---
season: 2021-22
division: d1
gender: women
description: schedule/scoreboard from conference websites
updated: 2022-01-21
past: 96 (4%)
today: 30 (1%)
future: 2181 (90%)
completed: 88 (70%)
postponed: 4 (3%)
cancelled: 4 (3%)
unreported: 30 (24%)
total: 2430
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
 Smmt	 57981	2022-02-04	 7:00pm	W	  	USTMN	at	  	LEWIS	 	   	 	 	d1/d3  		2022-02-05T00:00Z		CT 	6:00 P.M.     	Romeoville, IL                                  				
  OVC	 32760	2022-02-04	 7:00pm	W	  	UTM  	at	  	LIP  	 	   	 	 	d1     		2022-02-05T00:00Z		CT 	6:00 P.M.     	Nashville, TN                                   				
 Smmt	 58203	2022-02-04	 8:00pm	W	  	OMAHA	at	  	CRE  	 	   	 	 	d1     		2022-02-05T01:00Z		CT 	7:00 P.M.     	Omaha, NE                                       				
BgSky	 48582	2022-02-04	 9:00pm	W	  	MTST 	at	  	GONZ 	 	   	 	 	d1     		2022-02-05T02:00Z		MT 	7:00 p.m. MT  	Spokane, WA                                     				
  ACC	 76017	2022-02-05	12:00pm	W	 3	UNC  	at	14	MICH 	 	   	 	 	d1     		2022-02-05T17:00Z		ET 	12:00 P.M.    	Ann Arbor, MI                                   				
  SCn	105940	2022-02-05	11:00am	W	 6	DUKE 	at	  	FUR  	 	   	 	 	d1     		2022-02-05T16:00Z		ET 	11:00 A.M.    	Greenville, SC                                  				[Live Stats](https://stats.statbroadcast.com/statmonitr/?id=382034)
Amrcn	 36140	2022-02-05	 2:00pm	W	  	SMU  	at	13	A&M  	 	   	 	 	d1     		2022-02-05T19:00Z		   	1:00 P.M.     	College Station, TX                             				
 Bg12	155103	2022-02-05	    TBA	W	  	NMSU 	at	18	OKLA 	 	   	 	 	d1     		                 		CT 	TBA           	Norman, OK                                      				
 Bg12	155039	2022-02-05	 2:00pm	W	  	WAST 	at	19	BAY  	 	   	 	 	d1     		2022-02-05T19:00Z		CT 	1:00 P.M.     	Waco, TX                                        				
  ACC	 75824	2022-02-05	       	W	  	ODU  	at	24	MIA  	 	   	 	 	d1     		                 		   	              	Coral Gables, FL                                				
C-USA	 66744	2022-02-05	11:00am	W	  	ODU  	at	24	MIA  	 	   	 	 	d1     		2022-02-05T16:00Z		ET 	11:00 A.M.    	Coral Gables, FL                                				
 Ptrt	116392	2022-02-05	    TBA	W	  	BU   	at	  	HARV 	 	   	 	 	d1     		                 		ET 	TBA           	Cambridge, MA                                   				
BgSth	 94728	2022-02-05	    TBA	W	  	EMM  	at	  	UNCA 	 	   	 	 	d2/d1  		                 		ET 	TBA           	Asheville, NC                                   				
C-USA	 66568	2022-02-05	    TBA	W	  	FIU  	at	  	CLMB 	 	   	 	 	d1     		                 		ET 	TBA           	New York, NY                                    				
BgSky	 48529	2022-02-05	    TBA	W	  	IDST 	at	  	USU  	 	   	 	 	d1     		                 		MT 	TBA           	Logan, UT                                       				
C-USA	 66614	2022-02-05	    TBA	W	  	MRSH 	at	  	DAY  	 	   	 	 	d1     		                 		ET 	TBA           	Dayton, OH                                      				
   MW	 68662	2022-02-05	    TBA	W	  	SDSU 	at	  	ARIZ 	 	   	 	 	d1     		                 		   	TBA           	Tucson, AZ                                      				
   MW	 68659	2022-02-05	    TBA	W	  	SELU 	at	  	WYO  	 	   	 	 	d1     		                 		   	TBA           	McComb, LA                                      				
 MAAC	 72389	2022-02-05	    TBA	W	  	SIEN 	at	  	BROWN	 	   	 	 	d1     		                 		ET 	TBA           	Providence, RI                                  				
  SCn	106273	2022-02-05	    TBA	W	  	TNWES	at	  	CHAT 	 	   	 	 	naia/d1		                 		   	TBA           	Chattanooga, TN                                 				
 Smmt	 57377	2022-02-05	    TBA	W	  	UMKC 	at	  	ARST 	 	   	 	 	d1     		                 		CT 	TBA           	State University, AR                            				
SnBlt	 36217	2022-02-05	All Day	W	  	UMKC 	at	  	ARST 	 	   	 	 	d1     		                 		CT 	All Day       	Jonesboro, AR                                   				
C-USA	 66713	2022-02-05	All Day	W	  	UNT  	at	  	MEM  	 	   	 	 	d1     		                 		CT 	All Day       	Memphis, TN                                     				
SnBlt	 37340	2022-02-05	 8:30am	W	  	SCAD 	at	  	CCAR 	 	   	 	 	naia/d1		2022-02-05T13:30Z		ET 	8:30 AM       	Conway, SC                                      				
 Ptrt	116582	2022-02-05	 9:00am	W	  	JOES 	at	  	NAVY 	 	   	 	 	d1     		2022-02-05T14:00Z		ET 	9:00 A.M.     	Annapolis, MD                                   				
 Ptrt	116362	2022-02-05	 9:00am	W	  	SBU  	at	  	ARMY 	 	   	 	 	d1     		2022-02-05T14:00Z		ET 	9:00 A.M.     	                                                				
  Ivy	 55050	2022-02-05	 9:30am	W	  	BU   	at	  	HARV 	 	   	 	 	d1     		2022-02-05T14:30Z		ET 	9:30 A.M.     	Cambridge, MA                                   				
 Smmt	 58163	2022-02-05	10:00am	W	  	N IA 	vs	  	UND  	 	   	N	 	d1     		2022-02-05T15:00Z		CT 	9:00 A.M.     	Minneapolis, Minn.                              				
SnBlt	 37404	2022-02-05	10:00am	W	  	TROY 	at	  	STET 	 	   	 	 	d1     		2022-02-05T15:00Z		CT 	9:00 AM       	DeLand, FL                                      				
 Smmt	 57982	2022-02-05	10:00am	W	  	USTMN	at	  	NIU  	 	   	 	 	d1     		2022-02-05T15:00Z		CT 	9:00 A.M.     	DeKalb, IL                                      				
 Bg12	155284	2022-02-05	10:00am	W	  	WVU  	at	  	W&M  	 	   	 	 	d1     		2022-02-05T15:00Z		ET 	10:00 A.M.    	Williamsburg, VA                                				
C-USA	 66795	2022-02-05	11:00am	W	  	JVST 	at	  	USM  	 	   	 	 	d1     		2022-02-05T16:00Z		CT 	10:00 A.M.    	Hattiesburg, MS                                 				
 Ptrt	116479	2022-02-05	11:00am	W	  	MAR  	at	  	LEH  	 	   	 	 	d1     		2022-02-05T16:00Z		ET 	11:00 A.M.    	Bethlehem, PA                                   				
SnBlt	 36351	2022-02-05	11:00am	W	  	NICH 	at	  	ULM  	 	   	 	 	d1     		2022-02-05T16:00Z		CT 	10:00 AM      	Monroe, LA                                      				
 SWAC	 38010	2022-02-05	11:00am	W	  	PVA&M	at	  	ORU  	 	   	 	 	d1     		2022-02-05T16:00Z		CT 	10:00 A.M.    	Beaumont, TX                                    				
  ACC	 76112	2022-02-05	11:00am	W	  	SCAR 	at	  	WAKE 	 	   	 	 	d1     		2022-02-05T16:00Z		ET 	11:00 A.M.    	Winston-Salem, NC                               				[Video](https://web.playsight.com/facility/wake-forest-university-tennis/home) [Live Stats](https://sidearmstats.com/wakeforest/wten/)
  Ivy	 54917	2022-02-05	11:00am	W	  	SIEN 	at	  	BROWN	 	   	 	 	d1     		2022-02-05T16:00Z		ET 	11:00 A.M.    	Providence, RI                                  				
 MAAC	 75561	2022-02-05	11:30am	W	  	MAR  	at	  	LEH  	 	   	 	 	d1     		2022-02-05T16:30Z		ET 	11:30 A.M.    	Bethlehem, PA                                   				
BgSky	 48615	2022-02-05	12:00pm	W	  	ABCHR	vs	  	NAU  	 	   	N	 	d1     		2022-02-05T17:00Z		MST	10:00 a.m. MST	Albuquerque, NM                                 				
 SWAC	 37907	2022-02-05	12:00pm	W	  	ALCN 	at	  	ULLAF	 	   	 	 	d1     		2022-02-05T17:00Z		CT 	11:00 A.M.    	Oxford, MS                                      				
C-USA	 66509	2022-02-05	12:00pm	W	  	BC   	vs	  	CHAR 	 	   	N	 	d1     		2022-02-05T17:00Z		ET 	12:00 P.M.    	Hanover, NH                                     				
   MW	 68664	2022-02-05	12:00pm	W	  	BOISE	at	  	BYU  	 	   	 	 	d1     		2022-02-05T17:00Z		MT 	10 a.m. MT    	Provo, UT                                       				
C-USA	 66589	2022-02-05	12:00pm	W	  	FGCU 	at	  	FAU  	 	   	 	 	d1     		2022-02-05T17:00Z		ET 	12:00 P.M.    	Boca Raton, FL                                  				
 Smmt	 58397	2022-02-05	12:00pm	W	  	SDAK 	vs	  	SEA  	 	   	N	 	d1     		2022-02-05T17:00Z		CT 	11:00 A.M.    	Spokane, WA                                     				
C-USA	 66682	2022-02-05	12:00pm	W	  	TARL 	at	  	LT   	 	   	 	 	d1     		2022-02-05T17:00Z		CT 	11:00 A.M.    	Ruston, LA                                      				
BgSky	 48662	2022-02-05	12:00pm	W	  	WEBER	vs	  	YSU  	 	   	N	 	d1     		2022-02-05T17:00Z		MT 	10:00 a.m. MT 	Las Vegas, NV                                   				
SnBlt	 37328	2022-02-05	12:30pm	W	  	NCCU 	at	  	CCAR 	 	   	 	 	d1     		2022-02-05T17:30Z		ET 	12:30 PM      	Conway, SC                                      				
  Ivy	 55082	2022-02-05	12:30pm	W	  	SHU  	at	  	HARV 	 	   	 	 	d1     		2022-02-05T17:30Z		ET 	12:30 P.M.    	Cambridge, MA                                   				
Amrcn	 36070	2022-02-05	 1:00pm	W	  	APP  	at	  	ECAR 	 	   	 	 	d1     		2022-02-05T18:00Z		   	12:00 P.M.    	Greenville, NC                                  				
  ACC	 76151	2022-02-05	 1:00pm	W	  	BC   	at	  	CHAR 	 	   	 	 	d1     		2022-02-05T18:00Z		ET 	1:00 P.M.     	Dartmouth                                       				
  Ivy	 54969	2022-02-05	 1:00pm	W	  	FIU  	at	  	CLMB 	 	   	 	 	d1     		2022-02-05T18:00Z		ET 	1:00 P.M.     	                                                				
   MW	 68660	2022-02-05	 1:00pm	W	  	IDST 	at	  	USU  	 	   	 	 	d1     		2022-02-05T18:00Z		MT 	11 a.m. MT    	Logan, UT                                       				
 Hrzn	 38858	2022-02-05	 1:00pm	W	  	MILW 	at	  	BUTL 	 	   	 	 	d1     		2022-02-05T18:00Z		CT 	12:00 P.M.    	Indianapolis, IN                                				
 Smmt	 58034	2022-02-05	 1:00pm	W	  	ORU  	vs	  	PVA&M	 	   	N	 	d1     		2022-02-05T18:00Z		CT 	12:00 P.M.    	Beaumont, TX                                    				
BgSth	 94672	2022-02-05	 1:00pm	W	  	PRES 	at	  	UNCW 	 	   	 	 	d1     		2022-02-05T18:00Z		ET 	1:00 P.M.     	Wilmington, NC                                  				
Amrcn	 36188	2022-02-05	 1:00pm	W	  	PUR  	at	  	TULSA	 	   	 	 	d1     		2022-02-05T18:00Z		   	12:00 P.M.    	Tulsa, OK                                       				
 Ptrt	116363	2022-02-05	 1:00pm	W	  	UMASS	at	  	ARMY 	 	   	 	 	d1     		2022-02-05T18:00Z		ET 	1:00 P.M.     	                                                				
  SCn	106009	2022-02-05	 1:00pm	W	  	UNCG 	at	  	DAV  	 	   	 	 	d1     		2022-02-05T18:00Z		   	1:00 P.M.     	Davidson, NC                                    				
   MW	 68661	2022-02-05	 1:00pm	W	  	UTEP 	at	  	UNLV 	 	   	 	 	d1     		2022-02-05T18:00Z		PT 	10 a.m. PT    	Las Vegas, NV                                   				
 Hrzn	 39237	2022-02-05	 1:00pm	W	  	WEBER	vs	  	YSU  	 	   	N	 	d1     		2022-02-05T18:00Z		   	1:00 P.M.     	Las Vegas, NV                                   				
 MEAC	 61952	2022-02-05	 1:30pm	W	  	NCCU 	at	  	CCAR 	 	   	 	 	d1     		2022-02-05T18:30Z		   	1:30 P.M.     	Conway, SC                                      				
 Ptrt	116583	2022-02-05	 2:00pm	W	  	GTWN 	at	  	NAVY 	 	   	 	 	d1     		2022-02-05T19:00Z		ET 	2:00 P.M.     	Annapolis, MD                                   				
  ACC	 76128	2022-02-05	 2:00pm	W	  	MSU  	vs	  	VT   	 	   	N	 	d1     		2022-02-05T19:00Z		ET 	2:00 P.M.     	Cincinnati. Oh.                                 				
  OVC	 32646	2022-02-05	 2:00pm	W	  	PEAY 	at	  	WKU  	 	   	 	 	d1     		2022-02-05T19:00Z		CT 	1:00 P.M.     	Bowling Green, KY                               				
Amrcn	 36697	2022-02-05	 2:00pm	W	  	UNT  	at	  	MEM  	 	   	 	 	d1     		2022-02-05T19:00Z		   	1:00 P.M.     	Memphis, TN                                     				
C-USA	 66853	2022-02-05	 2:00pm	W	  	UTEP 	vs	  	WEBER	 	   	N	 	d1     		2022-02-05T19:00Z		MT 	12:00 P.M.    	Las Vegas, NV                                   				
  OVC	 32757	2022-02-05	 2:00pm	W	  	UTM  	at	  	MTSU 	 	   	 	 	d1     		2022-02-05T19:00Z		CT 	1:00 P.M.     	Murfreesboro, TN                                				
  SCn	106054	2022-02-05	 2:00pm	W	  	WCU  	at	  	GWEBB	 	   	 	 	d1     		2022-02-05T19:00Z		   	2:00 P.M.     	Boiling Springs, NC                             				
Amrcn	 36165	2022-02-05	 3:00pm	W	  	BAMA 	at	  	TULN 	 	   	 	 	d1     		2022-02-05T20:00Z		   	2:00 P.M.     	New Orleans, LA                                 				
BgSth	 94552	2022-02-05	 3:00pm	W	  	CAMP 	at	  	WAKE 	 	   	 	 	d1     		2022-02-05T20:00Z		ET 	3:00 P.M.     	Winston-Salem, NC                               				
  ACC	 76113	2022-02-05	 3:30pm	W	  	WCU  	at	  	WAKE 	 	   	 	 	d1     		2022-02-05T20:30Z		ET 	3:30 P.M.     	Winston-Salem, NC                               				[Video](https://web.playsight.com/facility/wake-forest-university-tennis/home) [Live Stats](https://sidearmstats.com/wakeforest/wten/)
 SWAC	 37908	2022-02-05	 4:00pm	W	  	ALCN 	at	  	SFA  	 	   	 	 	d1     		2022-02-05T21:00Z		CT 	3:00 P.M.     	Oxford, MS                                      				
  OVC	 32830	2022-02-05	 4:00pm	W	  	IUPUI	at	  	BEL  	 	   	 	 	d1     		2022-02-05T21:00Z		   	3:00 P.M.     	Nashville, TN                                   				
 MEAC	 61970	2022-02-05	 4:00pm	W	  	NORF 	at	  	W&M  	 	   	 	 	d1     		2022-02-05T21:00Z		   	4:00 P.M.     	Williamsburg, VA                                				
 Smmt	 58384	2022-02-05	 4:00pm	W	  	SDAK 	at	  	GONZ 	 	   	 	 	d1     		2022-02-05T21:00Z		CT 	3:00 P.M.     	Spokane, WA                                     				
C-USA	 66822	2022-02-05	 4:00pm	W	  	UAB  	vs	  	UCA  	 	   	N	 	d1     		2022-02-05T21:00Z		CT 	3:00 P.M.     	Birmingham, AL                                  				
Amrcn	 36207	2022-02-05	 4:00pm	W	  	WICH 	at	  	CRE  	 	   	 	 	d1     		2022-02-05T21:00Z		   	3:00 P.M.     	Lincoln, NE                                     				
BgSky	 48694	2022-02-05	 4:30pm	W	  	SACST	at	  	CPOLY	 	   	 	 	d1     		2022-02-05T21:30Z		   	2:30 p.m.     	San Luis Obispo, CA                             				
Amrcn	 36023	2022-02-05	 5:00pm	W	  	CIN  	at	  	DEP  	 	   	 	 	d1     		2022-02-05T22:00Z		   	4:00 P.M.     	Chicago, IL                                     				
   MW	 68663	2022-02-05	 5:15pm	W	  	MSUD 	at	  	CSU  	 	   	 	 	d2/d1  		2022-02-05T22:15Z		   	3:15 P.M.     	Fort Collins, CO                                				
 SWAC	 37860	2022-02-05	 6:00pm	W	  	ALA&M	at	  	MTSU 	 	   	 	 	d1     		2022-02-05T23:00Z		CT 	5:00 P.M.     	Murfreesboro, TN                                				
 Ptrt	116424	2022-02-05	 6:00pm	W	  	BUCK 	at	  	NIA  	 	   	 	 	d1     		2022-02-05T23:00Z		ET 	6:00 P.M.     	Niagara Falls, NY                               				
 MAAC	 74828	2022-02-05	 6:00pm	W	  	FAIR 	at	  	HALL 	 	   	 	 	d1     		2022-02-05T23:00Z		ET 	6:00 P.M.     	South Orange, NJ                                				
Amrcn	 36751	2022-02-05	 7:00pm	W	  	SYR  	at	  	TEM  	 	   	 	 	d1     		2022-02-06T00:00Z		   	6:00 P.M.     	Philadelphia, PA                                				
  OVC	 32831	2022-02-05	 7:30pm	W	  	CUMBD	at	  	BEL  	 	   	 	 	naia/d1		2022-02-06T00:30Z		   	6:30 P.M.     	Nashville, TN                                   				
 Bg12	155189	2022-02-06	 3:00pm	W	  	MIZZ 	at	 1	TEX  	 	   	 	 	d1     		2022-02-06T20:00Z		CT 	2:00 P.M.     	Austin, TX                                      				
  ACC	 76052	2022-02-06	 1:00pm	W	  	SCAR 	at	 8	NCST 	 	   	 	 	d1     		2022-02-06T18:00Z		ET 	1:00 P.M.     	Raleigh, NC                                     				
  ACC	 76053	2022-02-06	 6:00pm	W	  	ECAR 	at	 8	NCST 	 	   	 	 	d1     		2022-02-06T23:00Z		ET 	6:00 P.M.     	Raleigh, NC                                     				
Amrcn	 36071	2022-02-06	 7:00pm	W	  	ECAR 	at	 8	NCST 	 	   	 	 	d1     		2022-02-07T00:00Z		   	6:00 P.M.     	Raleigh, NC                                     				
Amrcn	 36046	2022-02-06	       	W	  	GASO 	at	11	UCF  	 	   	 	 	d1     		                 		   	              	Orlando, FL                                     				
SnBlt	 36256	2022-02-06	10:00am	W	  	GASO 	at	11	UCF  	 	   	 	 	d1     		2022-02-06T15:00Z		ET 	10:00 AM      	Orlando, FL                                     				
  ACC	 75825	2022-02-06	       	W	  	NW   	at	12	GT   	 	   	 	 	d1     		                 		   	              	Atlanta, GA                                     				
 Bg12	155040	2022-02-06	 1:00pm	W	  	WASH 	at	19	BAY  	 	   	 	 	d1     		2022-02-06T18:00Z		CT 	12:00 P.M.    	Waco, TX                                        				
  ACC	 76198	2022-02-06	12:00pm	W	  	CLEM 	at	25	AUB  	 	   	 	 	d1     		2022-02-06T17:00Z		   	12:00 P.M.    	Auburn, AL                                      				
 SWAC	 37861	2022-02-06	 4:00pm	W	  	ALA&M	at	25	AUB  	 	   	 	 	d1     		2022-02-06T21:00Z		CT 	3:00 P.M.     	Auburn, AL                                      				
 Ptrt	116401	2022-02-06	    TBA	W	  	BING 	at	  	BU   	 	   	 	 	d1     		                 		ET 	TBA           	Boston, MA                                      				
 Ptrt	116620	2022-02-06	    TBA	W	  	COLG 	at	  	SFU  	 	   	 	 	d1     		                 		ET 	TBA           	Loretto, PA                                     				
BgSth	 94729	2022-02-06	    TBA	W	  	LIME 	at	  	UNCA 	 	   	 	 	d2/d1  		                 		ET 	TBA           	Asheville, NC                                   				
  ACC	 76161	2022-02-06	    TBA	W	  	LOU  	at	  	VANDY	 	   	 	 	d1     		                 		ET 	TBA           	Nashville, TN                                   				
 SWAC	 38013	2022-02-06	    TBA	W	  	PVA&M	at	  	LAMAR	 	   	 	 	d1     		                 		CT 	TBA           	Beaumont, TX                                    				
 MAAC	 72385	2022-02-06	    TBA	W	  	SIEN 	at	  	URI  	 	   	 	 	d1     		                 		ET 	TBA           	Kingston, RI                                    				
C-USA	 66876	2022-02-06	All Day	W	  	UTSA 	at	  	UTA  	 	   	 	 	d1     		                 		CT 	All Day       	Arlington, TX                                   				
 Bg12	155184	2022-02-06	    TBA	W	  	WAST 	at	  	TCU  	 	   	 	 	d1     		                 		CT 	TBA           	Fort Worth, TX                                  				
C-USA	 66543	2022-02-06	 9:00am	W	  	CHAR 	at	  	DART 	 	   	 	 	d1     		2022-02-06T14:00Z		ET 	9:00 A.M.     	Hanover, NH                                     				
BgSky	 48583	2022-02-06	10:00am	W	  	MTST 	vs	  	SDAK 	 	   	N	 	d1     		2022-02-06T15:00Z		MT 	8:00 a.m. MT  	Spokane, WA                                     				
SnBlt	 37405	2022-02-06	10:00am	W	  	TROY 	at	  	BCOOK	 	   	 	 	d1     		2022-02-06T15:00Z		CT 	9:00 AM       	Daytona Beach, FL                               				
 Smmt	 58221	2022-02-06	10:00am	W	  	W ILL	at	  	SIUE 	 	   	 	 	d1     		2022-02-06T15:00Z		CT 	9:00 A.M.     	Edwardsville, IL                                				
 Bg12	155282	2022-02-06	10:00am	W	  	WVU  	at	  	VCU  	 	   	 	 	d1     		2022-02-06T15:00Z		ET 	10:00 A.M.    	Richmond, VA                                    				
  Ivy	 55193	2022-02-06	10:30am	W	  	YALE 	at	  	ND   	 	   	 	 	d1     		2022-02-06T15:30Z		ET 	10:30 A.M.    	South Bend, IN                                  				
  Ivy	 55019	2022-02-06	11:00am	W	  	CHAR 	at	  	DART 	 	   	 	 	d1     		2022-02-06T16:00Z		ET 	11:00 A.M.    	Hanover, NH                                     				
 Smmt	 58204	2022-02-06	11:00am	W	  	OMAHA	at	  	MOST 	 	   	 	 	d1     		2022-02-06T16:00Z		CT 	10:00 A.M.    	Springfield, MO                                 				
SnBlt	 37430	2022-02-06	11:00am	W	  	UTSA 	at	  	UTA  	 	   	 	 	d1     		2022-02-06T16:00Z		CT 	10:00 AM      	Arlington, TX                                   				
   MW	 68666	2022-02-06	12:00pm	W	  	ABCHR	at	  	UNM  	 	   	 	 	d1     		2022-02-06T17:00Z		MT 	10 a.m. MT    	Albuquerque, NM                                 				
  OVC	 32855	2022-02-06	12:00pm	W	  	CUMBD	at	  	MURR 	 	   	 	 	naia/d1		2022-02-06T17:00Z		   	11:00 A.M.    	Murray, KY                                      				
SnBlt	 36284	2022-02-06	12:00pm	W	  	GAST 	at	  	LIP  	 	   	 	 	d1     		2022-02-06T17:00Z		ET 	12:00 PM      	Nashville, TN                                   				
C-USA	 66683	2022-02-06	12:00pm	W	  	MCN T	at	  	LT   	 	   	 	 	d1     		2022-02-06T17:00Z		CT 	11:00 A.M.    	Ruston, LA                                      				
 Smmt	 58390	2022-02-06	12:00pm	W	  	MTST 	vs	  	SDAK 	 	   	N	 	d1     		2022-02-06T17:00Z		CT 	11:00 A.M.    	Spokane, WA                                     				
BgSky	 48663	2022-02-06	12:00pm	W	  	UTEP 	vs	  	WEBER	 	   	N	 	d1     		2022-02-06T17:00Z		MT 	10:00 a.m. MT 	Las Vegas, NV                                   				
 Ptrt	116425	2022-02-06	12:30pm	W	  	BUCK 	at	  	BUFF 	 	   	 	 	d1     		2022-02-06T17:30Z		ET 	12:30 P.M.    	Buffalo, NY                                     				
 Bg12	156121	2022-02-06	 1:00pm	W	  	ARK  	at	  	KAN  	 	   	 	 	d1     		2022-02-06T18:00Z		   	12:00 P.M.    	Lawrence, KS                                    				
  SCn	106274	2022-02-06	 1:00pm	W	  	CHAT 	at	  	UAB  	 	   	 	 	d1     		2022-02-06T18:00Z		   	1:00 P.M.     	Birmingham, AL                                  				
 Hrzn	 39257	2022-02-06	 1:00pm	W	  	DUQ  	at	  	CLEV 	 	   	 	 	d1     		2022-02-06T18:00Z		   	1:00 P.M.     	Cleveland, OH                                   				
 Hrzn	 38816	2022-02-06	 1:00pm	W	  	IUPUI	at	  	WKU  	 	   	 	 	d1     		2022-02-06T18:00Z		ET 	1:00 P.M.     	Bowling Green, KY                               				
  OVC	 32678	2022-02-06	 1:00pm	W	  	MILW 	at	  	EIU  	 	   	 	 	d1     		2022-02-06T18:00Z		CT 	12:00 P.M.    	Danville, Ill.                                  				
 Smmt	 57347	2022-02-06	 1:00pm	W	  	ORE  	at	  	DEN  	 	   	 	 	d1     		2022-02-06T18:00Z		MT 	11:00 A.M.    	Denver, CO                                      				
BgSky	 48484	2022-02-06	 1:00pm	W	  	SEA  	at	  	EWU  	 	   	 	 	d1     		2022-02-06T18:00Z		PT 	10:00 a.m. PT 	Cheney, WA                                      				
  SCn	106032	2022-02-06	 1:00pm	W	  	UCA  	at	  	SAM  	 	   	 	 	d1     		2022-02-06T18:00Z		   	1:00 P.M.     	Birmingham, AL                                  				
Amrcn	 36208	2022-02-06	 1:00pm	W	  	WICH 	at	  	NEB  	 	   	 	 	d1     		2022-02-06T18:00Z		   	12:00 P.M.    	Lincoln, NE                                     				
   MW	 68665	2022-02-06	 1:00pm	W	  	YSU  	at	  	UNLV 	 	   	 	 	d1     		2022-02-06T18:00Z		PT 	10 a.m. PT    	Las Vegas, NV                                   				
 Bg12	156062	2022-02-06	 2:00pm	W	  	ISU  	at	  	KSU  	 	   	 	 	d1     		2022-02-06T19:00Z		CT 	1:00 P.M.     	Manhattan, KS                                   				
C-USA	 66900	2022-02-06	 2:00pm	W	  	IUPUI	at	  	WKU  	 	   	 	 	d1     		2022-02-06T19:00Z		CT 	1:00 P.M.     	Bowling Green, KY                               				
 Hrzn	 38839	2022-02-06	 2:00pm	W	  	MILW 	at	  	EIU  	 	   	 	 	d1     		2022-02-06T19:00Z		CT 	1:00 P.M.     	Charleston, IL                                  				
C-USA	 66854	2022-02-06	 2:00pm	W	  	UTEP 	vs	  	YSU  	 	   	N	 	d1     		2022-02-06T19:00Z		MT 	12:00 P.M.    	Las Vegas, NV                                   				
 Hrzn	 38891	2022-02-06	 3:00pm	W	  	BRAD 	at	  	UIC  	 	   	 	 	d1     		2022-02-06T20:00Z		CT 	2:00 P.M.     	Chicago                                         				
Amrcn	 36166	2022-02-06	 3:00pm	W	  	MSST 	at	  	TULN 	 	   	 	 	d1     		2022-02-06T20:00Z		   	2:00 P.M.     	New Orleans, LA                                 				
  OVC	 32856	2022-02-06	 4:00pm	W	  	CUMBD	at	  	MURR 	 	   	 	 	naia/d1		2022-02-06T21:00Z		   	3:00 P.M.     	Murray, KY                                      				
 Smmt	 57983	2022-02-06	 4:00pm	W	  	USTMN	at	  	CHIC 	 	   	 	 	d1     		2022-02-06T21:00Z		CT 	3:00 P.M.     	Chicago, IL                                     				
 Smmt	 57348	2022-02-08	 3:00pm	W	  	DEN  	at	  	COLO 	 	   	 	 	d1     		2022-02-08T20:00Z		MT 	1:00 P.M.     	Boulder, CO                                     				
BgSth	 94699	2022-02-08	 3:00pm	W	  	RAD  	at	  	APP  	 	   	 	 	d1     		2022-02-08T20:00Z		ET 	3:00 P.M.     	Boone, NC                                       				
SnBlt	 36245	2022-02-09	12:00pm	W	  	CoC  	at	  	GASO 	 	   	 	 	d1     		2022-02-09T17:00Z		ET 	12:00 PM      	Statesboro                                      				
  SCn	106010	2022-02-09	 1:00pm	W	  	NCCU 	at	  	UNCG 	 	   	 	 	d1     		2022-02-09T18:00Z		   	1:00 P.M.     	Greensboro, NC                                  				
 SWAC	 37931	2022-02-09	 1:00pm	W	  	STET 	at	  	BCOOK	 	   	 	 	d1     		2022-02-09T18:00Z		ET 	1:00 P.M.     	Daytona Beach, FL                               				
SnBlt	 37406	2022-02-09	 2:30pm	W	  	ALST 	at	  	TROY 	 	   	 	 	d1     		2022-02-09T19:30Z		CT 	1:30 PM       	Troy, AL                                        				
 SWAC	 37884	2022-02-09	 2:30pm	W	  	TROY 	at	  	ALST 	 	   	 	 	d1     		2022-02-09T19:30Z		CT 	1:30 P.M.     	Montgomery, AL                                  				
C-USA	 66827	2022-02-10	 1:00pm	W	  	KENN 	at	  	UAB  	 	   	 	 	d1     		2022-02-10T18:00Z		CT 	12:00 P.M.    	Birmingham, AL                                  				
C-USA	 66777	2022-02-10	 2:00pm	W	  	A&MCC	at	  	RICE 	 	   	 	 	d1     		2022-02-10T19:00Z		CT 	1:00 P.M.     	Houston, TX                                     				
  Ivy	 55216	2022-02-11	       	W	  	DART 	at	  	COR  	 	   	 	 	d1     		                 		   	              	Ithaca, NY                                      				
BgSth	 94730	2022-02-11	    TBA	W	  	DAV  	at	  	UNCA 	 	   	 	 	d1     		                 		ET 	TBA           	Asheville, NC                                   				
C-USA	 66603	2022-02-11	    TBA	W	  	FAU  	at	  	WICH 	 	   	 	 	d1     		                 		ET 	TBA           	Wichita, KS                                     				
 Bg12	156122	2022-02-11	    TBA	W	  	KAN  	at	  	NEB  	 	   	 	 	d1     		                 		   	TBA           	Lincoln, NE                                     				
 Hrzn	 38868	2022-02-11	All Day	W	  	NKU  	at	  	WKU  	 	   	 	 	d1     		                 		ET 	All Day       	Bowling Green, KY                               				
 Smmt	 58035	2022-02-11	    TBA	W	  	ORU  	at	  	LT   	 	   	 	 	d1     		                 		CT 	TBA           	Ruston, LA                                      				
   MW	 68668	2022-02-11	    TBA	W	  	SACST	at	  	NEV  	 	   	 	 	d1     		                 		   	TBA           	Sacramento, CA                                  				
