---
season: 2021-22
division: d2
gender: men
description: schedule/scoreboard from conference websites
updated: 2022-01-21
past: 56 (7%)
future: 671 (90%)
completed: 54 (96%)
postponed: 1 (2%)
unreported: 1 (2%)
total: 748
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
  GSC	 58976	2022-02-05	12:00pm	M		KING 	at		LEE  	 	   	 	 	d2     		2022-02-05T17:00Z		ET	12:00 P.M.	Cleveland, TN                        				[Live Stats](https://twitter.com/LeeUTennisLive)
  GSC	 59045	2022-02-05	12:00pm	M		TUSK 	at		SHO  	 	   	 	 	d2     		2022-02-05T17:00Z		ET	12:00 P.M.	Rome, GA                             				
   CC	 69210	2022-02-05	 1:00pm	M		KING 	at		LEE  	 	   	 	 	d2     		2022-02-05T18:00Z		ET	1:00 p.m. 	Clevland, TN                         				
  PBC	 59997	2022-02-05	 1:00pm	M		REINH	at		YOUNG	 	   	 	 	naia/d2		2022-02-05T18:00Z		ET	1:00 P.M. 	Young Harris, GA                     				
  GSC	 58927	2022-02-05	 1:30pm	M		AUBM 	at		MIDGA	 	   	 	 	d2/naia		2022-02-05T18:30Z		CT	12:30 P.M.	Cochran, GA                          				
 GLVC	132517	2022-02-05	 2:00pm	M		BAKER	at		WJC  	 	   	 	 	naia/d2		2022-02-05T19:00Z		CT	1:00 P.M. 	Liberty, MO                          				
   CC	 68295	2022-02-05	 2:00pm	M		EMM  	at		WOF  	 	   	 	 	d2/d1  		2022-02-05T19:00Z		ET	2:00 p.m. 	Spartanburg, SC                      				
 GLVC	132433	2022-02-05	 2:00pm	M		ROCKH	at		WUT  	 	   	 	 	d2     		2022-02-05T19:00Z		CT	1:00 P.M. 	Topeka, KS                           				
  LSC	 98873	2022-02-05	 2:00pm	M		TXWES	at		DBAP 	 	   	 	 	naia/d2		2022-02-05T19:00Z		CT	1 p.m.    	Arlington, TX                        				
 GLVC	132487	2022-02-05	 3:00pm	M		MC   	vs		SWB  	 	   	N	 	d2     		2022-02-05T20:00Z		CT	2:00 P.M. 	Arkadelphia, AR                      				
 GLVC	132469	2022-02-05	 4:00pm	M		USI  	at		CED  	 	   	 	 	d2     		2022-02-05T21:00Z		CT	3:00 P.M. 	Cedarville, OH                       				
  LSC	 98913	2022-02-05	 5:00pm	M		SCHR 	at		SMTX 	 	   	 	 	d3/d2  		2022-02-05T22:00Z		CT	4 p.m.    	San Antonio, TX                      				
  GSC	 58957	2022-02-06	    TBA	M		DLST 	vs		SAU  	 	   	N	 	d2     		                 		CT	TBA       	Arkadelphia, AR                      				
G-MAC	 35358	2022-02-06	    TBA	M		HIL  	at		LEW  	 	   	 	 	d2     		                 		  	TBA       	Romeoville, IL                       				
G-MAC	 35467	2022-02-06	    TBA	M		TU   	at		DAVEN	 	   	 	 	d2     		                 		  	TBA       	Grand Rapids, MI                     				
  PBC	 59955	2022-02-06	10:00am	M		UNG  	at		CNC  	 	   	 	 	d2     		2022-02-06T15:00Z		ET	10:00 A.M.	Johnson City, TN                     				
 GLVC	132327	2022-02-06	10:45am	M		HIL  	at		LEWIS	 	   	 	 	d2/d3  		2022-02-06T15:45Z		CT	9:45 A.M. 	Plainfield, IL                       				
 GLVC	132295	2022-02-06	12:00pm	M		GCSEM	at		INDI 	 	   	 	 	naia/d2		2022-02-06T17:00Z		ET	12:00 P.M.	Indianapolis, IN                     				
  PBC	 59863	2022-02-06	 1:00pm	M		COL  	at		WING 	 	   	 	 	d2     		2022-02-06T18:00Z		ET	1:00 P.M. 	Wingate, NC                          				
 GLVC	132432	2022-02-06	 2:00pm	M		MUSL 	at		QU   	 	   	 	C	d2     		2022-02-06T19:00Z		CT	1:00 P.M. 	Quincy, IL                           				
  LSC	 98963	2022-02-06	 3:00pm	M		UTPB 	at		UTA  	 	   	 	 	d2/d1  		2022-02-06T20:00Z		CT	2 p.m.    	Arlington, TX                        				
  GSC	 58974	2022-02-08	 1:00pm	M		TUSC 	at		LEE  	 	   	 	 	d2     		2022-02-08T18:00Z		ET	1:00 P.M. 	Cleveland, TN                        				[Live Stats](https://twitter.com/LeeUTennisLive)
   CC	 68266	2022-02-08	 1:30pm	M		LIME 	at		CONV 	 	   	 	 	d2     		2022-02-08T18:30Z		ET	1:30 p.m. 	Spartanburg, SC                      				
   CC	 68898	2022-02-08	 2:00pm	M		MOL  	at		COK  	 	   	 	 	d2     		2022-02-08T19:00Z		ET	2:00 p.m. 	Hartsville, SC                       				
  GSC	 59071	2022-02-08	 3:00pm	M		W AL 	at		MC   	 	   	 	C	d2     		2022-02-08T20:00Z		CT	2:00 P.M. 	Clinton, MS                          				
 GLVC	132297	2022-02-08	 5:00pm	M		BUTL 	at		INDI 	 	   	 	 	d1/d2  		2022-02-08T22:00Z		ET	5:00 P.M. 	Indianapolis, IN                     				
  PBC	 59956	2022-02-09	    TBA	M		ANDIN	at		UNG  	 	   	 	 	d3/d2  		                 		ET	TBA       	Dahlonega, GA                        				
  PBC	 60181	2022-02-09	 1:00pm	M		LMRC 	at		LAN  	 	   	 	 	d2     		2022-02-09T18:00Z		ET	1:00 P.M. 	Greenwood, SC                        				
  GSC	 58964	2022-02-09	 2:00pm	M		SHO  	at		DLST 	 	   	 	C	d2     		2022-02-09T19:00Z		CT	1:00 P.M. 	Cleveland, MS                        				
  LSC	 98915	2022-02-10	 3:30pm	M		SMTX 	at		TXLUT	 	   	 	 	d2/d3  		2022-02-10T20:30Z		CT	2:30 p.m. 	Seguin, TX                           				
  LSC	 99009	2022-02-10	 5:00pm	M		WNMU 	at		AZCHR	 	   	 	 	d2/naia		2022-02-10T22:00Z		MT	3 p.m.    	Glendale, AZ                         				
  LSC	 98964	2022-02-11	    TBA	M		SW   	at		UTPB 	 	   	 	 	naia/d2		                 		CT	TBA       	Odessa, TX                           				
  PBC	 59957	2022-02-11	    TBA	M		UNG  	at		VAL  	 	   	 	 	d2     		                 		ET	TBA       	Valdosta, GA                         				
 GLVC	132319	2022-02-11	 9:30am	M		QU   	at		LEWIS	 	   	 	 	d2/d3  		2022-02-11T14:30Z		CT	8:30 A.M. 	Plainfield, IL                       				
  LSC	 98878	2022-02-11	10:00am	M		DBAP 	at		HNDRX	 	   	 	 	d2/d3  		2022-02-11T15:00Z		CT	9 a.m.    	Conway, AR                           				
 PSAC	111986	2022-02-11	11:30am	M		LMC  	at		MERCY	 	   	 	 	d2     		2022-02-11T16:30Z		ET	11:30 A.M.	Erie, PA                             				
  GSC	 58928	2022-02-11	12:00pm	M		AUBM 	at		COL  	 	   	 	 	d2     		2022-02-11T17:00Z		CT	11:00 A.M.	Columbus, GA                         				
 GLVC	132420	2022-02-11	 1:00pm	M		QU   	at		USFIL	 	   	 	 	d2/naia		2022-02-11T18:00Z		CT	12:00 P.M.	Joliet, IL                           				
  GSC	 59671	2022-02-11	 1:00pm	M		UNG  	at		VAL  	 	   	 	 	d2     		2022-02-11T18:00Z		ET	1:00 P.M. 	Valdosta, GA                         				
  PBC	 59998	2022-02-11	 1:00pm	M		YOUNG	at		CNC  	 	   	 	 	d2     		2022-02-11T18:00Z		ET	1:00 P.M. 	Jefferson City, TN                   				
  PBC	 60673	2022-02-11	 2:00pm	M		GCSU 	at		EMM  	 	   	 	 	d2     		2022-02-11T19:00Z		  	2:00 P.M. 	Franklin Springs, GA                 				
   CC	 73078	2022-02-11	 2:00pm	M		LRC  	at		SWU  	 	   	 	 	d2     		2022-02-11T19:00Z		ET	2:00 p.m. 	Central, SC                          				
  LSC	 98936	2022-02-11	 3:00pm	M		FSMTH	at		CHRBR	 	   	 	 	d2     		2022-02-11T20:00Z		CT	2 p.m.    	Memphis, TN                          				
 GLVC	132367	2022-02-11	 4:30pm	M		MOBAP	at		MCK  	 	   	 	 	naia/d2		2022-02-11T21:30Z		CT	3:30 P.M. 	Belleville, IL                       				
  LSC	 99010	2022-02-11	 7:00pm	M		MESA 	vs		WNMU 	 	   	N	 	d2     		2022-02-12T00:00Z		MT	5 p.m.    	Surprise, AZ                         				
  LSC	 98872	2022-02-11	 9:00pm	M		DBAP 	vs		JBRWN	 	   	N	 	d2/naia		2022-02-12T02:00Z		CT	8 p.m.    	Conway, AR                           				
 GLVC	132249	2022-02-11	 9:00pm	M		HAR  	at		DRU  	 	   	 	 	d2     		2022-02-12T02:00Z		CT	8:00 P.M. 	Springfield, MO                      				
  PBC	 59899	2022-02-12	    TBA	M		AGSTA	at		MARS 	 	   	 	 	d2     		                 		ET	TBA       	Mars Hill, NC                        				
   CC	 73099	2022-02-12	    TBA	M		BART 	at		CAMP 	 	   	 	 	d2/d1  		                 		ET	TBA       	Buies Creek, NC                      				
  LSC	 98825	2022-02-12	    TBA	M		CAM  	vs		SAU  	 	   	N	 	d2     		                 		CT	TBA       	Midlothian, TX                       				
 GLVC	132488	2022-02-12	    TBA	M		SWB  	at		WUSTL	 	   	 	 	d2/d3  		                 		CT	TBA       	St. Louis, MO                        				
G-MAC	 35468	2022-02-12	    TBA	M		WSU  	at		TU   	 	   	 	 	d2     		                 		  	TBA       	Grand Rapids, MI                     				
   CC	 68267	2022-02-12	 9:00am	M		COK  	vs		CONV 	 	   	N	 	d2     		2022-02-12T14:00Z		ET	9:00 a.m. 	Sumter, SC                           				
  PBC	 59921	2022-02-12	10:00am	M		AUBM 	at		FLAG 	 	   	 	 	d2     		2022-02-12T15:00Z		ET	10:00 A.M.	St. Augustine, FL                    				
G-MAC	 35359	2022-02-12	10:00am	M		GVSU 	at		HIL  	 	   	 	 	d2     		2022-02-12T15:00Z		  	10:00 A.M.	Hillsdale, MI                        				
  LSC	 98935	2022-02-12	11:00am	M		FSMTH	at		RHDES	 	   	 	 	d2/d3  		2022-02-12T16:00Z		CT	10 a.m.   	Memphis, TN                          				
  GSC	 59692	2022-02-12	11:00am	M		LEE  	at		UWF  	 	   	 	C	d2     		2022-02-12T16:00Z		CT	10:00 A.M.	Pensacola, FL                        				[Live Stats](https://twitter.com/LeeUTennisLive)
   CC	 68894	2022-02-12	12:00pm	M		LIME 	at		NGC  	 	   	 	 	d2     		2022-02-12T17:00Z		ET	12:00 p.m.	Tigerville, SC                       				
  GSC	 59023	2022-02-12	12:00pm	M		MON  	vs		TUSK 	 	   	N	 	d2     		2022-02-12T17:00Z		CT	11:00 A.M.	Montgomery, AL                       				
  LSC	 98920	2022-02-12	12:00pm	M		USTMN	at		SMTX 	 	   	 	 	d1/d2  		2022-02-12T17:00Z		CT	11 a.m.   	San Antonio, TX                      				
   CC	 73079	2022-02-12	 1:00pm	M		BEN  	at		SWU  	 	   	 	 	d2     		2022-02-12T18:00Z		ET	1:00 p.m. 	Central, SC                          				
 PSAC	111947	2022-02-12	 1:00pm	M		EDIN 	vs		LOC  	 	   	N	 	d2     		2022-02-12T18:00Z		ET	1:00 P.M. 	Erie, PA                             				
   CC	 68268	2022-02-12	 2:00pm	M		CONV 	at		SUM  	 	   	 	 	d2/juco		2022-02-12T19:00Z		ET	2:00 p.m. 	Sumter, SC                           				
   CC	 68297	2022-02-12	 2:00pm	M		EMM  	at		UNCA 	 	   	 	 	d2/d1  		2022-02-12T19:00Z		ET	2:00 p.m. 	Asheville, NC                        				
  PBC	 59865	2022-02-12	 2:00pm	M		W AL 	at		COL  	 	   	 	 	d2     		2022-02-12T19:00Z		ET	2:00 P.M. 	Columbus, GA                         				
  GSC	 59024	2022-02-12	 3:00pm	M		MON  	vs		TUSK 	 	   	N	 	d2     		2022-02-12T20:00Z		CT	2:00 P.M. 	Montgomery, AL                       				
  GSC	 59072	2022-02-12	 3:00pm	M		W AL 	at		COL  	 	   	 	 	d2     		2022-02-12T20:00Z		CT	2:00 P.M. 	Columbus, GA                         				
  PBC	 59999	2022-02-12	 4:00pm	M		YOUNG	at		TUSC 	 	   	 	 	d2     		2022-02-12T21:00Z		ET	4:00 P.M. 	Greeneville, TN                      				
 GLVC	132465	2022-02-12	 4:30pm	M		ROSHL	at		USI  	 	   	 	 	d3/d2  		2022-02-12T21:30Z		CT	3:30 P.M. 	Evansville, IN                       				
 GLVC	132298	2022-02-12	 7:30pm	M		INDI 	vs		WUT  	 	   	N	 	d2     		2022-02-13T00:30Z		ET	7:30 P.M. 	O'Fallon, IL                         				
G-MAC	 35469	2022-02-13	    TBA	M		FERR 	at		TU   	 	   	 	 	d2     		                 		  	TBA       	Tiffin, OH                           				
G-MAC	 35360	2022-02-13	    TBA	M		PNW  	at		HIL  	 	   	 	 	d2     		                 		  	TBA       	Hillsdale, MI                        				
 GLVC	132431	2022-02-13	    TBA	M		QU   	at		SLU  	 	   	 	 	d2/d1  		                 		CT	TBA       	Saint Louis, MO                      				
  PBC	 60000	2022-02-13	 9:00am	M		YOUNG	at		LMU  	 	   	 	 	d2     		2022-02-13T14:00Z		ET	9:00 A.M. 	Harrogate, TN                        				
  GSC	 58971	2022-02-13	12:00pm	M		LEE  	at		SPHC 	 	   	 	 	d2     		2022-02-13T17:00Z		ET	12:00 P.M.	Mobile, AL                           				[Live Stats](https://twitter.com/LeeUTennisLive)
 GLVC	132250	2022-02-13	12:00pm	M		MOVAL	at		DRU  	 	   	 	 	naia/d2		2022-02-13T17:00Z		CT	11:00 A.M.	Springfield, MO                      				
 PSAC	111948	2022-02-13	 2:00pm	M		ASH  	vs		EDIN 	 	   	N	 	d2     		2022-02-13T19:00Z		ET	2:00 P.M. 	Erie, PA                             				
 GLVC	132518	2022-02-13	 3:00pm	M		WUT  	at		WJC  	 	   	 	 	d2     		2022-02-13T20:00Z		CT	2:00 P.M. 	Liberty, MO                          				
 GLVC	132299	2022-02-13	 5:30pm	M		INDI 	vs		SWB  	 	   	N	 	d2     		2022-02-13T22:30Z		ET	5:30 P.M. 	O'Fallon, IL                         				
  PBC	 59900	2022-02-15	    TBA	M		COK  	at		AGSTA	 	   	 	 	d2     		                 		ET	TBA       	Augusta, GA                          				
  GSC	 59046	2022-02-15	12:00pm	M		W AL 	at		SHO  	 	   	 	C	d2     		2022-02-15T17:00Z		ET	12:00 P.M.	Rome, GA                             				
   CC	 68269	2022-02-15	 2:00pm	M		CONV 	at		LAN  	 	   	 	 	d2     		2022-02-15T19:00Z		ET	2:00 p.m. 	Greenwood, SC                        				
  PBC	 60182	2022-02-15	 2:30pm	M		CONV 	at		LAN  	 	   	 	 	d2     		2022-02-15T19:30Z		ET	2:30 P.M. 	Greenwood, SC                        				
   CC	 68877	2022-02-15	 2:30pm	M		NGC  	at		WOF  	 	   	 	 	d2/d1  		2022-02-15T19:30Z		ET	2:30 p.m. 	Spartanburg, SC                      				
 GLVC	132328	2022-02-15	 3:00pm	M		LEWIS	at		CHIC 	 	   	 	 	d3/d1  		2022-02-15T20:00Z		CT	2:00 P.M. 	Homewood, IL                         				
   CC	 68899	2022-02-15	 3:00pm	M		NCWES	at		MOL  	 	   	 	 	d3/d2  		2022-02-15T20:00Z		ET	3:00 p.m. 	Mount Olive, NC                      				[Video](https://conferencecarolinasdn.com/umo/) [Live Stats](https://umotrojans.com/sidearmstats/mbball/summary)
  PBC	 60674	2022-02-16	12:00pm	M		GCSU 	at		MER  	 	   	 	 	d2/d1  		2022-02-16T17:00Z		  	12:00 P.M.	Macon, GA                            				
  PBC	 59922	2022-02-16	 3:00pm	M		FSC  	at		FLAG 	 	   	 	 	d2     		2022-02-16T20:00Z		ET	3:00 P.M. 	St. Augustine, FL                    				
  PBC	 60183	2022-02-17	 2:00pm	M		LAN  	at		EMM  	 	   	 	 	d2     		2022-02-17T19:00Z		ET	2:00 P.M. 	Franklin Springs, GA                 				
  GSC	 59443	2022-02-17	 2:00pm	M		W AL 	at		ALST 	 	   	 	 	d2/d1  		2022-02-17T19:00Z		CT	1:00 P.M. 	Montgomery, AL                       				
  PBC	 59975	2022-02-18	       	M		AGSTA	at		FLAG 	 	   	 	C	d2     		                 		  	          	St. Augustine, FL                    				
 PSAC	111949	2022-02-18	    TBA	M		EDIN 	vs		UC   	 	   	N	 	d2     		                 		ET	TBA       	Canton, OH                           				
  GSC	 59708	2022-02-18	    TBA	M		HILO 	vs		UWF  	 	   	N	 	d2     		                 		CT	TBA       	Indianapolis, IN                     				
 GLVC	132421	2022-02-18	    TBA	M		QU   	at		MOBAP	 	   	 	 	d2/naia		                 		CT	TBA       	St. Louis, MO                        				
 GLVC	132272	2022-02-18	    TBA	M		UIS  	at		PNW  	 	   	 	 	d2     		                 		CT	TBA       	Hannond, IN                          				
 GLVC	132330	2022-02-18	 9:30am	M		MTU  	at		LEWIS	 	   	 	 	d2/d3  		2022-02-18T14:30Z		CT	8:30 A.M. 	Plainfield, IL                       				
  LSC	 98986	2022-02-18	11:00am	M		HAR  	vs		TXTYL	 	   	N	 	d2     		2022-02-18T16:00Z		CT	10 a.m.   	Dallas, TX                           				
  LSC	 98931	2022-02-18	 1:00pm	M		CHRBR	vs		SMTX 	 	   	N	 	d2     		2022-02-18T18:00Z		CT	12 p.m.   	Southaven, MS                        				
  GSC	 59672	2022-02-18	 1:00pm	M		VAL  	at		EMBR 	 	   	 	 	d2     		2022-02-18T18:00Z		ET	1:00 P.M. 	Daytona Beach, FL                    				
  LSC	 99012	2022-02-18	 1:00pm	M		WNMU 	at		HSIMM	 	   	 	 	d2/d3  		2022-02-18T18:00Z		MT	11 a.m.   	Abilene, TX                          				
 GLVC	132519	2022-02-18	 2:00pm	M		NWMO 	at		WJC  	 	   	 	 	d2     		2022-02-18T19:00Z		CT	1:00 P.M. 	Liberty, MO                          				
 GLVC	132366	2022-02-18	 3:00pm	M		UMSL 	at		MCK  	 	   	 	 	d2     		2022-02-18T20:00Z		CT	2:00 P.M. 	Belleville, IL                       				
  GSC	 59444	2022-02-18	 3:00pm	M		W AL 	at		JVST 	 	   	 	 	d2/d1  		2022-02-18T20:00Z		CT	2:00 P.M. 	Jacksonville, AL                     				
  GSC	 59436	2022-02-18	 3:30pm	M		SHO  	at		RHDES	 	   	 	C	d2/d3  		2022-02-18T20:30Z		ET	3:30 P.M. 	Memphis, TN                          				
 GLVC	132475	2022-02-18	 4:30pm	M		PEAY 	at		USI  	 	   	 	 	d1/d2  		2022-02-18T21:30Z		CT	3:30 P.M. 	Evansville, IN                       				
  LSC	 99013	2022-02-18	 6:00pm	M		MCMUR	vs		WNMU 	 	   	N	 	d3/d2  		2022-02-18T23:00Z		MT	4 p.m.    	Abilene, TX                          				
 PSAC	112007	2022-02-18	 6:00pm	M		SALEM	at		MERCY	 	   	 	 	d2     		2022-02-18T23:00Z		ET	6:00 P.M. 	Erie, PA                             				
 GLVC	132251	2022-02-18	 9:00pm	M		MUSL 	at		DRU  	 	   	 	 	d2     		2022-02-19T02:00Z		CT	8:00 P.M. 	Springfield, MO                      				
   CC	 73100	2022-02-19	    TBA	M		BART 	at		NCWES	 	   	 	 	d2/d3  		                 		ET	TBA       	Rocky Mount, NC                      				
G-MAC	 35361	2022-02-19	    TBA	M		HIL  	at		DAVEN	 	   	 	 	d2     		                 		  	TBA       	Grand Rapids, MI                     				
 GLVC	132273	2022-02-19	    TBA	M		MTU  	at		UIS  	 	   	 	 	d2     		                 		CT	TBA       	Springfield, IL                      				
 GLVC	132353	2022-02-19	    TBA	M		MUSL 	vs		NEWM 	 	   	N	 	d2     		                 		CT	TBA       	Springfield, MO                      				
G-MAC	 35470	2022-02-19	    TBA	M		TU   	at		UIS  	 	   	 	 	d2     		                 		  	TBA       	Springfield, IL                      				
  GSC	 59048	2022-02-19	 8:00am	M		SHO  	at		CHRBR	 	   	 	C	d2     		2022-02-19T13:00Z		ET	8:00 A.M. 	Memphis, TN                          				
  LSC	 98933	2022-02-19	10:00am	M		SMTX 	at		RHDES	 	   	 	 	d2/d3  		2022-02-19T15:00Z		CT	9 a.m.    	Memphis, TN                          				
  LSC	 98858	2022-02-19	11:00am	M		HAR  	at		DBAP 	 	   	 	 	d2     		2022-02-19T16:00Z		CT	10 a.m.   	Arlington, TX                        				
  GSC	 59498	2022-02-19	12:30pm	M		SHO  	vs		SMTX 	 	   	N	 	d2     		2022-02-19T17:30Z		ET	12:30 P.M.	Memphis, TN                          				
   CC	 73080	2022-02-19	 1:00pm	M		SWU  	at		MARS 	 	   	 	 	d2     		2022-02-19T18:00Z		ET	1:00 p.m. 	Mars Hill, NC                        				
  LSC	 99014	2022-02-19	 1:00pm	M		WNMU 	at		HOWPN	 	   	 	 	d2/d3  		2022-02-19T18:00Z		MT	11 a.m.   	Brownwood, TX                        				
  LSC	 98921	2022-02-19	 1:30pm	M		SHO  	vs		SMTX 	 	   	N	 	d2     		2022-02-19T18:30Z		CT	12:30 p.m.	Memphis, TN                          				
  PBC	 60001	2022-02-19	 2:00pm	M		ANDSC	at		YOUNG	 	   	 	 	d2     		2022-02-19T19:00Z		ET	2:00 P.M. 	Young Harris, GA                     				
   CC	 68313	2022-02-19	 2:00pm	M		CAT  	at		FMU  	 	   	 	 	d2     		2022-02-19T19:00Z		ET	2:00 p.m. 	                                     				
  PBC	 59924	2022-02-19	 2:00pm	M		FLAG 	at		ROL  	 	   	 	 	d2     		2022-02-19T19:00Z		ET	2:00 P.M. 	Winter Park, FL                      				
  PBC	 60675	2022-02-19	 2:00pm	M		GCSU 	at		NGC  	 	   	 	 	d2     		2022-02-19T19:00Z		  	2:00 P.M. 	Tigerville, SC                       				
  LSC	 98924	2022-02-19	 2:00pm	M		HSIMM	at		SMTX 	 	   	 	 	d3/d2  		2022-02-19T19:00Z		CT	1 p.m.    	San Antonio, TX                      				
 GLVC	132325	2022-02-19	 2:00pm	M		LEWIS	at		CHICG	 	   	 	 	d3     		2022-02-19T19:00Z		CT	1:00 P.M. 	Chicago, IL                          				
  LSC	 98937	2022-02-19	 2:00pm	M		SWB  	at		FSMTH	 	   	 	 	d2     		2022-02-19T19:00Z		CT	1 p.m.    	Fort Smith, AR                       				
 PSAC	111950	2022-02-19	 3:00pm	M		EDIN 	vs		WVSU 	 	   	N	 	d2     		2022-02-19T20:00Z		ET	3:00 P.M. 	Erie, PA                             				
 GLVC	132462	2022-02-19	 4:30pm	M		BRESC	at		USI  	 	   	 	 	naia/d2		2022-02-19T21:30Z		CT	3:30 P.M. 	Evansville, IN                       				
   CC	 68316	2022-02-20	11:00am	M		LMRC 	at		FMU  	 	   	 	C	d2     		2022-02-20T16:00Z		ET	11:00 a.m.	                                     				
   CC	 72918	2022-02-20	12:00pm	M		CHOW 	at		VAWES	 	   	 	 	d2/d3  		2022-02-20T17:00Z		ET	12:00 p.m.	Virginia Beach, VA                   				
G-MAC	 35362	2022-02-20	12:00pm	M		HIL  	at		FERR 	 	   	 	 	d2     		2022-02-20T17:00Z		  	12:00 P.M.	Big Rapids, MI                       				
 GLVC	132252	2022-02-20	12:00pm	M		NEWM 	at		DRU  	 	   	 	 	d2     		2022-02-20T17:00Z		CT	11:00 A.M.	Springfield, MO                      				
  GSC	 58986	2022-02-20	12:30pm	M		LEE  	at		LMU  	 	   	 	 	d2     		2022-02-20T17:30Z		ET	12:30 P.M.	Harrogate, TN                        				[Live Stats](https://twitter.com/LeeUTennisLive)
   CC	 69211	2022-02-20	 1:00pm	M		NCAT 	at		KING 	 	   	 	 	d1/d2  		2022-02-20T18:00Z		ET	1:00 p.m. 	Bristol, TN                          				
 PSAC	111987	2022-02-20	 6:00pm	M		WVSU 	at		MERCY	 	   	 	 	d2     		2022-02-20T23:00Z		ET	6:00 P.M. 	Erie, PA                             				
  PBC	 59902	2022-02-21	    TBA	M		MIDGA	at		AGSTA	 	   	 	 	naia/d2		                 		ET	TBA       	Augusta, GA                          				
   CC	 73081	2022-02-21	 1:30pm	M		LIME 	at		SWU  	 	   	 	 	d2     		2022-02-21T18:30Z		ET	1:30 p.m. 	Central, SC                          				
  PBC	 60184	2022-02-21	 2:00pm	M		NEW  	at		LAN  	 	   	 	 	d2     		2022-02-21T19:00Z		ET	2:00 P.M. 	Greenwood, SC                        				
   CC	 68270	2022-02-22	12:00pm	M		CONV 	at		MARS 	 	   	 	 	d2     		2022-02-22T17:00Z		ET	12:00 p.m.	Mars Hill, NC                        				
  PBC	 59903	2022-02-23	    TBA	M		UNG  	at		AGSTA	 	   	 	C	d2     		                 		ET	TBA       	Augusta, GA                          				
   CC	 68315	2022-02-23	 1:00pm	M		FMU  	at		COK  	 	   	 	 	d2     		2022-02-23T18:00Z		ET	1:00 p.m. 	Hartsville, SC                       				
  PBC	 59925	2022-02-23	 2:00pm	M		KEISR	at		FLAG 	 	   	 	 	naia/d2		2022-02-23T19:00Z		ET	2:00 P.M. 	St. Augustine, FL                    				
  GSC	 59445	2022-02-24	12:00pm	M		SEOSU	vs		W AL 	 	   	N	 	d2     		2022-02-24T17:00Z		CT	11:00 A.M.	Edmond, OK                           				
  GSC	 59673	2022-02-24	 1:00pm	M		KEISR	at		VAL  	 	   	 	 	naia/d2		2022-02-24T18:00Z		ET	1:00 P.M. 	Valdosta, GA                         				
  LSC	 98827	2022-02-25	    TBA	M		CAM  	vs		W AL 	 	   	N	 	d2     		                 		CT	TBA       	Oklahoma City, OK                    				
 GLVC	132452	2022-02-25	    TBA	M		MIDLN	at		ROCKH	 	   	 	 	naia/d2		                 		CT	TBA       	Kansas City, MO                      				
G-MAC	 35471	2022-02-25	    TBA	M		PNW  	at		TU   	 	   	 	 	d2     		                 		  	TBA       	Tiffin, OH                           				
 GLVC	132457	2022-02-25	    TBA	M		UMSL 	at		USI  	 	   	 	 	d2     		                 		CT	TBA       	Evansville, IN                       				
  LSC	 98965	2022-02-25	    TBA	M		UTPB 	at		SAU  	 	   	 	 	d2     		                 		CT	TBA       	Magnolia, AR                         				
  GSC	 59714	2022-02-25	 1:30pm	M		DLST 	at		CHRBR	 	   	 	C	d2     		2022-02-25T18:30Z		CT	12:30 P.M.	Memphis, TN                          				
  PBC	 60676	2022-02-25	 2:00pm	M		GCSU 	at		SWU  	 	   	 	 	d2     		2022-02-25T19:00Z		  	2:00 P.M. 	Central, SC                          				
  PBC	 60185	2022-02-25	 2:30pm	M		LAN  	at		LRC  	 	   	 	 	d2     		2022-02-25T19:30Z		ET	2:30 P.M. 	Hickory, NC                          				
  GSC	 59446	2022-02-25	 3:00pm	M		CAM  	vs		W AL 	 	   	N	 	d2     		2022-02-25T20:00Z		CT	2:00 P.M. 	Edmond, OK                           				
  GSC	 58931	2022-02-25	 3:00pm	M		SHO  	at		AUBM 	 	   	 	C	d2     		2022-02-25T20:00Z		CT	2:00 P.M. 	Montgomery, AL                       				[Live Stats](https://docs.google.com/document/d/1VqH4IYn_CESwleNYglPi1MCm8w-p6dMVRgMkRLU8VOE/edit)
 GLVC	132335	2022-02-25	 5:00pm	M		LEWIS	at		WAL  	 	   	 	 	d3/d2  		2022-02-25T22:00Z		CT	4:00 P.M. 	Canton, OH                           				
 PSAC	111988	2022-02-25	 6:00pm	M		UC   	at		MERCY	 	   	 	 	d2     		2022-02-25T23:00Z		ET	6:00 P.M. 	Erie, PA                             				
 GLVC	132253	2022-02-25	 9:00pm	M		UIS  	at		DRU  	 	   	 	 	d2     		2022-02-26T02:00Z		CT	8:00 P.M. 	Springfield, MO                      				
 PSAC	111952	2022-02-26	    TBA	M		CMU  	vs		EDIN 	 	   	N	 	d3/d2  		                 		ET	TBA       	Wexford, PA                          				
G-MAC	 35472	2022-02-26	    TBA	M		LEW  	at		TU   	 	   	 	 	d2     		                 		  	TBA       	Tiffin, OH                           				
  LSC	 98966	2022-02-26	    TBA	M		OUA  	vs		UTPB 	 	   	N	 	d2     		                 		CT	TBA       	Magnolia, AR                         				
 GLVC	132449	2022-02-26	    TBA	M		ROCKH	at		BAKER	 	   	 	 	d2/naia		                 		CT	TBA       	Lawrence, KS                         				
