---
schools: 251
version: 2
---
division	conference	name	itaRegion	rankingAwardRegion	city	state	zipCode	teamType	schoolId	manId	womanId	webRoot
DIV_I  	Southland_Conference              	New Jersey Inst. Of Tech               	Northeast    	Unknown  	Newark       	NJ	7102 	Men_And_Women	5f3ec6101de4a073ac089c4f	fd17cb3a-a863-4c98-aa4e-a6142d98dda2	ea43ebac-da7c-42f4-97b5-6df62fe488ae	NewJerseyInstOfTech               
DIV_I  	Southland_Conference              	Nicholls State University              	Southern     	Unknown  	             	LA	     	Men_And_Women	5f3ec6111de4a073ac089c57	40aee1b8-0379-46f0-a5d4-a51a8b7eeae8	797b80d1-2ee4-4f99-9afa-2bd3848bb82e	NichollsStateUniversity           
DIV_I  	Southland_Conference              	Stephen F Austin State University      	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec63e1de4a073ac089d3b	88b2a542-5ec3-43ce-8554-06a9eee42e2b	b877c313-9706-43bf-ad67-2d9456cb0f72	StephenFAustinStateUniversity     
DIV_I  	Southland_Conference              	Texas A&M University, Corpus Christi   	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec6431de4a073ac089d5b	9dc67f17-e663-49ec-ab20-9d4d1f4de2bc	48b5e98c-0f64-45ef-bfe5-d5426d85007f	TexasAMUniversityCorpusChristi    
DIV_I  	Southland_Conference              	University Of Incarnate Word           	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec64c1de4a073ac089d94	5a6a5b42-06f4-4854-8dfa-622e48d22c71	fdd86433-9a19-4a49-86a3-a6eb2492fef5	UnivOfIncarnateWord               
DIV_I  	Southwestern_Athletic_Conference  	Alabama A&M University                 	Southern     	Southern 	             	AL	     	Men_And_Women	5f3ec5a51de4a073ac089a04	e45d5a86-9c6e-4888-8668-eb662aeac421	62e1cd0f-5b28-4015-ad59-332dc93efa8a	AlabamaAMUniversity               
DIV_I  	Southwestern_Athletic_Conference  	Alcorn State University                	Southwest    	Unknown  	             	MS	     	Men_And_Women	5f3ec5a51de4a073ac089a09	43c0e313-f7be-467d-b0d1-4bf808849c4c	00ac7d58-af2d-4cfa-ae15-64f8d0efdfc4	AlcornStateUniversity             
DIV_I  	Southwestern_Athletic_Conference  	Jackson State University               	Southern     	Unknown  	             	MS	     	Men_And_Women	5f3ec5e71de4a073ac089ba0	8e3a9e19-e217-4002-93af-c6c8cf816444	688b0ee9-1b58-4986-966b-f4e6bf720ef8	JacksonStateUniversity            
DIV_I  	Southwestern_Athletic_Conference  	Prairie View A&M University            	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec6261de4a073ac089ca6	0f2d3577-681d-46e4-994f-3637fbb28aa5	5bb833de-c045-4cc2-af75-6007dc7a936d	PrairieViewAMUniv                 
DIV_I  	Summit_League                     	Drake University                       	Central      	Unknown  	             	IA	     	Men_And_Women	5f3ec5cc1de4a073ac089af7	f7a61dcf-6c2b-498d-ab59-d18796b65533	b1e4fe76-50e6-4810-89f3-8dc0d717b4a7	DrakeUniversity                   
DIV_I  	Summit_League                     	Illinois State University              	Midwest      	Unknown  	             	IL	     	Men_And_Women	5f3ec5e41de4a073ac089b8d	e5ef6f95-d2a1-4534-849e-26f3f2cd0f5c	93ba4389-8fa6-4a8b-b54a-365f0735e0b9	IllinoisStateUniversity           
DIV_I  	Summit_League                     	Oral Roberts University                	Central      	Unknown  	             	OK	     	Men_And_Women	5f3ec6191de4a073ac089c85	45f83d63-5aa0-4b8c-88ac-69216f826c05	0a73156b-b45f-4fbc-b206-566597076da9	OralRobertsUniversity             
DIV_I  	Summit_League                     	University Of Denver                   	Mountain     	Unknown  	             	CO	     	Men_And_Women	5f3ec6581de4a073ac089ddc	ea541053-cc64-4334-9bad-d032bac0a507	2a0c44b7-de98-40b1-b9b2-e3393d9656db	UniversityOfDenver                
DIV_I  	Summit_League                     	University Of Nebraska, Omaha          	Central      	Unknown  	             	NE	     	Men_And_Women	5f3ec64e1de4a073ac089da0	cc9a8522-d6da-4077-9673-5ad6d4e08638	6f0f797d-a855-4625-ab61-7c03d594bb8b	UnivOfNebraskaOmaha               
DIV_I  	Summit_League                     	Valparaiso University                  	Midwest      	Unknown  	             	IN	     	Men_And_Women	5f3ec6651de4a073ac089e2f	62a9323d-adde-4242-b956-17ffe56c5c63	4b11091c-b47c-4671-8f41-1b7b99582568	ValparaisoUniversity              
DIV_I  	Sun_Belt_Conference               	Appalachian State University           	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec5a81de4a073ac089a17	2e65c793-5f2a-4855-a4b1-0ed6a878f083	860e35b6-f8ee-4242-b8a6-5414eaa9ca7a	AppalachianStateUniversity        
DIV_I  	Sun_Belt_Conference               	Coastal Carolina University            	Carolina     	Unknown  	             	SC	     	Men_And_Women	5f3ec5bf1de4a073ac089aa4	78dfd3d6-b65e-4e47-ba15-11e8419181ee	2c0d45e8-d639-47e0-8193-8bdcfc275fb8	CoastalCarolinaUniversity         
DIV_I  	Sun_Belt_Conference               	Georgia Southern University            	Southeast    	Unknown  	             	GA	     	Men_And_Women	5f3ec5d91de4a073ac089b4a	3a3fd744-4b2c-43e6-ae80-4c43ccbf8c48	25167a85-c59c-4b51-85ad-7dc9e4625a35	GeorgiaSouthernUniversity         
DIV_I  	Sun_Belt_Conference               	Georgia State University               	Southeast    	Unknown  	             	GA	     	Men_And_Women	5f3ec5da1de4a073ac089b4c	7c56399b-6bf2-4dcd-96dc-6eca8afe09b0	be05bf4a-c2e5-4c79-86e5-5a6c6f70ce6e	GeorgiaStateUniversity            
DIV_I  	Sun_Belt_Conference               	Troy University                        	Southern     	Unknown  	             	AL	     	Men_And_Women	5f3ec6471de4a073ac089d72	e0e0f0a7-001f-4d1a-ae38-29b9ff35b877	3e50ab70-46e9-43e5-873a-62c1e1ab7a31	TroyUniversity                    
DIV_I  	Sun_Belt_Conference               	University Of Louisiana                	Southern     	Unknown  	             	LA	     	Men_And_Women	5f3ec65a1de4a073ac089dea	b17ab4d3-c010-46c9-9e92-6d3c6e043da6	29d8129a-f855-4ee8-9ed9-14f4ddcbd88e	UniversityOfLouisiana             
DIV_I  	Sun_Belt_Conference               	University Of South Alabama            	Southern     	Unknown  	             	AL	     	Men_And_Women	5f3ec6601de4a073ac089e12	1c22c233-d8f0-44da-8c75-8c9c470b59d0	4ee27183-1af2-4e90-a605-b20f32f94465	UniversityOfSouthAlabama          
DIV_I  	Sun_Belt_Conference               	University Of Texas, Arlington         	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec6521de4a073ac089dba	d533d822-d9aa-4949-bb5c-776bec1cf749	3711371f-11fb-4fd9-97ce-064c9e939ff5	UnivOfTexasArlington              
DIV_I  	Unknown                           	Coppin State University                	Unknown      	Unknown  	             	MD	     	Men_And_Women	5f3ec5c51de4a073ac089ace	bbad712f-8d4a-482a-818b-e775f739993d	4f37f867-3126-4623-85f0-cc440de6658a	CoppinStateUniversity             
DIV_I  	Unknown                           	Holy Cross                             	Unknown      	Unknown  	             	MA	     	Men_And_Women	5f3ec5e11de4a073ac089b7b	d5c611d8-396c-463d-add1-7e0239e69610	65fc6eef-671e-4f7b-ac33-a45631b521b7	HolyCross                         
DIV_I  	Unknown                           	Jacksonville State University          	Unknown      	Unknown  	             	AL	     	Men_And_Women	5f3ec5e81de4a073ac089ba2	3b004ff1-9778-41e0-916c-fd50361b9489	8a46f83f-37c6-43cd-ae00-c2fff5312a09	JacksonvilleStateUniversity       
DIV_I  	Unknown                           	Lafayette College                      	Unknown      	Unknown  	             	PA	     	Men_And_Women	5f3ec5ec1de4a073ac089bc0	5038ae5d-e4bd-4486-b8e6-f270d1359e13	642c7553-08fb-4989-ba64-1e4f3fd3decb	LafayetteCollege                  
DIV_I  	Unknown                           	Merrimack College                      	Northeast    	Unknown  	             	MA	     	Men_And_Women	5f3ec6071de4a073ac089c13	86b666d8-31e4-42f5-b976-9a02bebb9c15	39751c9f-2689-44d0-a812-787b1ca93afa	MerrimackCollege                  
DIV_I  	Unknown                           	Norfolk State University               	Unknown      	Unknown  	             	VA	     	Men_And_Women	5f3ec6121de4a073ac089c59	cd2dad89-8a53-4e6b-8e7f-c69e8c2a77a1	ccb6f799-061f-4699-a195-d9dcc2afdc7e	NorfolkStateUniversity            
DIV_I  	Unknown                           	Seattle University                     	Northwest    	Unknown  	             	WA	     	Men_And_Women	5f3ec6351de4a073ac089d04	eba51fbd-1cba-4a05-a89b-33fa7a5d1bbe	2d160640-3d6c-4f1a-9d4b-eef0ef895eec	SeattleUniversity                 
DIV_I  	Unknown                           	University Of St. Thomas               	Unknown      	Unknown  	             	MN	     	Men_And_Women	5f3ec6611de4a073ac089e17	e6a013c7-5141-4639-9051-e5eab5fb9167	48a04d59-32a9-42bb-9e8f-1c18dfcdb5b4	UniversityOfStThomas              
DIV_I  	USA_South_Athletic_Conference     	Alabama State University               	Southern     	Unknown  	             	AL	     	Men_And_Women	5f3ec5a51de4a073ac089a05	86fc0dba-01fc-4b98-aef5-c8b8df086669	4d89e899-a482-4684-ab3b-e768b3733f38	AlabamaStateUniversity            
DIV_I  	West_Coast_Conference             	Brigham Young University               	Mountain     	Unknown  	             	UT	     	Men_And_Women	5f3ec5b31de4a073ac089a60	53f1c9be-0b9c-49da-ab3c-832d384f56aa	5c6bd727-2f1c-4eb1-97b9-6b42b922a57e	BrighamYoungUniversity            
DIV_I  	West_Coast_Conference             	Gonzaga University                     	Northwest    	Unknown  	             	WA	     	Men_And_Women	5f3ec5db1de4a073ac089b51	3c323468-362c-4b72-b754-fd7d9e0dc220	268697b0-811c-4c26-b062-3beecf5a5def	GonzagaUniversity                 
DIV_I  	West_Coast_Conference             	Loyola Marymount University            	Southwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec5f51de4a073ac089bec	d5480368-b1c4-4a44-8918-b6f2a954538b	1a1c1cc7-0a98-4a7c-9c73-7d799b1a63d9	LoyolaMarymountUniversity         
DIV_I  	West_Coast_Conference             	Pepperdine University                  	Southwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec61e1de4a073ac089c9b	25d26c49-1008-4b55-8440-fc23552b5144	119e2f47-190c-43b2-85cb-5b2b90c97c9b	PepperdineUniversity              
DIV_I  	West_Coast_Conference             	Santa Clara University                 	Northwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec6341de4a073ac089cfb	12da963f-db09-4430-8238-0c5972bd0aae	50de4966-ac46-4752-a28e-5c3cfb904da2	SantaClaraUniversity              
DIV_I  	West_Coast_Conference             	University Of Portland                 	Northwest    	Unknown  	             	OR	     	Men_And_Women	5f3ec65f1de4a073ac089e08	85ed0419-2cc6-4a5e-8266-4bc05cd114cd	1d342235-886a-48df-b3c3-763f0e8055b3	UniversityOfPortland              
DIV_I  	West_Coast_Conference             	University Of San Diego                	Southwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec6601de4a073ac089e10	9aa8f5e1-5e17-4dd1-97fb-e5eb9a5bf124	24c7c6f3-ca5d-4913-8c37-ca972c9c3f02	UniversityOfSanDiego              
DIV_I  	West_Coast_Conference             	University Of San Francisco            	Northwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec6501de4a073ac089dae	99671a37-b72b-4c34-8b56-3b8c0ec3f701	fbcf913c-8164-45f4-9eb2-49ed4896064b	UnivOfSanFrancisco                
DIV_I  	West_Coast_Conference             	University Of The Pacific              	Northwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec6621de4a073ac089e1b	0bf79a9f-4f88-450b-baff-46a4cabb32c9	732d7c30-052c-4862-8c6b-d6513019b040	UniversityOfThePacific            
DIV_I  	Western_Athletic_Conference       	Abilene Christian University           	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec5a31de4a073ac0899fe	8a699b87-0ce9-4ba4-802f-20cc4be4b314	c9838cc9-bbbe-4c26-b8b4-4bd0cd37eebc	AbileneChristianUniversity        
DIV_I  	Western_Athletic_Conference       	Chicago State University               	Midwest      	Unknown  	             	IL	     	Men_And_Women	5f3ec5bc1de4a073ac089a97	8dd5dcd2-a830-4b06-95ce-15b3a4e1e55c	f023f433-239b-4b42-88f2-fb7ab66450a5	ChicagoStateUniversity            
DIV_I  	Western_Athletic_Conference       	Dixie State University                 	Unknown      	Unknown  	             	UT	     	Men_And_Women	5f3ec5cb1de4a073ac089af2	c878c3f4-c452-434a-87e1-792c8e216b27	e3fb66bd-cbb4-45bd-a7ff-0e1069d51a27	DixieStateUniversity              
DIV_I  	Western_Athletic_Conference       	Grand Canyon University                	Southwest    	Unknown  	             	AZ	     	Men_And_Women	5f3ec5db1de4a073ac089b56	9ee74ce3-1e1a-457d-8fe8-a52b5c63f17a	bf20dbfc-5f15-469d-9c36-b7c0b4cc1aa2	GrandCanyonUniversity             
DIV_I  	Western_Athletic_Conference       	New Mexico State University            	Mountain     	Unknown  	             	NM	     	Men_And_Women	5f3ec6111de4a073ac089c51	0586d52b-52a3-43bc-9fd2-40311f2d1e24	174335d7-082b-4162-9862-6014c4d4d344	NewMexicoStateUniversity          
DIV_I  	Western_Athletic_Conference       	Saint Mary's College/CA                	Northwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec6301de4a073ac089ce4	ccbb6602-fa03-42ac-a3f5-1d62f7967c27	b5057614-b99b-46bf-beab-319610b5e53e	SaintMarysCollegeCA               
DIV_I  	Western_Athletic_Conference       	Sam Houston State University           	Texas        	Texas    	             	TX	     	Men_And_Women	5f3ec6331de4a073ac089cf3	1ec70ae3-c832-41aa-8ed4-6ff5807d61fb	b0cf1b30-53d6-4e8c-ad72-72d99cc84a97	SamHoustonStateUniversity         
DIV_I  	Western_Athletic_Conference       	Tarleton State University              	South_Central	Unknown  	             	TX	     	Men_And_Women	5f3ec6421de4a073ac089d54	                                    	ac780af3-1787-41d0-aa42-c938f134d006	TarletonStateUniv                 
DIV_I  	Western_Athletic_Conference       	University Of Missouri, Kansas City    	Central      	Unknown  	             	MO	     	Men_And_Women	5f3ec64e1de4a073ac089d9d	328c9d66-36a5-4d37-9f96-0ee0b56f4407	21170dd8-1b38-4bc1-af72-173285605280	UnivOfMissouriKansasCity          
DIV_I  	Western_Athletic_Conference       	University Of Texas, Rio Grande Valley 	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec6531de4a073ac089dbf	9bd9be97-8ec4-442e-ba85-81b5182b6e96	a367833f-c510-43e6-90ee-25f9b626b7d4	UnivOfTexasRioGrandeValley        
DIV_III	Unknown                           	CUNY Brooklyn College                  	Unknown      	Unknown  	             	NY	     	Men_And_Women	5f3ec5c71de4a073ac089ad9	1a2fdb60-d21f-4587-9c48-b9a3373f3801	ce8fcf6f-7c27-4276-b51d-48a6837d53c6	CUNYBrooklynCollege               
DIV_III	Unknown                           	CUNY John Jay College                  	Unknown      	Unknown  	             	NY	     	Men_And_Women	5f3ec5c71de4a073ac089adb	7c645b8b-deca-4536-b8d7-459fff828b57	933ea648-8c9f-471c-8613-7ddb3563eaca	CUNYJohnJayCollege                
DIV_III	Unknown                           	Saint Joseph's College-Long Island     	Unknown      	Unknown  	             	NY	     	Men_And_Women	5f3ec62f1de4a073ac089cdf	caee51c1-a2fe-425e-a2b3-49df63576d41	80e2b87a-7a9c-4230-9b25-79307a0a1fa1	SaintJosephsCollegeLongIsland     
