---
tournaments: 117
players: 3031
matches: 4929
completed: 4859
scheduled: 70
---
tournamentCode	eventId	drawId	bracketId	roundId	winner	player1	partner1	player2	partner2	round	seed1	line1	seed2	line2	score
21-09694	1	3	1	3	1	vjef8t		cybu58		R3		Kate Malazonia		Alicia Thal	61 63
21-09694	1	3	1	2	1	vjef8t		rclc76		R2		Kate Malazonia		Elsa Boisson	64 16 [7]
21-09694	1	3	1	2	1	dk8eo2		cybu58		R2		Lucy Furness		Alicia Thal	62 62
21-09694	1	3	1	1	1	dk8eo2		vjef8t		R1		Lucy Furness		Kate Malazonia	36 62 [6]
21-09694	1	3	1	1	1	rclc76		cybu58		R1		Elsa Boisson		Alicia Thal	61 61
21-09694	1	4	1	3	1	zjef8t		wyo88o		R3		Mae McCutcheon		Elise Frigout	76(6) 36 [5]
21-09694	1	4	1	3	1	httbxn		y1ex8b		R3		Ana Platisa		Natalia Komar	64 63
21-09694	1	4	1	2	1	wyo88o		httbxn		R2		Elise Frigout		Ana Platisa	57 62 [4]
21-09694	1	4	1	2	1	zjef8t		y1ex8b		R2		Mae McCutcheon		Natalia Komar	76(1) 62
21-09694	1	4	1	1	1	zjef8t		httbxn		R1		Mae McCutcheon		Ana Platisa	61 63
21-09694	1	4	1	1	1	wyo88o		y1ex8b		R1		Elise Frigout		Natalia Komar	61 62
21-09694	1	5	1	3	1	m69ujc		vttbxn		R3		Elena Bleicher		Valeria Montero	63 61
21-09694	1	5	1	3	1	ghk5un		87blnh		R3		Sofia Fortuno		Celia Vaudiau	61 62
21-09694	1	5	1	2	1	ghk5un		vttbxn		R2		Sofia Fortuno		Valeria Montero	63 60
21-09694	1	5	1	2	1	m69ujc		87blnh		R2		Elena Bleicher		Celia Vaudiau	60 62
21-09694	1	5	1	1	1	ghk5un		m69ujc		R1		Sofia Fortuno		Elena Bleicher	36 61 [7]
21-09694	1	5	1	1	1	vttbxn		87blnh		R1		Valeria Montero		Celia Vaudiau	64 26 [4]
21-09694	1	6	1	3	1	y9gtyv		vlrf73		R3		Ainoa Fabre		Rosemary Watanabe	63 61
21-09694	1	6	1	2	1	b4h0be		vlrf73		R2		Jadeh Chan		Rosemary Watanabe	63 61
21-09694	1	6	1	2	1	02acus		y9gtyv		R2		Maria Andrea Lora M…		Ainoa Fabre	46 76(4) [2]
21-09694	1	6	1	1	1	02acus		vlrf73		R1		Maria Andrea Lora M…		Rosemary Watanabe	62 62
21-09694	1	6	1	1	1	b4h0be		y9gtyv		R1		Jadeh Chan		Ainoa Fabre	62 63
21-09694	1	7	1	6	1	02acus		qq5238		R6		Maria Andrea Lora M…		Faustine Palatte	61 60
21-09694	1	7	1	6	1	efb17t		3501uf		R6		Anna Hosking		Kylee Shannon	76(1) 46 [7]
21-09694	1	7	1	5	1	qq5238		3501uf		R5		Faustine Palatte		Kylee Shannon	61 76(4)
21-09694	1	7	1	5	1	efb17t		rbrdrx		R5		Anna Hosking		Chacadyah Israel-Le…	64 61
21-09694	1	7	1	4	1	x2rm9o		efb17t		R4		Renata Gonzalez		Anna Hosking	46 63 [9]
21-09694	1	7	1	2	1	x2rm9o		qq5238		R2		Renata Gonzalez		Faustine Palatte	46 62 [3]
21-09694	1	7	1	2	1	rbrdrx		56bapk		R2		Chacadyah Israel-Le…		Hadley Jones	64 36 [8]
21-10883	1	1	1	4	1	y8oaou		vm08w0		F		Anna Riedmiller		Vivian Glozman	62 63
21-10883	1	1	1	3	1	vm08w0		fii0mc		SF		Vivian Glozman		Taylor Melville	63 76(4)
21-10883	1	1	1	3	1	y8oaou		95w5iz		SF		Anna Riedmiller		Somer Dalla-Bona	76(3) 61
21-10883	1	1	1	2	1	fii0mc		70g2gm		QF		Taylor Melville		Gina Dittmann	57 63 75
21-10883	1	1	1	2	1	vm08w0		msgmwa		QF		Vivian Glozman		Sarka Richterova	36 61 76(6)
21-10883	1	1	1	2	1	95w5iz		0u4kss		QF		Somer Dalla-Bona		Sydney Fitch	75 36 61
21-10883	1	1	1	2	1	y8oaou		alpz1v		QF		Anna Riedmiller		Maria Oreshkina	61 64
21-10883	1	1	1	1	1	70g2gm		51gdej		16		Gina Dittmann		Mila Stanojevic	63 64
21-10883	1	1	1	1	1	fii0mc		3pb3nz		16		Taylor Melville		Mirte Van Baelen	63 60
21-10883	1	1	1	1	1	msgmwa		5w2qie		16		Sarka Richterova		Sophie Zehender	62 26 63
21-10883	1	1	1	1	1	vm08w0		ly5ink		16		Vivian Glozman		Hana Cho	57 63 62
21-10883	1	1	1	1	1	95w5iz		k4h0be		16		Somer Dalla-Bona		Antonia Balzert	64 63
21-10883	1	1	1	1	1	0u4kss		5hk5un		16		Sydney Fitch		Marta Garcia-Rebore…	64 63
21-10883	1	1	1	1	1	alpz1v		d6dqvs		16		Maria Oreshkina		Sol O Lideadha	61 64
21-10883	1	1	1	1	1	y8oaou		sndxxd		16		Anna Riedmiller		Emily Bland	64 62
21-10883	1	1	2	2	1	51gdej		ly5ink		SF		Mila Stanojevic		Hana Cho	62 46 [8]
21-10883	1	1	2	2	1	k4h0be		d6dqvs		SF		Antonia Balzert		Sol O Lideadha	Walkover
21-10883	1	1	2	1	1	51gdej		3pb3nz		QF		Mila Stanojevic		Mirte Van Baelen	61 75
21-10883	1	1	2	1	1	ly5ink		5w2qie		QF		Hana Cho		Sophie Zehender	60 75
21-10883	1	1	2	1	1	k4h0be		5hk5un		QF		Antonia Balzert		Marta Garcia-Rebore…	61 62
21-10883	1	1	2	1	1	d6dqvs		sndxxd		QF		Sol O Lideadha		Emily Bland	Walkover
21-10883	1	1	3	1	1	msgmwa		70g2gm		SF		Sarka Richterova		Gina Dittmann	Walkover
21-10883	1	1	3	1	1	0u4kss		alpz1v		SF		Sydney Fitch		Maria Oreshkina	61 26 [6]
21-10883	1	1	4	1	1	fii0mc		95w5iz		F		Taylor Melville		Somer Dalla-Bona	64 64
21-10883	1	1	5	1	1	5w2qie		3pb3nz		SF		Sophie Zehender		Mirte Van Baelen	61 61
21-10883	1	2	1	4	1	7mlenc		i9x3dr		F		Britt Pursell		Radka Buzkova	63 60
21-10883	1	2	1	3	1	i9x3dr		57qfw5		SF		Radka Buzkova		Sofia Markova	60 36 62
21-10883	1	2	1	3	1	7mlenc		fcropu		SF		Britt Pursell		Betina Tokac	61 76(5)
21-10883	1	2	1	2	1	i9x3dr		pz79rp		QF		Radka Buzkova		Camille Verden-Ande…	63 61
21-10883	1	2	1	2	1	57qfw5		8xstm7		QF		Sofia Markova		Ana Fernandez Villa	57 62 64
21-10883	1	2	1	2	1	fcropu		dmnutk		QF		Betina Tokac		Hailey Stelse	63 64
21-10883	1	2	1	2	1	7mlenc		s91zp7		QF		Britt Pursell		Eleanor Millard	62 60
21-10883	1	2	1	1	1	i9x3dr		1brdrx		16		Radka Buzkova		Felicia Jayasaputra	61 64
21-10883	1	2	1	1	1	pz79rp		7vl55l		16		Camille Verden-Ande…		Lola O Lideadha	46 64 61
21-10883	1	2	1	1	1	8xstm7		uv0ze9		16		Ana Fernandez Villa		Isabella Flodin	63 16 64
21-10883	1	2	1	1	1	57qfw5		el4taj		16		Sofia Markova		Ky Ecton	63 63
21-10883	1	2	1	1	1	dmnutk		lxu9sf		16		Hailey Stelse		Megan Lang Gould	76(5) 60
21-10883	1	2	1	1	1	fcropu		bz5tlh		16		Betina Tokac		Matea Mihaljevic	76(5) 61
21-10883	1	2	1	1	1	s91zp7		njcz2l		16		Eleanor Millard		Andrea Cuquerella	62 75
21-10883	1	2	1	1	1	7mlenc		hndxxd		16		Britt Pursell		Noesjka Brink	36 75 62
21-10883	1	2	2	3	1	hndxxd		7vl55l		F		Noesjka Brink		Lola O Lideadha	75 76(4)
21-10883	1	2	2	2	1	7vl55l		el4taj		SF		Lola O Lideadha		Ky Ecton	60 64
21-10883	1	2	2	2	1	hndxxd		bz5tlh		SF		Noesjka Brink		Matea Mihaljevic	63 63
21-10883	1	2	2	1	1	7vl55l		1brdrx		QF		Lola O Lideadha		Felicia Jayasaputra	61 60
21-10883	1	2	2	1	1	el4taj		uv0ze9		QF		Ky Ecton		Isabella Flodin	67(3) 63 [9]
21-10883	1	2	2	1	1	bz5tlh		lxu9sf		QF		Matea Mihaljevic		Megan Lang Gould	36 76(4) [10]
21-10883	1	2	2	1	1	hndxxd		njcz2l		QF		Noesjka Brink		Andrea Cuquerella	60 63
21-10883	1	2	3	1	1	pz79rp		8xstm7		SF		Camille Verden-Ande…		Ana Fernandez Villa	63 62
21-10883	1	2	3	1	1	dmnutk		s91zp7		SF		Hailey Stelse		Eleanor Millard	61 60
21-10883	1	2	4	1	1	fcropu		57qfw5		F		Betina Tokac		Sofia Markova	63 62
21-10883	1	2	5	1	1	uv0ze9		1brdrx		SF		Isabella Flodin		Felicia Jayasaputra	63 61
21-10883	1	2	5	1	1	lxu9sf		njcz2l		SF		Megan Lang Gould		Andrea Cuquerella	62 63
21-10883	1	2	6	1	1	el4taj		bz5tlh		F		Ky Ecton		Matea Mihaljevic	63 61
21-10883	1	3	1	4	1	ubttx5		amjyh4		F		Toni Nelson		Chunxi Guo	46 62 63
21-10883	1	3	1	3	1	ubttx5		tp5r5b		SF		Toni Nelson		Karina Chao	61 62
21-10883	1	3	1	3	1	amjyh4		3834xi		SF		Chunxi Guo		Mihaela Kaftanova	36 63 76(5)
21-10883	1	3	1	2	1	tp5r5b		bfdhd1		QF		Karina Chao		Ava Neyestani	26 62 64
21-10883	1	3	1	2	1	ubttx5		g3llpx		QF		Toni Nelson		Alyse Cormier	62 64
21-10883	1	3	1	2	1	3834xi		weugu0		QF		Mihaela Kaftanova		Alex Arkhipov	63 64
21-10883	1	3	1	2	1	amjyh4		arxld9		QF		Chunxi Guo		Elinor Beazley	64 61
21-10883	1	3	1	1	1	bfdhd1		ezm30d		16		Ava Neyestani		Freia Lawrence	61 62
21-10883	1	3	1	1	1	tp5r5b		jl69gr		16		Karina Chao		Lucia Malinak	64 64
21-10883	1	3	1	1	1	ubttx5		4ur6pc		16		Toni Nelson		Luna Urso	60 60
21-10883	1	3	1	1	1	3834xi		gc8y4q		16		Mihaela Kaftanova		Ellen Puzak	64 63
21-10883	1	3	1	1	1	weugu0		c1xntf		16		Alex Arkhipov		Alexis Odom	64 64
21-10883	1	3	1	1	1	arxld9		m9x3dr		16		Elinor Beazley		Jj Chen	62 64
21-10883	1	3	1	1	1	amjyh4		vclc76		16		Chunxi Guo		Tatum Burger	75 36 64
21-10883	1	3	2	2	1	jl69gr		4ur6pc		SF		Lucia Malinak		Luna Urso	62 75
21-10883	1	3	2	2	1	vclc76		c1xntf		SF		Tatum Burger		Alexis Odom	46 63 [6]
21-10883	1	3	2	1	1	jl69gr		ezm30d		QF		Lucia Malinak		Freia Lawrence	Walkover
21-10883	1	3	2	1	1	c1xntf		gc8y4q		QF		Alexis Odom		Ellen Puzak	62 26 [9]
21-10883	1	3	2	1	1	vclc76		m9x3dr		QF		Tatum Burger		Jj Chen	64 46 [8]
21-10883	1	3	3	1	1	bfdhd1		g3llpx		SF		Ava Neyestani		Alyse Cormier	63 60
21-10883	1	3	3	1	1	arxld9		weugu0		SF		Elinor Beazley		Alex Arkhipov	Walkover
21-10883	1	3	4	1	1	tp5r5b		3834xi		F		Karina Chao		Mihaela Kaftanova	63 62
21-10883	1	3	5	1	1	m9x3dr		gc8y4q		SF		Jj Chen		Ellen Puzak	64 62
21-10883	1	3	6	1	1	c1xntf		4ur6pc		F		Alexis Odom		Luna Urso	60 61
21-10883	1	4	1	4	1	f9x3dr		oaik20		F		Andrea Beltran		Kayleigh Yun-Thayer	64 62
21-10883	1	4	1	3	1	f9x3dr		et856b		SF		Andrea Beltran		Annabel Davis	61 60
21-10883	1	4	1	3	1	oaik20		a28wok		SF		Kayleigh Yun-Thayer		Laura Duhl	63 64
21-10883	1	4	1	2	1	f9x3dr		eny3op		QF		Andrea Beltran		Andrea Le	60 64
21-10883	1	4	1	2	1	et856b		eouia6		QF		Annabel Davis		Ida Krause	75 60
21-10883	1	4	1	2	1	oaik20		zie4aw		QF		Kayleigh Yun-Thayer		Serina Abriola	63 60
21-10883	1	4	1	2	1	a28wok		9ii0mc		QF		Laura Duhl		Anastasiia Kotsyuba	67(3) 63 63
21-10883	1	4	1	1	1	eouia6		nu60y0		16		Ida Krause		Jazmin Lerman	76(5) 63
21-10883	1	4	1	1	1	zie4aw		bp9nhr		16		Serina Abriola		Adriene Pavek	76(4) 64
21-10883	1	4	1	1	1	oaik20		bffxj9		16		Kayleigh Yun-Thayer		Maria Villarejo	64 75
21-10883	1	4	2	3	1	nu60y0		bffxj9		F		Jazmin Lerman		Maria Villarejo	62 62
21-10883	1	4	2	1	1	bffxj9		bp9nhr		QF		Maria Villarejo		Adriene Pavek	62 62
21-10883	1	4	3	2	1	eny3op		zie4aw		F		Andrea Le		Serina Abriola	36 64 [1]
21-10883	1	4	3	1	1	eny3op		eouia6		SF		Andrea Le		Ida Krause	75 46 [8]
21-10883	1	4	3	1	1	zie4aw		9ii0mc		SF		Serina Abriola		Anastasiia Kotsyuba	61 63
21-10883	1	4	7	1	1	9ii0mc		eouia6		F		Anastasiia Kotsyuba		Ida Krause	76(7) 67(4) [11]
21-10883	1	5	1	1	1	5w2qie		51gdej		64		Sophie Zehender		Mila Stanojevic	62 63
21-10883	1	5	1	1	1	0u4kss		njcz2l		64		Sydney Fitch		Andrea Cuquerella	63 75
21-10883	1	5	1	1	1	5hk5un		ly5ink		64		Marta Garcia-Rebore…		Hana Cho	76(3) 46 [2]
21-10883	1	5	1	1	1	k4h0be		3pb3nz		64		Antonia Balzert		Mirte Van Baelen	62 76(4)
21-10883	1	5	1	1	1	vclc76		msgmwa		64		Tatum Burger		Sarka Richterova	61 63
21-10883	1	5	1	1	1	pz79rp		uv0ze9		64		Camille Verden-Ande…		Isabella Flodin	63 46 [4]
21-10883	1	5	1	1	1	dmnutk		bffxj9		64		Hailey Stelse		Maria Villarejo	61 60
21-10883	1	5	1	1	1	lxu9sf		1brdrx		64		Megan Lang Gould		Felicia Jayasaputra	63 64
21-10883	1	5	1	1	1	bfdhd1		gc8y4q		64		Ava Neyestani		Ellen Puzak	63 36 [6]
21-10883	1	5	1	1	1	m9x3dr		g3llpx		64		Jj Chen		Alyse Cormier	63 36 [7]
21-10883	1	5	1	1	1	arxld9		nu60y0		64		Elinor Beazley		Jazmin Lerman	62 76(5)
21-10883	1	5	1	1	1	et856b		bp9nhr		64		Annabel Davis		Adriene Pavek	61 63
21-10883	1	6	1	1	1	msgmwa		5hk5un		64		Sarka Richterova		Marta Garcia-Rebore…	62 64
21-10883	1	6	1	1	1	pz79rp		bffxj9		64		Camille Verden-Ande…		Maria Villarejo	63 62
21-10883	1	6	1	1	1	nu60y0		bp9nhr		64		Jazmin Lerman		Adriene Pavek	62 62
21-12873	1	1	1	6	1	xzqzct		h91zp7		F	9	Crystal Zhou	9	Gabi Moss	62 63
21-12873	1	1	1	5	1	h91zp7		ohk5un		SF	9	Gabi Moss	9	Ruth de Souza	61 64
21-12873	1	1	1	5	1	xzqzct		qtpfl7		SF	9	Crystal Zhou		Margaret Carlton	61 63
21-12873	1	1	1	4	1	ohk5un		xigkg4		QF	9	Ruth de Souza	8	Anjali Devireddy	62 75
21-12873	1	1	1	4	1	h91zp7		mofo1i		QF	9	Gabi Moss	9	Sarah Yang	64 64
21-12873	1	1	1	4	1	xzqzct		5fqvgh		QF	9	Crystal Zhou	9	Alison Bader	62 61
21-12873	1	1	1	4	1	qtpfl7		q5jrfj		QF		Margaret Carlton	5	Tessa Trate	75 36 64
21-12873	1	1	1	3	1	ohk5un		ase6q2		16	9	Ruth de Souza		Cassidy Landau	61 62
21-12873	1	1	1	3	1	xigkg4		7qkwcw		16	8	Anjali Devireddy		Ava Givone	16 76(6) 62
21-12873	1	1	1	3	1	mofo1i		b28wok		16	9	Sarah Yang	4	Reagan Delp	46 60 64
21-12873	1	1	1	3	1	h91zp7		48oaou		16	9	Gabi Moss		Lauren Quinn	62 64
21-12873	1	1	1	3	1	xzqzct		mv2fkh		16	9	Crystal Zhou		Jenny Lewis	62 75
21-12873	1	1	1	3	1	5fqvgh		nqkwcw		16	9	Alison Bader	3	Taylor Garcia	75 60
21-12873	1	1	1	3	1	q5jrfj		3gsmkm		16	5	Tessa Trate	9	Paula Snelson	Walkover
21-12873	1	1	1	3	1	qtpfl7		tv0ze9		16		Margaret Carlton	9	Natalia Garcia-Moli…	64 60
21-12873	1	1	1	2	1	ase6q2		ud0her		32		Cassidy Landau		Rachael Fitzgerald	63 63
21-12873	1	1	1	2	1	ohk5un		4t6p03		32	9	Ruth de Souza		Zoe Angell	64 26 75
21-12873	1	1	1	2	1	xigkg4		cg9wzi		32	8	Anjali Devireddy		Irene Meng	64 64
21-12873	1	1	1	2	1	7qkwcw		h4lwnu		32		Ava Givone		Marta Mikos	60 62
21-12873	1	1	1	2	1	b28wok		usxwb6		32	4	Reagan Delp		Emily Oh	63 60
21-12873	1	1	1	2	1	mofo1i		qffxj9		32	9	Sarah Yang		Allison Wandling	60 63
21-12873	1	1	1	2	1	48oaou		a2e868		32		Lauren Quinn	6	Bin Zheng	64 64
21-12873	1	1	1	2	1	h91zp7		niza18		32	9	Gabi Moss		Christina Harris	64 75
21-12873	1	1	1	2	1	xzqzct		tnj9f1		32	9	Crystal Zhou		Raine Weis	46 64 64
21-12873	1	1	1	2	1	mv2fkh		5z1x91		32		Jenny Lewis		Kaitlyn Chalker	64 62
21-12873	1	1	1	2	1	5fqvgh		p7ozqx		32	9	Alison Bader		Martine Fierro	64 62
21-12873	1	1	1	2	1	nqkwcw		eg9wzi		32	3	Taylor Garcia		Daniela Padron Cast…	62 62
21-12873	1	1	1	2	1	3gsmkm		e6u0ao		32	9	Paula Snelson		Izzy Koziol	16 63 64
21-12873	1	1	1	2	1	q5jrfj		sys4k4		32	5	Tessa Trate		Megan Qiang	63 64
21-12873	1	1	1	2	1	tv0ze9		wd0her		32	9	Natalia Garcia-Moli…		Maria Cristina Diaz…	61 61
21-12873	1	1	1	2	1	qtpfl7		med6f4		32		Margaret Carlton	2	Lindy Cornwall	60 64
21-12873	1	1	1	1	1	ud0her		wsxwb6		64		Rachael Fitzgerald	1	Abigail Moghtader	36 60 76(4)
21-12873	1	1	1	1	1	ase6q2		gxwpyn		64		Cassidy Landau		Valentina Santos	60 60
21-12873	1	1	1	1	1	ohk5un		ogsmkm		64	9	Ruth de Souza		Brooke Simonson	61 61
21-12873	1	1	1	1	1	4t6p03		vac8kc		64		Zoe Angell		Ariana Goitz	60 61
21-12873	1	1	1	1	1	xigkg4		8iza18		64	8	Anjali Devireddy		Amanda Hagino	61 61
21-12873	1	1	1	1	1	cg9wzi		8zm30d		64		Irene Meng		Maxence Lippens	62 75
21-12873	1	1	1	1	1	7qkwcw		klrf73		64		Ava Givone	9	Nathalie Williams	76(4) 64
21-12873	1	1	1	1	1	h4lwnu		z69ujc		64		Marta Mikos		Kiersten Chang	61 62
21-12873	1	1	1	1	1	b28wok		59zjjz		64	4	Reagan Delp		Jenna Harrison	63 63
21-12873	1	1	1	1	1	usxwb6		zhml0v		64		Emily Oh		Claire Lacksen	63 46 61
21-12873	1	1	1	1	1	mofo1i		57blnh		64	9	Sarah Yang		Erica Stutz	61 60
21-12873	1	1	1	1	1	qffxj9		tclc76		64		Allison Wandling		Jahveesha Combs	62 76(3)
21-12873	1	1	1	1	1	a2e868		ijcz2l		64	6	Bin Zheng		Karina Crivtonencu	60 61
21-12873	1	1	1	1	1	48oaou		wxffjr		64		Lauren Quinn		Sonia Varma	61 62
21-12873	1	1	1	1	1	h91zp7		h9x3dr		64	9	Gabi Moss		Evelyn Chang	60 60
21-12873	1	1	1	1	1	niza18		2st0zq		64		Christina Harris		Campbell Bueller	61 63
21-12873	1	1	1	1	1	tnj9f1		qdln53		64		Raine Weis		Samantha Perry	61 62
21-12873	1	1	1	1	1	xzqzct		xw0ac6		64	9	Crystal Zhou		Abbey Russano	75 61
21-12873	1	1	1	1	1	5z1x91		61xntf		64		Kaitlyn Chalker		Ana Patino	63 75
21-12873	1	1	1	1	1	mv2fkh		oulu7o		64		Jenny Lewis	7	Claire Coleman	62 61
21-12873	1	1	1	1	1	p7ozqx		heww08		64		Martine Fierro		Veronica Cuellar	63 46 76(5)
21-12873	1	1	1	1	1	5fqvgh		gq16rs		64	9	Alison Bader		Emily Beckner	60 60
21-12873	1	1	1	1	1	eg9wzi		s3llpx		64		Daniela Padron Cast…		Anna Campbell	76(5) 62
21-12873	1	1	1	1	1	nqkwcw		sclc76		64	3	Taylor Garcia		Simran Bedi	46 62 61
21-12873	1	1	1	1	1	e6u0ao		1m2o28		64		Izzy Koziol		Hana Kimmey	61 60
21-12873	1	1	1	1	1	3gsmkm		x4h0be		64	9	Paula Snelson		Sophie Brown	62 61
21-12873	1	1	1	1	1	sys4k4		tlnjvn		64		Megan Qiang		Christina Huynh	36 63 63
21-12873	1	1	1	1	1	q5jrfj		5dhrtn		64	5	Tessa Trate		Alexa Brewster	60 61
21-12873	1	1	1	1	1	wd0her		0pohqf		64		Maria Cristina Diaz…		Torrienne Emery	60 60
21-12873	1	1	1	1	1	tv0ze9		04262q		64	9	Natalia Garcia-Moli…		Oviya Kumaran	61 36 61
21-12873	1	1	1	1	1	qtpfl7		r6wggw		64		Margaret Carlton		Riley Smith	60 60
21-12873	1	1	1	1	1	med6f4		37sv2d		64	2	Lindy Cornwall		Maddie Russell	60 62
21-12873	1	2	1	3	1	trgbyd		1q7i9g		F		Ellie Esterowitz		Becket Waters	81
21-12873	1	2	1	2	1	1q7i9g		wd4dq7		SF		Becket Waters		Mackenzie Sherman	85
21-12873	1	2	1	2	1	trgbyd		lm448g		SF		Ellie Esterowitz		Julieta Ruiz	84
21-12873	1	2	1	1	1	wd4dq7		zy5ink		QF		Mackenzie Sherman		Megan Bauer	84
21-12873	1	2	1	1	1	lm448g		uybu58		QF		Julieta Ruiz		Spencer Watts	81
21-12873	1	2	1	1	1	trgbyd		08kece		QF		Ellie Esterowitz		Meagan Donovan	80
21-12873	1	2	2	1	1	08kece		uybu58		SQ		Meagan Donovan		Spencer Watts	84
21-12873	1	3	1	3	1	0wj0xa		ukauua		F	2	Kendra Womack	1	Clara Kei March Oku…	85
21-12873	1	3	1	2	1	ukauua		tyukqc		SF	1	Clara Kei March Oku…		Christine Zalameda	85
21-12873	1	3	1	2	1	0wj0xa		kmysqs		SF	2	Kendra Womack		Alessandra Armour	83
21-12873	1	3	1	1	1	ukauua		9vh9t5		QF	1	Clara Kei March Oku…		Gracie Caplice	86
21-12873	1	3	1	1	1	tyukqc		eejixs		QF		Christine Zalameda		Katherine Tamesis	84
21-12873	1	3	1	1	1	kmysqs		gkv0lm		QF		Alessandra Armour		Alisha White	87(3)
21-12873	1	3	1	1	1	0wj0xa		0kca0i		QF	2	Kendra Womack		Nikki Simhambhalta	82
21-12873	1	3	2	1	1	eejixs		9vh9t5		SQ		Katherine Tamesis		Gracie Caplice	86
21-12873	1	3	2	1	1	0kca0i		gkv0lm		SQ		Nikki Simhambhalta		Alisha White	86
21-12873	1	4	1	3	1	7szche		nnwnih		F	2	Elizabeth Teefey	1	Sarah Dover	63 62
21-12873	1	4	1	2	1	nnwnih		pl69gr		SF	1	Sarah Dover		Megan Lombardt	86
21-12873	1	4	1	2	1	7szche		xv4vqp		SF	2	Elizabeth Teefey		Annalise Schetselaar	Walkover
21-12873	1	4	1	1	1	nnwnih		5sxwb6		QF	1	Sarah Dover		Bin Nguyen	86
21-12873	1	4	1	1	1	pl69gr		laeoqk		QF		Megan Lombardt		Kate Kotany	83
21-12873	1	4	1	1	1	xv4vqp		ck8eo2		QF		Annalise Schetselaar		Rachel Crawford	84
21-12873	1	4	1	1	1	7szche		67595t		QF	2	Elizabeth Teefey		Hayley Bidwell	81
21-12873	1	4	2	1	1	laeoqk		5sxwb6		SQ		Kate Kotany		Bin Nguyen	86
21-12873	1	4	2	1	1	67595t		ck8eo2		SQ		Hayley Bidwell		Rachel Crawford	86
21-12873	1	5	1	3	1	w9kpab		5mysqs		F	2	Paula Ryhsen	1	Sofia Andrade	86
21-12873	1	5	1	2	1	5mysqs		4la5s7		SF	1	Sofia Andrade		Inka Zeilstra	86
21-12873	1	5	1	2	1	w9kpab		54yaqa		SF	2	Paula Ryhsen		Alissa Anderson	82
21-12873	1	5	1	1	1	5mysqs		0ys4k4		QF	1	Sofia Andrade		Avery Samer	82
21-12873	1	5	1	1	1	4la5s7		ipb3nz		QF		Inka Zeilstra		Skye Victor	84
21-12873	1	5	1	1	1	54yaqa		mwf4lu		QF		Alissa Anderson		Isabela Guilarte	85
21-12873	1	5	1	1	1	w9kpab		wrxld9		QF	2	Paula Ryhsen		Elizabeth Christine	85
21-12873	1	5	2	1	1	mwf4lu		wrxld9		SQ		Isabela Guilarte		Elizabeth Christine	85
21-12873	1	6	1	3	1	y0zs1q		nbcji9		F	1	Keira Gunning		Linnea Sjostrom Kro…	76(3) 62
21-12873	1	6	1	2	1	y0zs1q		kgma2y		SF	1	Keira Gunning		Jillian Arnold	Walkover
21-12873	1	6	1	2	1	nbcji9		zh7rr7		SF		Linnea Sjostrom Kro…		Caitlin Vinsonhaler	84
21-12873	1	6	1	1	1	y0zs1q		xpohqf		QF	1	Keira Gunning		Emily Daigneault	84
21-12873	1	6	1	1	1	kgma2y		gf9l1l		QF		Jillian Arnold		Sarah Cooper	85
21-12873	1	6	1	1	1	zh7rr7		6mjyh4		QF		Caitlin Vinsonhaler		Ali Keister	83
21-12873	1	6	1	1	1	nbcji9		sv0ze9		QF		Linnea Sjostrom Kro…	2	Presley Daggett	85
21-12873	1	6	2	1	1	gf9l1l		xpohqf		SQ		Sarah Cooper		Emily Daigneault	87(2)
21-12873	1	6	2	1	1	sv0ze9		6mjyh4		SQ	2	Presley Daggett		Ali Keister	83
21-12873	1	7	1	3	1	bm08w0		edhrtn		F		Alejandra Garcia	1	Hannah Carter	84
21-12873	1	7	1	2	1	edhrtn		uejixs		SF	1	Hannah Carter		Shannon Stewart	82
21-12873	1	7	1	2	1	bm08w0		c0187y		SF		Alejandra Garcia		Lauren Pascadlo	82
21-12873	1	7	1	1	1	edhrtn		qkauua		QF	1	Hannah Carter		Bailey Livingston	82
21-12873	1	7	1	1	1	uejixs		vbpxlp		QF		Shannon Stewart		Abigail Cassidy	85
21-12873	1	7	1	1	1	bm08w0		ljvpnp		QF		Alejandra Garcia		Malena Hoover	82
21-12873	1	7	1	1	1	c0187y		kclc76		QF		Lauren Pascadlo	2	Maria Caro	83
21-12873	1	7	2	1	1	vbpxlp		qkauua		SQ		Abigail Cassidy		Bailey Livingston	80
21-12873	1	7	2	1	1	kclc76		ljvpnp		SQ	2	Maria Caro		Malena Hoover	82
21-12873	1	8	1	3	1	xq3mx0		ijx5tx		F	2	Nakia Goodall		Jacquelyn Nesbeth	80
21-12873	1	8	1	2	1	ijx5tx		u5hb9b		SF		Jacquelyn Nesbeth		Emma Nesselrodt	87(5)
21-12873	1	8	1	2	1	xq3mx0		6gsmkm		SF	2	Nakia Goodall		Ryan Roeber	84
21-12873	1	8	1	1	1	u5hb9b		8jajwd		QF		Emma Nesselrodt	1	Alexia Alfaro	86
21-12873	1	8	1	1	1	ijx5tx		1igkg4		QF		Jacquelyn Nesbeth		Zeinab Elkhansa	87(3)
21-12873	1	8	1	1	1	6gsmkm		nu8g48		QF		Ryan Roeber		Olivia Sensenbrenner	84
21-12873	1	8	1	1	1	xq3mx0		howyge		QF	2	Nakia Goodall		Kera Skove	81
21-12873	1	8	2	1	1	8jajwd		1igkg4		SQ	1	Alexia Alfaro		Zeinab Elkhansa	81
