---
tournaments: 244
players: 4425
matches: 4362
completed: 4349
scheduled: 13
---
tournamentCode	eventId	drawId	bracketId	roundId	winner	player1	partner1	player2	partner2	round	seed1	line1	seed2	line2	score
21-17274	2	1	1	3	1	tigkg4	rjt9hh	4ltvdb	hxstm7	QF	8	Cimpeanu/Barstow	1	Zeuch/Favery	98(5)
21-17274	2	1	1	3	1	j9x3dr	6mhibw	gdj7zv	d1itkr	QF		Blandford/Cameron		Grundstroem/Violet	83
21-17274	2	1	1	3	1	240qwi	bp77bj	ab670l	1z5tlh	QF		Drenth/Grey		Adamek/Nabil	85
21-17274	2	1	1	3	1	6gu2qu	lz1x91	4dn3bb	o36rg9	QF		van Antwerpen/Bulmer		Sakamaki/Kromer	83
21-17274	2	1	1	2	1	4ltvdb	hxstm7	zpohqf	4rgbyd	16	1	Zeuch/Favery		Ebisu/Del Biondo	97
21-17274	2	1	1	2	1	tigkg4	rjt9hh	8m6keo	mm448g	16	8	Cimpeanu/Barstow		Szeri/Nunez	86
21-17274	2	1	1	2	1	gdj7zv	d1itkr	9ba3c1	um448g	16		Grundstroem/Violet		Jordao/Pinnoo	98(5)
21-17274	2	1	1	2	1	j9x3dr	6mhibw	fq3mx0	efursx	16		Blandford/Cameron	5	Guerre/Koupil	86
21-17274	2	1	1	2	1	240qwi	bp77bj	p0187y	lsxwb6	16		Drenth/Grey		Lortie/Mader	82
21-17274	2	1	1	2	1	ab670l	1z5tlh	sed6f4	8ie4aw	16		Adamek/Nabil		Canyadell/Arce	98(6)
21-17274	2	1	1	2	1	4dn3bb	o36rg9	1z1x91	pys4k4	16		Sakamaki/Kromer		Brdicka/Phelps	81
21-17274	2	1	1	2	1	6gu2qu	lz1x91	anj9f1	q9i943	16		van Antwerpen/Bulmer		Schmitz Frederico/K…	85
21-17274	2	1	1	1	1	4ltvdb	hxstm7	uho163	lqq8uk	32	1	Zeuch/Favery		Pavesi/Willing	85
21-17274	2	1	1	1	1	zpohqf	4rgbyd	qxu9sf	7c6iyi	32		Ebisu/Del Biondo		Kah/Kirchhoff	83
21-17274	2	1	1	1	1	tigkg4	rjt9hh	vwwe0q	paxebo	32	8	Cimpeanu/Barstow		Dausman/Matov	81
21-17274	2	1	1	1	1	8m6keo	mm448g	2tvr3v	2upqj4	32		Szeri/Nunez		Riglewski/Medina Pu…	86
21-17274	2	1	1	1	1	9ba3c1	um448g	il69gr	oybu58	32		Jordao/Pinnoo	4	Laws/Spicer	98(3)
21-17274	2	1	1	1	1	gdj7zv	d1itkr	qaase4	wl2d4b	32		Grundstroem/Violet		Aleksic/Aleksic	98(2)
21-17274	2	1	1	1	1	fq3mx0	efursx	ht856b	rwf4lu	32	5	Guerre/Koupil		Dobelmann/Garin-Mic…	98(3)
21-17274	2	1	1	1	1	j9x3dr	6mhibw	7k8eo2	vhk5un	32		Blandford/Cameron		Flores Cepeda/Evyap…	86
21-17274	2	1	1	1	1	p0187y	lsxwb6	yag4ws	5z5tlh	32		Lortie/Mader		Ramirez Mejia/Lusti	83
21-17274	2	1	1	1	1	240qwi	bp77bj	vz79rp	4462e6	32		Drenth/Grey	7	Saner/Wilken	83
21-17274	2	1	1	1	1	sed6f4	8ie4aw	xxwpyn	3caeay	32		Canyadell/Arce		OBrien/Watanabe	84
21-17274	2	1	1	1	1	ab670l	1z5tlh	ijzlz5	weh2rk	32		Adamek/Nabil	3	Servaes/Martinez	84
21-17274	2	1	1	1	1	1z1x91	pys4k4	vvjpzd	434ba1	32		Brdicka/Phelps		Hackman/Degtyaryov	86
21-17274	2	1	1	1	1	4dn3bb	o36rg9	vrgbyd	j7blnh	32		Sakamaki/Kromer		Corser/Sanoja	85
21-17274	2	1	1	1	1	6gu2qu	lz1x91	vrir4l	gaeoqk	32		van Antwerpen/Bulmer		Kantola/Irfan ul Haq	84
21-17274	2	1	1	1	1	anj9f1	q9i943	qsi22i	g1ex8b	32		Schmitz Frederico/K…	2	Viel/Koenig	81
21-17274	2	1	2	5	1	il69gr	oybu58	vrir4l	gaeoqk	F	4	Laws/Spicer		Kantola/Irfan ul Haq	83
21-17274	2	1	2	4	1	il69gr	oybu58	vwwe0q	paxebo	SF	4	Laws/Spicer		Dausman/Matov	84
21-17274	2	1	2	4	1	vrir4l	gaeoqk	ijzlz5	weh2rk	SF		Kantola/Irfan ul Haq	3	Servaes/Martinez	85
21-17274	2	1	2	3	1	vwwe0q	paxebo	uho163	lqq8uk	QF		Dausman/Matov		Pavesi/Willing	82
21-17274	2	1	2	3	1	il69gr	oybu58	ht856b	rwf4lu	QF	4	Laws/Spicer		Dobelmann/Garin-Mic…	85
21-17274	2	1	2	3	1	ijzlz5	weh2rk	vz79rp	4462e6	QF	3	Servaes/Martinez	7	Saner/Wilken	Walkover
21-17274	2	1	2	3	1	vrir4l	gaeoqk	vvjpzd	434ba1	QF		Kantola/Irfan ul Haq		Hackman/Degtyaryov	85
21-17274	2	1	2	1	1	uho163	lqq8uk	qxu9sf	7c6iyi	16Q		Pavesi/Willing		Kah/Kirchhoff	Walkover
21-17274	2	1	2	1	1	vwwe0q	paxebo	2tvr3v	2upqj4	16Q		Dausman/Matov		Riglewski/Medina Pu…	85
21-17274	2	1	2	1	1	il69gr	oybu58	qaase4	wl2d4b	16Q	4	Laws/Spicer		Aleksic/Aleksic	97
21-17274	2	1	2	1	1	ht856b	rwf4lu	7k8eo2	vhk5un	16Q		Dobelmann/Garin-Mic…		Flores Cepeda/Evyap…	85
21-17274	2	1	2	1	1	vz79rp	4462e6	yag4ws	5z5tlh	16Q	7	Saner/Wilken		Ramirez Mejia/Lusti	85
21-17274	2	1	2	1	1	ijzlz5	weh2rk	xxwpyn	3caeay	16Q	3	Servaes/Martinez		OBrien/Watanabe	Walkover
21-17274	2	1	2	1	1	vvjpzd	434ba1	vrgbyd	j7blnh	16Q		Hackman/Degtyaryov		Corser/Sanoja	Walkover
21-17274	2	1	2	1	1	vrir4l	gaeoqk	qsi22i	g1ex8b	16Q		Kantola/Irfan ul Haq	2	Viel/Koenig	80
21-17274	2	2	1	5	1	vfsbmp	dw0ac6	nfyn4d	tqq8uk	F		Cossio/Oliveira		Triggs/Trigosso	85
21-17274	2	2	1	4	1	vfsbmp	dw0ac6	eqkwcw	wpqxwn	SF		Cossio/Oliveira		Drinchich/Khitrou	97
21-17274	2	2	1	4	1	nfyn4d	tqq8uk	7gq6ee	g7595t	SF		Triggs/Trigosso		Lara/Berlanga	Walkover
21-17274	2	2	1	3	1	eqkwcw	wpqxwn	x1ex8b	toqmyq	QF		Drinchich/Khitrou		Juliusson/Alvear	85
21-17274	2	2	1	3	1	vfsbmp	dw0ac6	ir3xvx	a6bapk	QF		Cossio/Oliveira		Ruiz/Hernandez Ceba…	83
21-17274	2	2	1	3	1	7gq6ee	g7595t	v3n1v5	1caeay	QF		Lara/Berlanga	3	Gerweck/Talimaa	84
21-17274	2	2	1	3	1	nfyn4d	tqq8uk	28oaou	i1v7n7	QF		Triggs/Trigosso		Paramasivam/Fung	85
21-17274	2	2	1	2	1	eqkwcw	wpqxwn	mrmng1	rfyn4d	16		Drinchich/Khitrou		Velasco Garcia/Vice…	84
21-17274	2	2	1	2	1	x1ex8b	toqmyq	bcp8jm	n9x3dr	16		Juliusson/Alvear		Moss/Brumbaugh	84
21-17274	2	2	1	2	1	vfsbmp	dw0ac6	it856b	ogu2qu	16		Cossio/Oliveira	4	de Buck/Stierling	80
21-17274	2	2	1	2	1	ir3xvx	a6bapk	7put83	dk8eo2	16		Ruiz/Hernandez Ceba…		Weiler/Everhart	84
21-17274	2	2	1	2	1	7gq6ee	g7595t	h462e6	zm6keo	16		Lara/Berlanga	5	Trifunovic/Wierzbic…	84
21-17274	2	2	1	2	1	v3n1v5	1caeay	18oaou	68oaou	16	3	Gerweck/Talimaa		Piana/Pino Contoleon	81
21-17274	2	2	1	2	1	28oaou	i1v7n7	e6bapk	ljgve1	16		Paramasivam/Fung		Freel/Rao	82
21-17274	2	2	1	2	1	nfyn4d	tqq8uk	c1ex8b	yzoj6l	16		Triggs/Trigosso		Karcz/Pluszczyk	86
21-17274	2	2	1	1	1	mrmng1	rfyn4d	9ed6f4	latiz8	32		Velasco Garcia/Vice…		Bove/Carrasco	97
21-17274	2	2	1	1	1	eqkwcw	wpqxwn	7ll3pf	57ub8l	32		Drinchich/Khitrou		Bussard/Teng	82
21-17274	2	2	1	1	1	bcp8jm	n9x3dr	8os24y	c1v7n7	32		Moss/Brumbaugh		Conrad/Gilbert	84
21-17274	2	2	1	1	1	x1ex8b	toqmyq	zikgsk	vyms2g	32		Juliusson/Alvear		Osmond/Ali	86
21-17274	2	2	1	1	1	it856b	ogu2qu	dm448g	fu60y0	32	4	de Buck/Stierling		Reddy/Leon	81
21-17274	2	2	1	1	1	vfsbmp	dw0ac6	1m448g	rtvr3v	32		Cossio/Oliveira		Omar/Rojas	Walkover
21-17274	2	2	1	1	1	7put83	dk8eo2	jag4ws	mgsmkm	32		Weiler/Everhart		Prosjanykov Gonzale…	84
21-17274	2	2	1	1	1	ir3xvx	a6bapk	4nwnih	x1z3zn	32		Ruiz/Hernandez Ceba…	6	Codita/Shoesmith	86
21-17274	2	2	1	1	1	h462e6	zm6keo	s6wggw	hy5ink	32	5	Trifunovic/Wierzbic…		Poling/Brumbaugh	84
21-17274	2	2	1	1	1	7gq6ee	g7595t	ql4taj	g834xi	32		Lara/Berlanga		Contestabile/Gomez	80
21-17274	2	2	1	1	1	18oaou	68oaou	ssi22i	50zs1q	32		Piana/Pino Contoleon		Tezabwala/Henrio	85
21-17274	2	2	1	1	1	v3n1v5	1caeay	v0meya	vu60y0	32	3	Gerweck/Talimaa		Toro/Lapsley	82
21-17274	2	2	1	1	1	e6bapk	ljgve1	mi1q7g	54nct2	32		Freel/Rao	7	Miller/Shah	82
21-17274	2	2	1	1	1	28oaou	i1v7n7	cndxxd	9os24y	32		Paramasivam/Fung		Bogdanovich/Finkels…	97
21-17274	2	2	1	1	1	nfyn4d	tqq8uk	fqosoc	2ulu7o	32		Triggs/Trigosso		Rampazzo Baziotti d…	84
21-17274	2	2	1	1	1	c1ex8b	yzoj6l	4axebo	1ybu58	32		Karcz/Pluszczyk	2	McDermott/Santangelo	98(3)
21-17274	2	2	2	5	1	mi1q7g	54nct2	8os24y	c1v7n7	F	7	Miller/Shah		Conrad/Gilbert	82
21-17274	2	2	2	4	1	8os24y	c1v7n7	dm448g	fu60y0	SF		Conrad/Gilbert		Reddy/Leon	84
21-17274	2	2	2	4	1	mi1q7g	54nct2	ql4taj	g834xi	SF	7	Miller/Shah		Contestabile/Gomez	82
21-17274	2	2	2	3	1	8os24y	c1v7n7	7ll3pf	57ub8l	QF		Conrad/Gilbert		Bussard/Teng	81
21-17274	2	2	2	3	1	dm448g	fu60y0	4nwnih	x1z3zn	QF		Reddy/Leon	6	Codita/Shoesmith	98(2)
21-17274	2	2	2	3	1	ql4taj	g834xi	ssi22i	50zs1q	QF		Contestabile/Gomez		Tezabwala/Henrio	86
21-17274	2	2	2	3	1	mi1q7g	54nct2	fqosoc	2ulu7o	QF	7	Miller/Shah		Rampazzo Baziotti d…	83
21-17274	2	2	2	1	1	7ll3pf	57ub8l	9ed6f4	latiz8	16Q		Bussard/Teng		Bove/Carrasco	Walkover
21-17274	2	2	2	1	1	8os24y	c1v7n7	zikgsk	vyms2g	16Q		Conrad/Gilbert		Osmond/Ali	98(4)
21-17274	2	2	2	1	1	dm448g	fu60y0	1m448g	rtvr3v	16Q		Reddy/Leon		Omar/Rojas	Walkover
21-17274	2	2	2	1	1	4nwnih	x1z3zn	jag4ws	mgsmkm	16Q	6	Codita/Shoesmith		Prosjanykov Gonzale…	86
21-17274	2	2	2	1	1	ql4taj	g834xi	s6wggw	hy5ink	16Q		Contestabile/Gomez		Poling/Brumbaugh	84
21-17274	2	2	2	1	1	ssi22i	50zs1q	v0meya	vu60y0	16Q		Tezabwala/Henrio		Toro/Lapsley	Walkover
21-17274	2	2	2	1	1	mi1q7g	54nct2	cndxxd	9os24y	16Q	7	Miller/Shah		Bogdanovich/Finkels…	83
21-17274	2	2	2	1	1	fqosoc	2ulu7o	4axebo	1ybu58	16Q		Rampazzo Baziotti d…	2	McDermott/Santangelo	Walkover
21-17274	2	3	1	4	1	i4lwnu	nnwnih	pyms2g	2scqku	F		Morera Lucas/De la …		Arfaras/Drummond	86
21-17274	2	3	1	3	1	i4lwnu	nnwnih	03n1v5	x7ozqx	SF		Morera Lucas/De la …		Gillespie/Collignon	85
21-17274	2	3	1	3	1	pyms2g	2scqku	dm08w0	pikgsk	SF		Arfaras/Drummond		Deswal/Olivier	Walkover
21-17274	2	3	1	2	1	i4lwnu	nnwnih	7fb17t	2795h9	QF		Morera Lucas/De la …		Hoffman/Marzio	85
21-17274	2	3	1	2	1	03n1v5	x7ozqx	4xffjr	2xwpyn	QF		Gillespie/Collignon		Steele/Okonski	97
21-17274	2	3	1	2	1	dm08w0	pikgsk	36bapk	nys4k4	QF		Deswal/Olivier		Garros/Rhoades	Walkover
21-17274	2	3	1	2	1	pyms2g	2scqku	ue28iw	sjgve1	QF		Arfaras/Drummond		Taneja/Penz Martinez	98(5)
21-17274	2	3	1	1	1	i4lwnu	nnwnih	fba3c1	syo88o	16		Morera Lucas/De la …		Ivanov/Doherty	83
21-17274	2	3	1	1	1	7fb17t	2795h9	yoqmyq	c7sv2d	16		Hoffman/Marzio		Anderson/Pion	85
21-17274	2	3	1	1	1	4xffjr	2xwpyn	jjvpnp	b4jghm	16		Steele/Okonski		Hollis/Hougland	86
21-17274	2	3	1	1	1	03n1v5	x7ozqx	u0emae	ygu2qu	16		Gillespie/Collignon		Aarthun/Suerro	84
21-17274	2	3	1	1	1	dm08w0	pikgsk	los24y	eyukqc	16		Deswal/Olivier		Dozeman/Wisser	84
21-17274	2	3	1	1	1	36bapk	nys4k4	t8709y	k6sk4g	16		Garros/Rhoades		Rydell/Esguerra	84
21-17274	2	3	1	1	1	pyms2g	2scqku	nfw7y5	78oaou	16		Arfaras/Drummond		Nosanchuk/Patel	83
21-17274	2	3	1	1	1	ue28iw	sjgve1	czqzct	b0g2gm	16		Taneja/Penz Martinez		Tarrant/Dion	80
21-17274	2	3	2	3	1	los24y	eyukqc	nfw7y5	78oaou	SF		Dozeman/Wisser		Nosanchuk/Patel	83
21-17274	2	3	2	1	1	fba3c1	syo88o	yoqmyq	c7sv2d	QQ		Ivanov/Doherty		Anderson/Pion	83
21-17274	2	3	2	1	1	los24y	eyukqc	t8709y	k6sk4g	QQ		Dozeman/Wisser		Rydell/Esguerra	84
21-17274	2	3	2	1	1	nfw7y5	78oaou	czqzct	b0g2gm	QQ		Nosanchuk/Patel		Tarrant/Dion	85
21-18330	2	1	1	1	1	440qwi	4jt9hh	p3ansp	savy5g	16		Croyder/Bryde		Woldeab/Harper	81
21-18330	2	1	1	1	1	nupqj4	6put83	e2p63g	yttbxn	16		McCormick/Stewart		Braswell/McDonald	87(9)
21-18330	2	1	1	1	1	z3n1v5	tefmlc	jhipof	pkeq6q	16		Grevelius/Henning		Arimilli/Talluri	82
21-18330	2	1	1	1	1	z5ylo7	0ys4k4	2jibk9	dcnsde	16		Johnston/Paulsell		Wayenburg/Georgadze	82
21-18330	2	1	1	1	1	mc42sa	xpsd2v	134ba1	4cp8jm	16		Debru/Perez Pena		Flynn/Macleod	85
21-18330	2	1	1	1	1	joyemm	kz1x91	fv0ze9	k5hb9b	16		Vocel/Cash		Dostanic/Makk	84
21-18330	2	1	1	1	1	dtalcj	cyukqc	19zjjz	0xy54v	16		Kingsley/Tracy		Frye/Weststrate	87(5)
21-18330	2	1	1	1	1	rndxxd	xed6f4	31ex8b	ged6f4	16		Boulais/Carnello		Jackson/Barretto	84
21-18330	2	2	1	1	1	19zjjz	k5hb9b	p3ansp	savy5g	16		Frye/Makk		Woldeab/Harper	86
21-18330	2	2	1	1	1	fv0ze9	ged6f4	e2p63g	yttbxn	16		Dostanic/Barretto		Braswell/McDonald	84
21-18330	2	2	1	1	1	31ex8b	v6f610	jhipof	pkeq6q	16		Jackson/Rubell		Arimilli/Talluri	85
21-18330	2	2	1	1	1	kz1x91	rndxxd	nupqj4	6put83	16		Cash/Boulais		McCormick/Stewart	84
21-18330	2	2	1	1	1	4jt9hh	tefmlc	joyemm	cyukqc	16		Bryde/Henning		Vocel/Tracy	82
21-18330	2	2	1	1	1	z3n1v5	0ys4k4	134ba1	4cp8jm	16		Grevelius/Paulsell		Flynn/Macleod	84
21-18330	2	2	1	1	1	mc42sa	z5ylo7	2jibk9	dcnsde	16		Debru/Johnston		Wayenburg/Georgadze	83
21-18330	2	3	1	1	1	p3ansp	jhipof	kz1x91	rndxxd	16		Woldeab/Arimilli		Cash/Boulais	84
21-18330	2	3	1	1	1	joyemm	cyukqc	e2p63g	yttbxn	16		Vocel/Tracy		Braswell/McDonald	87(2)
21-18330	2	3	1	1	1	4jt9hh	tefmlc	fv0ze9	19zjjz	16		Bryde/Henning		Dostanic/Frye	86
21-18330	2	3	1	1	1	nupqj4	6put83	k5hb9b	v6f610	16		McCormick/Stewart		Makk/Rubell	85
21-18330	2	3	1	1	1	31ex8b	ged6f4	z3n1v5	440qwi	16		Jackson/Barretto		Grevelius/Croyder	86
21-18330	2	3	1	1	1	z5ylo7	0ys4k4	134ba1	4cp8jm	16		Johnston/Paulsell		Flynn/Macleod	84
21-18330	2	3	1	1	1	2jibk9	dcnsde	mc42sa	xpsd2v	16		Wayenburg/Georgadze		Debru/Perez Pena	86
21-19264	3	1	1	7	1	wwuyui	jmnutk	blrf73	jys4k4	R7		Arca Costas/Soskic		Shaffrey/Pudney	75
21-19264	3	1	1	7	1	sdln53	vp9nhr	2xstm7	64262q	R7		Marquardt/Moortgat		Espinoza/Huppin	63
21-19264	3	1	1	7	1	nput83	6xy54v	8i1q7g	6t856b	R7		Waldman/Vroman		Masala/Duron	64
21-19264	3	1	1	6	1	b11j5v	cag4ws	wwuyui	jmnutk	R6		Zarkovic/Ninteman		Arca Costas/Soskic	63
21-19264	3	1	1	5	1	blrf73	jys4k4	8i1q7g	6t856b	R5		Shaffrey/Pudney		Masala/Duron	62
21-19264	3	1	1	5	1	k4lwnu	9aeoqk	2xstm7	64262q	R5		Mascagni/Kersten		Espinoza/Huppin	62
21-19264	3	1	1	4	1	nput83	6xy54v	sdln53	vp9nhr	R4		Waldman/Vroman		Marquardt/Moortgat	75
21-19264	3	1	1	3	1	b11j5v	cag4ws	2xstm7	64262q	R3		Zarkovic/Ninteman		Espinoza/Huppin	63
21-19264	3	1	1	1	1	b11j5v	cag4ws	8i1q7g	6t856b	R1		Zarkovic/Ninteman		Masala/Duron	76(5)
21-19264	3	1	1	1	1	k4lwnu	9aeoqk	wwuyui	jmnutk	R1		Mascagni/Kersten		Arca Costas/Soskic	63
21-19264	3	1	1	1	1	blrf73	jys4k4	sdln53	vp9nhr	R1		Shaffrey/Pudney		Marquardt/Moortgat	62
21-19264	3	2	1	7	1	cnfd3l	9w2qie	y387mh	nz9pxx	R7		Hallgren/Thielgaard		Nathan/Zelver	76(3)
21-19264	3	2	1	7	1	emhibw	2p5r5b	2dj7zv	2wdofm	R7		Baylon/Azuma		Gay/Casino	75
21-19264	3	2	1	6	1	2dj7zv	2wdofm	u4h0be	36ywm4	R6		Gay/Casino		Baldwin/Watkins	61
21-19264	3	2	1	6	1	emhibw	2p5r5b	gp9nhr	9trvrf	R6		Baylon/Azuma		Minakata/Garner	64
21-19264	3	2	1	5	1	cnfd3l	9w2qie	gp9nhr	9trvrf	R5		Hallgren/Thielgaard		Minakata/Garner	64
21-19264	3	2	1	5	1	mtpfl7	iaeoqk	u03od6	yo9cju	R5		Bott/Kryvchun		Savin/Chavez	76(5)
21-19264	3	2	1	4	1	gp9nhr	9trvrf	u4h0be	36ywm4	R4		Minakata/Garner		Baldwin/Watkins	63
21-19264	3	2	1	4	1	cnfd3l	9w2qie	mtpfl7	iaeoqk	R4		Hallgren/Thielgaard		Bott/Kryvchun	75
21-19264	3	2	1	3	1	mtpfl7	iaeoqk	emhibw	2p5r5b	R3		Bott/Kryvchun		Baylon/Azuma	64
21-19264	3	2	1	3	1	y387mh	nz9pxx	u03od6	yo9cju	R3		Nathan/Zelver		Savin/Chavez	64
21-19264	3	2	1	2	1	u4h0be	36ywm4	u03od6	yo9cju	R2		Baldwin/Watkins		Savin/Chavez	62
21-19264	3	3	1	6	1	blrf73	jys4k4	emhibw	2p5r5b	R6		Shaffrey/Pudney		Baylon/Azuma	64
21-19264	3	3	1	6	1	sdln53	vp9nhr	u03od6	yo9cju	R6		Marquardt/Moortgat		Savin/Chavez	75
21-19264	3	3	1	4	1	k4lwnu	9aeoqk	y387mh	nz9pxx	R4		Mascagni/Kersten		Nathan/Zelver	64
21-19264	3	3	1	3	1	nput83	6xy54v	2dj7zv	2wdofm	R3		Waldman/Vroman		Gay/Casino	63
21-19264	3	4	1	2	1	cnfd3l	9w2qie	b11j5v	cag4ws	R2		Hallgren/Thielgaard		Zarkovic/Ninteman	75
21-19264	3	4	1	2	1	mtpfl7	iaeoqk	wwuyui	jmnutk	R2		Bott/Kryvchun		Arca Costas/Soskic	75
21-19264	3	4	1	2	1	k4lwnu	9aeoqk	u4h0be	36ywm4	R2		Mascagni/Kersten		Baldwin/Watkins	61
21-19264	3	5	1	1	1	nput83	6xy54v	nz9pxx	2xstm7	F		Waldman/Vroman		Zelver/Espinoza	64
21-19898	2	1	1	6	1	m5ylo7	f77pb1	2834xi	7pqxwn	F		Laber/Harris	6	Frelinghuysen/Kandel	62 76(6)
21-19898	2	1	1	5	1	m5ylo7	f77pb1	kcaeay	s1trhz	SF		Laber/Harris	1	Tzeng/Chen	85
21-19898	2	1	1	5	1	2834xi	7pqxwn	u1z3zn	xp5r5b	SF	6	Frelinghuysen/Kandel		Ruparel/Chepuri	87(4)
21-19898	2	1	1	4	1	kcaeay	s1trhz	xkr496	cl8pmz	QF	1	Tzeng/Chen		Foulkes/Opie	83
21-19898	2	1	1	4	1	m5ylo7	f77pb1	vwdofm	byms2g	QF		Laber/Harris	4	Belandres/Acaroglu	86
21-19898	2	1	1	4	1	2834xi	7pqxwn	26bapk	m8oaou	QF	6	Frelinghuysen/Kandel		Gorelik/Pentousis	86
21-19898	2	1	1	4	1	u1z3zn	xp5r5b	nm6keo	xefmlc	QF		Ruparel/Chepuri	8	Tegtmeier/Fox	85
21-19898	2	1	1	3	1	kcaeay	s1trhz	4zi7ox	wdpjhj	16	1	Tzeng/Chen		Anderson/Yazdi	81
21-19898	2	1	1	3	1	xkr496	cl8pmz	g7blnh	24h0be	16		Foulkes/Opie	7	Staples/Bradley	86
21-19898	2	1	1	3	1	m5ylo7	f77pb1	yh1f9j	reww08	16		Laber/Harris	5	Barrett/Cohen	87(12)
21-19898	2	1	1	3	1	vwdofm	byms2g	5od8va	x28wok	16	4	Belandres/Acaroglu		Lieb/Finkelman	81
21-19898	2	1	1	3	1	26bapk	m8oaou	bttbxn	xttbxn	16		Gorelik/Pentousis	3	Lilienthal/Mitchell	87(7)
21-19898	2	1	1	3	1	2834xi	7pqxwn	rac8kc	e77pb1	16	6	Frelinghuysen/Kandel		Epstein/Hilty	81
21-19898	2	1	1	3	1	nm6keo	xefmlc	hvjpzd	zbv93d	16	8	Tegtmeier/Fox		Glickman/Sharda	85
21-19898	2	1	1	3	1	u1z3zn	xp5r5b	7y5ink	g2rm9o	16		Ruparel/Chepuri		Breuker/Golan	87(5)
21-19898	2	1	1	2	1	kcaeay	s1trhz	ktehoz	e6dqvs	32	1	Tzeng/Chen		Vilys/Mairs	87(12)
21-19898	2	1	1	2	1	4zi7ox	wdpjhj	meww08	b32v4t	32		Anderson/Yazdi		Cohen/Amin	85
21-19898	2	1	1	2	1	xkr496	cl8pmz	cu4kss	5d2xkz	32		Foulkes/Opie		Davis-Kania/Kupferm…	82
21-19898	2	1	1	2	1	g7blnh	24h0be	e9gtyv	2tpfl7	32	7	Staples/Bradley		DeRose/Bilicic	86
21-19898	2	1	1	2	1	yh1f9j	reww08	m6hm78	uh1f9j	32	5	Barrett/Cohen		Zhang/Cestero	84
21-19898	2	1	1	2	1	m5ylo7	f77pb1	mgoq86	aigkg4	32		Laber/Harris		Elias/Ellenbogen	84
21-19898	2	1	1	2	1	5od8va	x28wok	ui1q7g	23ansp	32		Lieb/Finkelman		Lowman/Ullmann	85
21-19898	2	1	1	2	1	vwdofm	byms2g	hulu7o	r81ora	32	4	Belandres/Acaroglu		Berdia/Cheung	86
21-19898	2	1	1	2	1	bttbxn	xttbxn	qv0ze9	mxbj7b	32	3	Lilienthal/Mitchell		Desai/Forester	84
21-19898	2	1	1	2	1	26bapk	m8oaou	9mpazs	qixuv0	32		Gorelik/Pentousis		Yang/Bradley	85
21-19898	2	1	1	2	1	rac8kc	e77pb1	xvyj81	vkr496	32		Epstein/Hilty		Antov/Grant	87(6)
21-19898	2	1	1	2	1	2834xi	7pqxwn	89m5gj	49gtyv	32	6	Frelinghuysen/Kandel		Tien/Decoste	81
21-19898	2	1	1	2	1	nm6keo	xefmlc	rv4vqp	9t6p03	32	8	Tegtmeier/Fox		Portnoy/Anker	87(6)
21-19898	2	1	1	2	1	hvjpzd	zbv93d	xq7i9g	nxbj7b	32		Glickman/Sharda		Schuermann/Henry	86
21-19898	2	1	1	2	1	u1z3zn	xp5r5b	x1itkr	4vl55l	32		Ruparel/Chepuri		Watanabe/Lin	84
21-19898	2	1	1	2	1	7y5ink	g2rm9o	xjibk9	z2t2fw	32		Breuker/Golan	2	Ward/Morris	82
21-19898	2	1	1	1	1	ktehoz	e6dqvs	2kca0i	svnlbt	64		Vilys/Mairs		Papacica/Shen	87(4)
21-19898	2	1	1	1	1	4zi7ox	wdpjhj	yupqj4	q1xntf	64		Anderson/Yazdi		Marley/Moldenhauer	82
21-19898	2	1	1	1	1	xkr496	cl8pmz	ak8eo2	qigkg4	64		Foulkes/Opie		DeCoster/Dreher	84
21-19898	2	1	1	1	1	e9gtyv	2tpfl7	rqig6o	6n2z05	64		DeRose/Bilicic		Anshuetz/Tracy	83
21-19898	2	1	1	1	1	m6hm78	uh1f9j	3mjyh4	436rg9	64		Zhang/Cestero		Gujarathi/Koide	86
21-19898	2	1	1	1	1	mgoq86	aigkg4	4tehoz	n6u0ao	64		Elias/Ellenbogen		Walters/Kauppila	85
21-19898	2	1	1	1	1	ui1q7g	23ansp	twj0xa	ofyn4d	64		Lowman/Ullmann		Sablon/Taub	86
21-19898	2	1	1	1	1	hulu7o	r81ora	sdj7zv	d1ch23	64		Berdia/Cheung		Garapati/Flores	87(4)
21-19898	2	1	1	1	1	qv0ze9	mxbj7b	9v6bwx	66wggw	64		Desai/Forester		Turchetta/Rhineland…	86
21-19898	2	1	1	1	1	26bapk	m8oaou	6clc76	d5w5iz	64		Gorelik/Pentousis		Bogdanovic/Das	82
21-19898	2	1	1	1	1	rac8kc	e77pb1	ey7yts	wp5r5b	64		Epstein/Hilty		Gordon/Bayer	81
21-19898	2	1	1	1	1	89m5gj	49gtyv	lq16rs	ujgve1	64		Tien/Decoste		Basye/Nijhawan	82
21-19898	2	1	1	1	1	rv4vqp	9t6p03	qeww08	gdpjhj	64		Portnoy/Anker		Danielson/Zhou	80
21-19898	2	1	1	1	1	xq7i9g	nxbj7b	2od8va	uzknu5	64		Schuermann/Henry		Medvedev/Chong	87(11)
21-19898	2	1	1	1	1	7y5ink	g2rm9o	9e0sco	3z9pxx	64		Breuker/Golan		Nelms/Xiao	82
21-20374	2	1	1	6	1	plpz1v	kjef8t	gcropu	2jvpnp	F	9	Mercer/Lapadat	9	Rodriguez/Gatti	62 62
