---
season: 2021-22
division: d2
gender: women
description: composite schedule/scoreboard
updated: 2022-01-21
past: 228 (18%)
today: 3 (0%)
future: 1063 (82%)
completed: 204 (88%)
postponed: 1 (0%)
unreported: 26 (11%)
sources:
  ITA: 696
  Conferences: 598
itaIds: 699
total: 1294
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
  ITA	 76462	2021-09-26	12:00pm	W		FPC                        	at		NH                         	W	4-3	 	C	d2     	2021-09-26T16:00Z	a8a28dc6-0dac-4837-8206-ace47d7d0b91				
  ITA	 27217	2021-09-26	 1:00pm	W		SNHU                       	at		AIC                        	W	7-0	 	C	d2     	2021-09-26T17:00Z	b5eb9e80-5987-45ed-beaf-8ec8e62888f5				
  ITA	 90985	2021-09-26	 1:00pm	W		WISE                       	at		BREV                       	W	8-1	 	 	d2/d3  	2021-09-26T17:00Z	9ced7752-9107-44d4-9eca-d393cc067596				
 GLVC	132819	2021-09-26	 2:00pm	W		WEBST                      	at		TRU                        	L	1-8	 	 	d3/d2  	2021-09-26T18:00Z	                                    		Kirksville, MO		
  ITA	 62728	2021-09-26	 3:00pm	W		LOC                        	at		STANS                      	 	   	 	C	d2     	2021-09-26T19:00Z	ade631cf-714c-42b8-bcb7-59448e0d9bd4				
  ITA	 26525	2021-09-26	 4:00pm	W		JCSU                       	vs		WISE                       	L	1-4	N	 	d2     	2021-09-26T20:00Z	1e929d2f-72d7-4736-837d-b2730a5ca447				
  ITA	 53685	2021-09-27	 1:00pm	W		SNHU                       	at		LOC                        	L	2-5	 	C	d2     	2021-09-27T17:00Z	b5fd15e2-72ae-4348-846b-32cbfc43177d				
G-MAC	 36191	2021-09-27	 2:00pm	W		TU                         	at		GOSH                       	W	7-0	 	 	d2/naia	2021-09-27T18:00Z	                                    		Goshen, IN		[Box Score](https://static.greatmidwestsports.com/custompages/Stats/2021-22/wten21-22/tuw-gos.htm)
 PSAC	112109	2021-09-27	 4:00pm	W		CUP                        	at		STVIN                      	W	7-2	 	 	d2/d3  	2021-09-27T20:00Z	                                    		Latrobe, PA		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgmxdLJOv%2fjRrK5ASrfF4FjowrVK2NYKbK3NP8MLzOoYJcpy4mCQ25p1ixYQkIcUswOwuL8ypVvKQghS41pd7xt0&path=wten)
 PSAC	112125	2021-09-27	 4:30pm	W		GROVE                      	at		CLARN                      	W	5-2	 	 	d3/d2  	2021-09-27T20:30Z	                                    		Clarion, PA		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnQvn%2fToc3geOwpg6p%2ffJFhByJxHHQNg%2fZpiwZvHYdQig1b04%2bUD6PfKA12lY3axlyzXuTeJD2UapAr3k7y0nZxbzV3uk5dMue3RpkvSUmYsQ%3d%3d&path=wten)
  ITA	  5841	2021-09-28	 2:30pm	W		AC                         	at		AIC                        	 	   	 	C	d2     	2021-09-28T18:30Z	fdf5d712-118a-489b-9e90-e0e755944e28				
  ITA	 34145	2021-09-28	 4:00pm	W		BTHNY                      	at		FHS                        	 	   	 	 	naia/d2	2021-09-28T20:00Z	9d972c95-0e2a-4220-b1ed-309b131606d2				
  ITA	 84019	2021-09-28	 4:00pm	W		WVSU                       	at		CED                        	W	6-1	 	 	d2     	2021-09-28T20:00Z	461f428a-f2e4-422e-8b95-ccfb8ce1a195				
  ITA	 31063	2021-09-29	11:00am	W		WAL                        	at		OBRL                       	W	7-2	 	 	d2/d3  	2021-09-29T15:00Z	79e86ca5-dfb2-4e74-9359-fa55f8bb3847				
  ITA	 86143	2021-09-29	 2:00pm	W		LOC                        	at		DAEMN                      	W	7-0	 	 	d2     	2021-09-29T18:00Z	55a22bac-ebfa-4859-b9ff-b6ff200335f2				
  ITA	 38943	2021-09-29	 2:30pm	W		JEFF                       	at		CHC                        	W	6-1	 	C	d2     	2021-09-29T18:30Z	f0cc2f7c-0a9f-49c5-ae48-007d91233795				
  ITA	 25348	2021-09-29	 3:00pm	W		NH                         	at		BENT                       	 	   	 	C	d2     	2021-09-29T19:00Z	517f07d6-9b5b-4638-b165-745bbccbd535				
  ITA	 12062	2021-09-29	 4:00pm	W		LHU                        	at		SUSQ                       	L	0-1	 	 	d2/d3  	2021-09-29T20:00Z	ccc44c0f-d942-456f-aa9b-57fe41e950f0				
  ITA	 59243	2021-09-29	 6:00pm	W		WILMU                      	at		USP                        	W	6-1	 	C	d2     	2021-09-29T22:00Z	95928570-473f-4ec6-a0d8-0b8770901043				
 GLVC	132713	2021-09-30	 3:00pm	W		MOVAL                      	at		QU                         	L	3-4	 	 	naia/d2	2021-09-30T19:00Z	                                    		Quincy, IL		
  ITA	  8974	2021-10-01	 6:00am	W		GVSU                       	at		UIC                        	L	0-7	 	 	d2/d1  	2021-10-01T10:00Z	3b1c9a00-49a2-45f8-babe-532664aa3c42				
  ITA	 23337	2021-10-01	 3:00pm	W		AIC                        	at		STANS                      	L	3-4	 	C	d2     	2021-10-01T19:00Z	2adb9ae8-2099-49c5-ac70-739539530139				
  ITA	 85810	2021-10-01	 3:00pm	W		STAC                       	at		NH                         	W	4-3	 	 	d2     	2021-10-01T19:00Z	a4b85ffa-23bd-45a0-bfd4-9ae7407c78da				
  ITA	 75398	2021-10-01	 7:00pm	W		UIU                        	at		WINST                      	L	3-4	 	 	d2     	2021-10-01T23:00Z	76c6631f-5acf-4fe9-9a1e-549a67bb3fdd				
  ITA	 24179	2021-10-02	11:00am	W		CORNR                      	at		SAG                        	W	4-3	 	 	naia/d2	2021-10-02T15:00Z	9eb4920d-b2f3-4f88-baf7-6d3bff4bf9fe				
