---
season: 2021-22
division: d1
gender: men
description: schedule/scoreboard from conference websites
updated: 2022-01-20
past: 122 (6%)
today: 13 (1%)
future: 1674 (87%)
completed: 98 (73%)
postponed: 16 (12%)
cancelled: 6 (4%)
unreported: 15 (11%)
total: 1916
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
  Smmt	 57231	2022-02-04	10:00am	M	  	CHIC 	vs	  	ILST 	 	   	N	 	d1     		2022-02-04T15:00Z		CT 	9:00 A.M.     	Urbana-Champaign, IL                            				
 BgSky	 48261	2022-02-04	12:00pm	M	  	IDAHO	at	  	AFA  	 	   	 	 	d1     		2022-02-04T17:00Z		PT 	9:00 a.m. PT  	Colorado Springs, Colo.                         				
  Hrzn	 39194	2022-02-04	 1:00pm	M	  	CLEV 	at	  	PSU  	 	   	 	 	d1     		2022-02-04T18:00Z		   	1:00 P.M.     	University Park, PA                             				
 BgSth	 94452	2022-02-04	 1:00pm	M	  	PRES 	at	  	ETSU 	 	   	 	 	d1     		2022-02-04T18:00Z		ET 	1:00 P.M.     	Johnson City, TN                                				
  SWAC	 37314	2022-02-04	 2:00pm	M	  	COL  	at	  	ALST 	 	   	 	 	d2/d1  		2022-02-04T19:00Z		CT 	1:00 P.M.     	Montgomery, AL                                  				
   SCn	106083	2022-02-04	 2:00pm	M	  	PRES 	at	  	ETSU 	 	   	 	 	d1     		2022-02-04T19:00Z		   	2:00 P.M.     	Johnson City, TN                                				
   OVC	 32813	2022-02-04	 2:00pm	M	  	TNTC 	at	  	GAST 	 	   	 	 	d1     		2022-02-04T19:00Z		   	1:00 P.M.     	Atlanta, GA                                     				
   Ivy	 54886	2022-02-04	 2:00pm	M	  	YALE 	at	  	BUTL 	 	   	 	 	d1     		2022-02-04T19:00Z		ET 	2:00 P.M.     	Indianapolis, IN                                				
  SWAC	 37294	2022-02-04	 3:00pm	M	  	ALA&M	at	  	TROY 	 	   	 	 	d1     		2022-02-04T20:00Z		CT 	2:00 P.M.     	Troy, AL                                        				
   Ivy	 54663	2022-02-04	 3:00pm	M	  	BUFF 	at	  	COR  	 	   	 	 	d1     		2022-02-04T20:00Z		ET 	3:00 P.M.     	Ithaca, NY                                      				
  SWAC	 37354	2022-02-04	 3:00pm	M	  	JVST 	at	  	JKST 	 	   	 	 	d1     		2022-02-04T20:00Z		CT 	2:00 P.M.     	Jackson, Miss.                                  				
   ACC	 76343	2022-02-04	 3:00pm	M	  	SNHU 	at	  	BC   	 	   	 	 	d2/d1  		2022-02-04T20:00Z		ET 	3:00 P.M.     	                                                				
 C-USA	 66469	2022-02-04	 3:00pm	M	  	UAB  	at	  	SALA 	 	   	 	 	d1     		2022-02-04T20:00Z		CT 	2:00 P.M.     	Mobile, AL                                      				
   ACC	 75581	2022-02-04	 5:00pm	M	  	AUB  	at	  	GT   	 	   	 	 	d1     		2022-02-04T22:00Z		   	5:00 P.M.     	Atlanta, GA                                     				
   Ivy	 54678	2022-02-04	 6:00pm	M	  	FDU  	at	  	COR  	 	   	 	 	d1     		2022-02-04T23:00Z		ET 	6:00 P.M.     	Ithaca, NY                                      				
 C-USA	 66336	2022-02-04	 6:00pm	M	  	LOU  	at	  	MTSU 	 	   	 	 	d1     		2022-02-04T23:00Z		CT 	5:00 P.M.     	Murfreesboro, TN                                				
 BgSky	 48355	2022-02-04	 7:00pm	M	  	NAU  	at	  	DEN  	 	   	 	 	d1     		2022-02-05T00:00Z		MST	5:00 p.m. MST 	Denver, CO                                      				
 BgSky	 48239	2022-02-04	 7:00pm	M	  	WHITW	at	  	EWU  	 	   	 	 	d3/d1  		2022-02-05T00:00Z		PT 	4:00 p.m. PT  	Cheney, WA                                      				
  Hrzn	 39211	2022-02-04	 7:00pm	M	  	YSU  	at	  	DAY  	 	   	 	 	d1     		2022-02-05T00:00Z		   	7:00 P.M.     	Dayton, OH                                      				
  Smmt	 57313	2022-02-04	 8:00pm	M	  	NAU  	at	  	DEN  	 	   	 	 	d1     		2022-02-05T01:00Z		MT 	6:00 P.M.     	Denver, CO                                      				
   ACC	 76435	2022-02-05	 6:00pm	M	13	UNC  	at	23	ILL  	 	   	 	 	d1     		2022-02-05T23:00Z		ET 	6:00 P.M.     	Urbana-Champaign, IL                            				
  Ptrt	116141	2022-02-05	    TBA	M	  	BU   	vs	  	MRMK 	 	   	N	 	d1     		                 		ET 	TBA           	Haverhill, MA                                   				
   SCn	107064	2022-02-05	    TBA	M	  	CIT  	vs	  	SCST 	 	   	N	 	d1     		                 		   	TBA           	Sumter, SC                                      				
  Hrzn	 39195	2022-02-05	    TBA	M	  	CLEV 	at	  	DART 	 	   	 	 	d1     		                 		   	TBA           	Hanover, NH                                     				
 BgSth	 94510	2022-02-05	    TBA	M	  	EMM  	at	  	UNCA 	 	   	 	 	d2/d1  		                 		ET 	TBA           	Asheville, NC                                   				
  Smmt	 58138	2022-02-05	    TBA	M	  	IDAHO	vs	  	OMAHA	 	   	N	 	d1     		                 		CT 	TBA           	Colorado Springs, CO                            				
Sthlnd	 41395	2022-02-05	    TBA	M	  	IDST 	vs	  	IWORD	 	   	N	 	d1     		                 		CT 	TBA           	Waco, TX                                        				
 Amrcn	 35911	2022-02-05	       	M	  	LSU  	at	  	TULN 	 	   	 	 	d1     		                 		   	              	New Orleans, LA                                 				
  Smmt	 58137	2022-02-05	    TBA	M	  	NAU  	vs	  	OMAHA	 	   	N	 	d1     		                 		CT 	TBA           	Colorado Springs, CO                            				
 C-USA	 66374	2022-02-05	    TBA	M	  	ODU  	at	  	CLMB 	 	   	 	 	d1     		                 		ET 	TBA           	New York, NY                                    				
  Smmt	 57292	2022-02-05	    TBA	M	  	ORU  	vs	  	PVA&M	 	   	N	 	d1     		                 		CT 	TBA           	Beaumont, TX                                    				
  SWAC	 37389	2022-02-05	All Day	M	  	PVA&M	at	  	ORU  	 	   	 	 	d1     		                 		CT 	All Day       	Beaumont, TX                                    				
 C-USA	 66267	2022-02-05	    TBA	M	  	RAD  	at	  	CHAR 	 	   	 	 	d1     		                 		ET 	TBA           	Charlotte, NC                                   				
 C-USA	 66259	2022-02-05	    TBA	M	  	SCST 	at	  	CHAR 	 	   	 	 	d1     		                 		ET 	TBA           	Charlotte, NC                                   				
 C-USA	 66487	2022-02-05	All Day	M	  	UTSA 	at	  	UCSB 	 	   	 	 	d1     		                 		CT 	All Day       	Santa Barbara, CA                               				
  Hrzn	 39212	2022-02-05	    TBA	M	  	YSU  	at	  	XAV  	 	   	 	 	d1     		                 		   	TBA           	Cincinnati, OH                                  				
 C-USA	 66303	2022-02-05	 9:00am	M	  	FAU  	at	  	USF  	 	   	 	 	d1     		2022-02-05T14:00Z		ET 	9:00 A.M.     	Tampa, FL                                       				
  Ptrt	116321	2022-02-05	10:00am	M	  	NAVY 	at	  	PENN 	 	   	 	 	d1     		2022-02-05T15:00Z		ET 	10:00 A.M.    	Philadelphia, PA                                				
 Amrcn	 35980	2022-02-05	11:00am	M	  	UNF  	at	  	USF  	 	   	 	 	d1     		2022-02-05T16:00Z		   	10:00 A.M.    	Tampa, FL                                       				
   Ivy	 54887	2022-02-05	11:00am	M	  	YALE 	at	  	IND  	 	   	 	 	d1     		2022-02-05T16:00Z		ET 	11:00 A.M.    	Bloomington, IN                                 				
   SCn	106471	2022-02-05	12:00pm	M	  	CIT  	vs	  	SUM  	 	   	N	 	d1/juco		2022-02-05T17:00Z		   	12:00 P.M.    	Sumter, SC                                      				
 BgSky	 48436	2022-02-05	12:00pm	M	  	IDST 	vs	  	IWORD	 	   	N	 	d1     		2022-02-05T17:00Z		MT 	10:00 a.m. MT 	Waco, Texas                                     				
 BgSky	 48356	2022-02-05	12:00pm	M	  	NAU  	vs	  	OMAHA	 	   	N	 	d1     		2022-02-05T17:00Z		MST	10:00 a.m. MST	Colorado Springs, CO                            				
  MAAC	 74365	2022-02-05	12:00pm	M	  	WAG  	at	  	MONM 	 	   	 	 	d1     		2022-02-05T17:00Z		ET 	12:00 P.M.    	West Long Branch, NJ                            				
Sthlnd	 41477	2022-02-05	 1:00pm	M	  	A&MCC	vs	  	ULLAF	 	   	N	 	d1     		2022-02-05T18:00Z		CT 	12:00 P.M.    	Houston, TX                                     				
 BgSth	 94352	2022-02-05	 1:00pm	M	  	GWEBB	at	  	GASO 	 	   	 	 	d1     		2022-02-05T18:00Z		ET 	1:00 P.M.     	Statesboro, GA                                  				
  Bg12	155015	2022-02-05	 1:00pm	M	  	LOYM 	vs	  	TTU  	 	   	N	 	d1     		2022-02-05T18:00Z		CT 	12:00 P.M.    	Salt Lake City, UT                              				
   ACC	 76285	2022-02-05	 1:00pm	M	  	SBU  	at	  	VT   	 	   	 	 	d1     		2022-02-05T18:00Z		ET 	1:00 P.M.     	Blacksburg, VA                                  				[Live Stats](/sports/2019/1/16/mens-tennis-live-stats.aspx)
   SCn	106143	2022-02-05	 1:00pm	M	  	STET 	at	  	MER  	 	   	 	 	d1     		2022-02-05T18:00Z		   	1:00 P.M.     	Macon, GA                                       				
   SCn	106213	2022-02-05	 1:00pm	M	  	WOF  	at	  	UNCW 	 	   	 	 	d1     		2022-02-05T18:00Z		   	1:00 P.M.     	Wilmington, NC                                  				
 BgSky	 48408	2022-02-05	 2:00pm	M	  	USU  	at	  	WEBER	 	   	 	 	d1     		2022-02-05T19:00Z		MT 	12:00 p.m. MT 	Ogden, UT                                       				
  Hrzn	 38745	2022-02-05	 2:30pm	M	  	ILST 	at	  	IUPUI	 	   	 	 	d1     		2022-02-05T19:30Z		ET 	2:30 P.M.     	Indianapolis, IN                                				
  Smmt	 57240	2022-02-05	 3:00pm	M	  	ILST 	at	  	IUPUI	 	   	 	 	d1     		2022-02-05T20:00Z		CT 	2:00 P.M.     	Indianapolis, IN                                				
 C-USA	 66429	2022-02-05	 3:00pm	M	  	JVST 	at	  	USM  	 	   	 	 	d1     		2022-02-05T20:00Z		CT 	2:00 P.M.     	Hattiesburg, MS                                 				
  MAAC	 75555	2022-02-05	 3:00pm	M	  	MAR  	at	  	LEH  	 	   	 	 	d1     		2022-02-05T20:00Z		ET 	3:00 P.M.     	Bethlehem, PA                                   				
   ACC	 76344	2022-02-05	 3:00pm	M	  	SIEN 	at	  	BC   	 	   	 	 	d1     		2022-02-05T20:00Z		ET 	3:00 P.M.     	                                                				
 Amrcn	 35981	2022-02-05	 3:30pm	M	  	FAU  	at	  	USF  	 	   	 	 	d1     		2022-02-05T20:30Z		   	2:30 P.M.     	Tampa, FL                                       				
   Ivy	 54639	2022-02-05	 4:00pm	M	  	ODU  	at	  	CLMB 	 	   	 	 	d1     		2022-02-05T21:00Z		ET 	4:00 P.M.     	New York, NY                                    				
  MAAC	 74460	2022-02-05	 4:00pm	M	  	QUIN 	at	  	FORD 	 	   	 	 	d1     		2022-02-05T21:00Z		ET 	4:00 P.M.     	West Harrison, NY                               				
   ACC	 76286	2022-02-05	 5:00pm	M	  	DAV  	at	  	VT   	 	   	 	 	d1     		2022-02-05T22:00Z		ET 	5:00 P.M.     	Blacksburg, VA                                  				[Live Stats](/sports/2019/1/16/mens-tennis-live-stats.aspx)
  Smmt	 58184	2022-02-05	 6:00pm	M	  	SEA  	vs	  	UND  	 	   	N	 	d1     		2022-02-05T23:00Z		CT 	5:00 P.M.     	Boise, ID                                       				
   OVC	 32883	2022-02-05	 6:00pm	M	  	TNST 	at	  	VANDY	 	   	 	 	d1     		2022-02-05T23:00Z		   	5:00 P.M.     	Nashville, TN                                   				
 BgSky	 48262	2022-02-05	 7:00pm	M	  	IDAHO	vs	  	OMAHA	 	   	N	 	d1     		2022-02-06T00:00Z		PT 	4:00 p.m. PT  	Colorado Springs, CO                            				
 Amrcn	 36713	2022-02-05	 7:00pm	M	  	MEM  	at	  	BAMA 	 	   	 	 	d1     		2022-02-06T00:00Z		   	6:00 P.M.     	Tuscaloosa, AL                                  				
 BgSky	 48285	2022-02-05	 7:00pm	M	  	MONT 	at	  	BOISE	 	   	 	 	d1     		2022-02-06T00:00Z		MT 	5:00 p.m. MT  	Boise, ID                                       				
 C-USA	 66451	2022-02-05	 7:00pm	M	  	UAB  	at	  	BAMA 	 	   	 	 	d1     		2022-02-06T00:00Z		CT 	6:00 P.M.     	Tuscaloosa, AL                                  				
  Bg12	154886	2022-02-06	 1:00pm	M	  	IDST 	at	 2	BAY  	 	   	 	 	d1     		2022-02-06T18:00Z		CT 	12:00 P.M.    	Waco, TX                                        				
 BgSky	 48437	2022-02-06	 3:00pm	M	  	IDST 	at	 2	BAY  	 	   	 	 	d1     		2022-02-06T20:00Z		MT 	1:00 p.m. MT  	Waco, TX                                        				
Sthlnd	 41396	2022-02-06	 6:00pm	M	  	IWORD	at	 2	BAY  	 	   	 	 	d1     		2022-02-06T23:00Z		CT 	5:00 P.M.     	Waco, TX                                        				
  Bg12	154941	2022-02-06	    TBA	M	18	MISS 	at	 3	TCU  	 	   	 	 	d1     		                 		CT 	TBA           	Fort Worth, TX                                  				
   ACC	 76249	2022-02-06	12:00pm	M	 7	UVA  	at	 6	OSU  	 	   	 	 	d1     		2022-02-06T17:00Z		   	12:00 P.M.    	Columbus, OH                                    				
   ACC	 76269	2022-02-06	 1:00pm	M	 7	UGA  	at	10	WAKE 	 	   	 	 	d1     		2022-02-06T18:00Z		ET 	1:00 P.M.     	Winston-Salem, NC                               				[Video](https://web.playsight.com/facility/wake-forest-university-tennis/home) [Live Stats](http://sidearmstats.com/wakeforest/mten/)
  MEAC	 61940	2022-02-06	 5:00pm	M	  	NCCU 	at	10	WAKE 	 	   	 	 	d1     		2022-02-06T22:00Z		   	5:00 P.M.     	Winston-Salem, NC                               				
   ACC	 76293	2022-02-06	12:00pm	M	  	GT   	at	12	SCAR 	 	   	 	 	d1     		2022-02-06T17:00Z		   	12:00 P.M.    	Columbia, SC                                    				
 Amrcn	 35856	2022-02-06	 1:00pm	M	14	UCF  	at	  	NCST 	 	   	 	 	d1     		2022-02-06T18:00Z		   	12:00 P.M.    	Raleigh, NC                                     				
   ACC	 76384	2022-02-06	 2:00pm	M	14	UCF  	at	  	NCST 	 	   	 	 	d1     		2022-02-06T19:00Z		ET 	2:00 P.M.     	Raleigh, NC                                     				
   Ivy	 54771	2022-02-06	12:00pm	M	17	MICH 	at	20	HARV 	 	   	 	 	d1     		2022-02-06T17:00Z		ET 	12:00 P.M.    	Cambridge, MA                                   				
   OVC	 32815	2022-02-06	    TBA	M	  	TNTC 	at	21	MSST 	 	   	 	 	d1     		                 		   	TBA           	Starkville, MS                                  				
 Amrcn	 35934	2022-02-06	 2:00pm	M	22	PEPP 	at	  	TULSA	 	   	 	 	d1     		2022-02-06T19:00Z		   	1:00 P.M.     	Tulsa, OK                                       				[Video](http://streamingtennis.com/tulsa/) [Live Stats](http://streamingtennis.com/tulsa/)
  Bg12	156097	2022-02-06	    TBA	M	  	ARK  	at	24	OKLA 	 	   	 	 	d1     		                 		CT 	TBA           	Norman, OK                                      				
  MAAC	 74286	2022-02-06	    TBA	M	  	BRY  	vs	  	FAIR 	 	   	N	 	d1     		                 		ET 	TBA           	West Point, NY                                  				
  Ptrt	116156	2022-02-06	    TBA	M	  	BU   	vs	  	SIEN 	 	   	N	 	d1     		                 		ET 	TBA           	Haverhill, MA                                   				
  Smmt	 58445	2022-02-06	All Day	M	  	DRAKE	at	  	WIS  	 	   	 	 	d1     		                 		CT 	All Day       	Madison, WI                                     				
 C-USA	 66485	2022-02-06	All Day	M	  	PAC  	vs	  	UTSA 	 	   	N	 	d1     		                 		CT 	All Day       	Santa Barbara, CA                               				
   Ivy	 54824	2022-02-06	    TBA	M	  	PRIN 	at	  	IND  	 	   	 	 	d1     		                 		ET 	TBA           	Bloomington, IN                                 				
  SWAC	 37390	2022-02-06	    TBA	M	  	PVA&M	at	  	LAMAR	 	   	 	 	d1     		                 		CT 	TBA           	Beaumont, TX                                    				
  MAAC	 72286	2022-02-06	    TBA	M	  	SIEN 	at	  	BU   	 	   	 	 	d1     		                 		ET 	TBA           	Boston, MA                                      				
 BgSth	 94511	2022-02-06	    TBA	M	  	UNCA 	at	  	UNCG 	 	   	 	 	d1     		                 		ET 	TBA           	Greensboro, NC                                  				
  Ptrt	116293	2022-02-06	 9:00am	M	  	COPP 	at	  	NAVY 	 	   	 	 	d1     		2022-02-06T14:00Z		ET 	9:00 A.M.     	Annapolis, Md. (TFTC)                           				
Sthlnd	 41434	2022-02-06	11:00am	M	  	JVST 	at	  	UNO  	 	   	 	 	d1     		2022-02-06T16:00Z		CT 	10:00 A.M.    	New Orleans, LA                                 				
 BgSky	 48357	2022-02-06	11:00am	M	  	NAU  	at	  	AFA  	 	   	 	 	d1     		2022-02-06T16:00Z		MST	9:00 a.m. MST 	USAF Academy, CO                                				
  Smmt	 57226	2022-02-06	11:30am	M	  	ILST 	at	  	BUTL 	 	   	 	 	d1     		2022-02-06T16:30Z		CT 	10:30 A.M.    	Indianapolis, IN                                				
  Ptrt	116109	2022-02-06	12:00pm	M	  	BRY  	at	  	ARMY 	 	   	 	 	d1     		2022-02-06T17:00Z		ET 	12:00 P.M.    	West Point, NY                                  				
   ACC	 76236	2022-02-06	12:00pm	M	  	DUKE 	at	  	NW   	 	   	 	 	d1     		2022-02-06T17:00Z		ET 	12:00 P.M.    	Evanston, IL                                    				
 BgSth	 94353	2022-02-06	12:00pm	M	  	GWEBB	at	  	CoC  	 	   	 	 	d1     		2022-02-06T17:00Z		ET 	12:00 P.M.    	Charleston, SC                                  				
 BgSky	 48286	2022-02-06	12:00pm	M	  	MONT 	vs	  	SEA  	 	   	N	 	d1     		2022-02-06T17:00Z		MT 	10:00 a.m. MT 	Boise, ID                                       				
 C-USA	 66375	2022-02-06	12:00pm	M	  	ODU  	at	  	SJU  	 	   	 	 	d1     		2022-02-06T17:00Z		ET 	12:00 P.M.    	Queens, NY                                      				
   SCn	106192	2022-02-06	12:00pm	M	  	SAM  	at	  	SALA 	 	   	 	 	d1     		2022-02-06T17:00Z		   	12:00 P.M.    	Mobile, AL                                      				
   SCn	106290	2022-02-06	 1:00pm	M	  	BEL  	at	  	CHAT 	 	   	 	 	d1     		2022-02-06T18:00Z		   	1:00 P.M.     	Chattanooga, TN                                 				
  Bg12	155020	2022-02-06	 1:00pm	M	  	TTU  	at	  	UTAH 	 	   	 	 	d1     		2022-02-06T18:00Z		CT 	12:00 P.M.    	Salt Lake City, UT                              				
 C-USA	 66412	2022-02-06	 1:00pm	M	  	ULLAF	at	  	RICE 	 	   	 	 	d1     		2022-02-06T18:00Z		CT 	12:00 P.M.    	Houston, TX                                     				
   SCn	106168	2022-02-06	 1:00pm	M	  	UNCA 	at	  	UNCG 	 	   	 	 	d1     		2022-02-06T18:00Z		   	1:00 P.M.     	Greensboro, NC                                  				
  Ptrt	116176	2022-02-06	 1:30pm	M	  	BUCK 	at	  	DREX 	 	   	 	 	d1     		2022-02-06T18:30Z		ET 	1:30 P.M.     	Philadelphia, PA                                				
  Bg12	154931	2022-02-06	 2:00pm	M	  	COR  	at	  	OKST 	 	   	 	 	d1     		2022-02-06T19:00Z		CT 	1:00 P.M.     	Stillwater, Okla.                               				
 C-USA	 66338	2022-02-06	 2:00pm	M	  	ND   	at	  	MTSU 	 	   	 	 	d1     		2022-02-06T19:00Z		CT 	1:00 P.M.     	Murfreesboro, TN                                				
  Ptrt	116110	2022-02-06	 4:00pm	M	  	FAIR 	at	  	ARMY 	 	   	 	 	d1     		2022-02-06T21:00Z		ET 	4:00 P.M.     	West Point, NY                                  				
  Ptrt	116300	2022-02-06	 4:00pm	M	  	GTWN 	at	  	NAVY 	 	   	 	 	d1     		2022-02-06T21:00Z		ET 	4:00 P.M.     	Annapolis, Md. (TFTC)                           				
  Smmt	 57314	2022-02-06	 4:30pm	M	  	NEB  	at	  	DEN  	 	   	 	 	d1     		2022-02-06T21:30Z		MT 	2:30 P.M.     	Denver, CO                                      				
   OVC	 32884	2022-02-06	 5:30pm	M	  	TNST 	at	  	MTSU 	 	   	 	 	d1     		2022-02-06T22:30Z		   	4:30 P.M.     	Murfreesboro, TN                                				
  Smmt	 58185	2022-02-06	 6:00pm	M	  	UND  	at	  	BOISE	 	   	 	 	d1     		2022-02-06T23:00Z		CT 	5:00 P.M.     	Boise, ID                                       				
  Hrzn	 38781	2022-02-06	 7:30pm	M	  	UIC  	at	  	NW   	 	   	 	 	d1     		2022-02-07T00:30Z		CT 	6:30 P.M.     	Evanston, IL                                    				
Sthlnd	 41478	2022-02-08	 2:00pm	M	  	UTA  	at	  	A&MCC	 	   	 	 	d1     		2022-02-08T19:00Z		CT 	1:00 P.M.     	Corpus Christi, TX                              				
   SCn	106214	2022-02-09	 2:00pm	M	  	WOF  	at	13	UNC  	 	   	 	 	d1     		2022-02-09T19:00Z		   	2:00 P.M.     	Chapel Hill, NC                                 				
  MEAC	 61941	2022-02-09	 7:00pm	M	  	NCCU 	at	13	UNC  	 	   	 	 	d1     		2022-02-10T00:00Z		   	7:00 P.M.     	Chapel Hill, NC                                 				
Sthlnd	 41464	2022-02-09	 3:00pm	M	  	NICH 	at	  	UNO  	 	   	 	C	d1     		2022-02-09T20:00Z		   	2:00 P.M.     	New Orleans, LA                                 				
   SCn	106115	2022-02-09	 3:00pm	M	  	PRES 	at	  	FUR  	 	   	 	 	d1     		2022-02-09T20:00Z		ET 	3:00 P.M.     	Greenville, SC                                  				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382093)
   Ivy	 54624	2022-02-09	 4:00pm	M	  	BC   	at	  	BROWN	 	   	 	 	d1     		2022-02-09T21:00Z		ET 	4:00 P.M.     	Providence, RI                                  				
   ACC	 76271	2022-02-10	 5:00pm	M	10	WAKE 	at	12	SCAR 	 	   	 	 	d1     		2022-02-10T22:00Z		ET 	5:00 P.M.     	Columbia, SC                                    				
  Bg12	154888	2022-02-11	 3:00pm	M	  	TULSA	at	 2	BAY  	 	   	 	 	d1     		2022-02-11T20:00Z		CT 	2:00 P.M.     	Waco, TX                                        				
 Amrcn	 35935	2022-02-11	 4:00pm	M	  	TULSA	at	 2	BAY  	 	   	 	 	d1     		2022-02-11T21:00Z		   	3:00 P.M.     	Waco, TX                                        				
  Bg12	154956	2022-02-11	    TBA	M	21	MSST 	at	 3	TCU  	 	   	 	 	d1     		                 		CT 	TBA           	Fort Worth, TX                                  				
 C-USA	 66408	2022-02-11	 6:00pm	M	  	RICE 	at	 5	TEX  	 	   	 	 	d1     		2022-02-11T23:00Z		CT 	5:00 P.M.     	Austin, TX                                      				
 Amrcn	 35857	2022-02-11	 6:00pm	M	14	UCF  	at	  	FSU  	 	   	 	 	d1     		2022-02-11T23:00Z		   	5:00 P.M.     	Tallahassee, FL                                 				
  Hrzn	 39196	2022-02-11	    TBA	M	  	CLEV 	vs	23	ILL  	 	   	N	 	d1     		                 		   	TBA           	Ann Arbor, MI                                   				
  Bg12	156098	2022-02-11	    TBA	M	  	BAMA 	at	24	OKLA 	 	   	 	 	d1     		                 		CT 	TBA           	Norman, OK                                      				
  Ptrt	116152	2022-02-11	    TBA	M	  	BU   	at	  	MIT  	 	   	 	 	d1/d3  		                 		ET 	TBA           	Cambridge, MA                                   				
   Ivy	 54682	2022-02-11	    TBA	M	  	COR  	at	  	OKST 	 	   	 	 	d1     		                 		ET 	TBA           	Stillwater, OK                                  				
  Smmt	 58454	2022-02-11	All Day	M	  	DRAKE	at	  	ARK  	 	   	 	 	d1     		                 		CT 	All Day       	Fayetteville, AR                                				
 BgSth	 94388	2022-02-11	    TBA	M	  	LU   	at	  	JMU  	 	   	 	 	d1     		                 		ET 	TBA           	Harrisonburg, VA                                				
   OVC	 32816	2022-02-11	    TBA	M	  	TNTC 	at	  	LIP  	 	   	 	 	d1     		                 		   	TBA           	Nashville, TN                                   				
 C-USA	 66266	2022-02-11	12:00pm	M	  	CHAR 	vs	  	CLMB 	 	   	N	 	d1     		2022-02-11T17:00Z		ET 	12:00 P.M.    	Knoxville, TN                                   				
Sthlnd	 41397	2022-02-11	12:00pm	M	  	LADY 	at	  	IWORD	 	   	 	 	naia/d1		2022-02-11T17:00Z		CT 	11:00 A.M.    	San Antonio, TX                                 				
   OVC	 32561	2022-02-11	12:30pm	M	  	CUMBD	at	  	PEAY 	 	   	 	 	naia/d1		2022-02-11T17:30Z		CT 	11:30 A.M.    	Evansville, IN                                  				
 BgSky	 48384	2022-02-11	 1:00pm	M	  	GFOX 	at	  	PRST 	 	   	 	 	d3/d1  		2022-02-11T18:00Z		PT 	10:00 a.m. PT 	Beaverton, Ore.                                 				
 BgSky	 48287	2022-02-11	 1:00pm	M	  	WHITM	at	  	MONT 	 	   	 	 	d3/d1  		2022-02-11T18:00Z		MT 	11:00 a.m. MT 	Missoula, MT                                    				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382362)
 BgSth	 94354	2022-02-11	 2:00pm	M	  	GWEBB	at	  	BAC  	 	   	 	 	d1/d2  		2022-02-11T19:00Z		ET 	2:00 P.M.     	Belmont, NC                                     				
Sthlnd	 41398	2022-02-11	 2:00pm	M	  	LADY 	at	  	IWORD	 	   	 	 	naia/d1		2022-02-11T19:00Z		CT 	1:00 P.M.     	San Antonio, TX                                 				
 BgSky	 48438	2022-02-11	 2:00pm	M	  	NEV  	at	  	IDST 	 	   	 	 	d1     		2022-02-11T19:00Z		MT 	12:00 p.m. MT 	Pocatello, ID                                   				
   SCn	106169	2022-02-11	 2:00pm	M	  	UNCG 	at	  	CCAR 	 	   	 	 	d1     		2022-02-11T19:00Z		   	2:00 P.M.     	Conway, SC                                      				
 Amrcn	 35958	2022-02-11	 3:00pm	M	  	CRE  	at	  	WICH 	 	   	 	 	d1     		2022-02-11T20:00Z		   	2:00 P.M.     	Wichita, KS                                     				[Live Stats](http://statb.us/c/aac/381124)
  Smmt	 57228	2022-02-11	 3:00pm	M	  	EIU  	at	  	ILST 	 	   	 	 	d1     		2022-02-11T20:00Z		CT 	2:00 P.M.     	Bloomington, IL                                 				
 BgSky	 48461	2022-02-11	 4:00pm	M	  	SACST	at	  	UCD  	 	   	 	 	d1     		2022-02-11T21:00Z		   	2:00 p.m.     	Davis, CA                                       				
   SCn	106084	2022-02-11	 5:00pm	M	  	ETSU 	at	  	IND  	 	   	 	 	d1     		2022-02-11T22:00Z		   	5:00 P.M.     	Bloomington, IN                                 				
 C-USA	 66474	2022-02-11	 5:00pm	M	  	UAB  	at	  	FGCU 	 	   	 	 	d1     		2022-02-11T22:00Z		CT 	4:00 P.M.     	Fort Myers, FL                                  				
   ACC	 76287	2022-02-11	 5:00pm	M	  	VT   	at	  	MTSU 	 	   	 	 	d1     		2022-02-11T22:00Z		ET 	5:00 P.M.     	Murfreesboro, TN                                				
   Ivy	 54836	2022-02-11	 5:00pm	M	  	WIS  	at	  	PRIN 	 	   	 	 	d1     		2022-02-11T22:00Z		ET 	5:00 P.M.     	Princeton, NJ                                   				
  Hrzn	 39213	2022-02-11	 5:00pm	M	  	YSU  	at	  	MARQ 	 	   	 	 	d1     		2022-02-11T22:00Z		   	5:00 P.M.     	Milwaukee, WI                                   				
  MAAC	 72284	2022-02-11	 5:30pm	M	  	BUCK 	at	  	SIEN 	 	   	 	 	d1     		2022-02-11T22:30Z		ET 	5:30 P.M.     	Latham, NY                                      				
  Ptrt	116177	2022-02-11	 6:00pm	M	  	BUCK 	at	  	SIEN 	 	   	 	 	d1     		2022-02-11T23:00Z		ET 	6:00 P.M.     	Loudonville, NY                                 				
   Ivy	 54640	2022-02-11	 6:00pm	M	  	CHAR 	vs	  	CLMB 	 	   	N	 	d1     		2022-02-11T23:00Z		ET 	6:00 P.M.     	Knoxville, TN                                   				
