---
season: 2021-22
division: juco
gender: men
description: composite schedule/scoreboard
updated: 2022-01-21
past: 13 (7%)
future: 162 (93%)
completed: 10 (77%)
unreported: 3 (23%)
sources:
  ITA: 175
itaIds: 175
total: 175
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
ITA	 6234	2022-03-22	 3:00pm	M		NEWM 	at		COWL 	 	   	 	 	d2/juco  	2022-03-22T19:00Z	ab8b7850-6639-4881-99d2-41a148e8946a				
ITA	15948	2022-03-22	 5:00pm	M		MIS  	at		CHAB 	 	   	 	C	juco     	2022-03-22T21:00Z	ea153ca0-facd-4fda-a48d-3ee36609cd3b				
ITA	 3541	2022-03-22	 5:00pm	M		ORNGC	at		VENT 	 	   	 	 	juco     	2022-03-22T21:00Z	2725080f-b394-4a8a-b458-75ca0f4d4b00				
ITA	85302	2022-03-25	 1:00am	M		PIED 	at		MUW  	 	   	 	 	d3/juco  	2022-03-25T05:00Z	66d0a2af-40da-4cff-88cc-8a9c7d2de1c7				
ITA	91258	2022-03-25	 3:00pm	M		HLMCC	at		HNDCC	 	   	 	C	juco     	2022-03-25T19:00Z	bb7ee47c-cf91-44bd-be74-236cc420fdc2				
ITA	95620	2022-03-25	 3:00pm	M		JONES	at		CLCC 	 	   	 	C	juco     	2022-03-25T19:00Z	22d8cf84-8e32-4464-a42b-3024b25503d4				
ITA	50115	2022-03-25	 5:00pm	M		CHAB 	at		CBRLO	 	   	 	C	juco     	2022-03-25T21:00Z	8458b552-aa41-4e88-8535-384b095178bb				
ITA	54107	2022-03-25	 6:30pm	M		OUAZ 	at		ARC  	 	   	 	 	naia/juco	2022-03-25T22:30Z	047a7869-7373-4786-9491-5a718291d1e3				
ITA	14128	2022-03-26	11:00am	M		COWL 	at		WICH 	 	   	 	 	juco/d1  	2022-03-26T15:00Z	f70ff8af-14ef-4ca1-99af-a4c43566fc81				
ITA	85184	2022-03-26	 1:00pm	M		AZCHR	at		ARC  	 	   	 	 	naia/juco	2022-03-26T17:00Z	2aa1ab22-ceb9-42fc-a880-fab66d0ab26e				
ITA	84931	2022-03-29	 3:00pm	M		CLCC 	at		MGCCC	 	   	 	C	juco     	2022-03-29T19:00Z	bd44c447-c0f8-48f5-b5f1-a2fa9012684e				
ITA	57337	2022-03-29	 3:00pm	M		HNDCC	at		JONES	 	   	 	C	juco     	2022-03-29T19:00Z	6cb72285-9a21-4458-932e-628585f12c70				
ITA	44295	2022-03-29	 4:00pm	M		JES  	at		FLC  	 	   	 	 	naia/juco	2022-03-29T20:00Z	9101ed94-751f-4cb5-94d0-cc3514f03a56				
ITA	50042	2022-03-29	 4:30pm	M		MSACC	at		PVCC 	 	   	 	C	juco     	2022-03-29T20:30Z	33a8a726-5c29-4fc3-b8bf-6a67b59a40fe				
ITA	39965	2022-04-01	12:00pm	M		CLCC 	at		NEMCC	 	   	 	C	juco     	2022-04-01T16:00Z	37c39687-6575-41cf-b7ba-acebc9ba502a				
ITA	75081	2022-04-01	 5:00pm	M		CHAB 	at		FOOT 	 	   	 	C	juco     	2022-04-01T21:00Z	556514f5-0935-46fd-bfee-0f6eb59a33c8				
ITA	12459	2022-04-02	11:00am	M		PRTCC	at		CCCC 	 	   	 	 	juco     	2022-04-02T15:00Z	14ae69d6-6c90-4415-a9c3-6307b219d1e3				
ITA	17937	2022-04-02	 7:00pm	M		JC   	at		CCCC 	 	   	 	 	juco     	2022-04-02T23:00Z	5ca3eab2-0dbb-4f33-98df-9b0f580dbfb0				
ITA	64301	2022-04-05	 3:00pm	M		ECCC 	at		CLCC 	 	   	 	C	juco     	2022-04-05T19:00Z	e912c3b2-505f-48bd-b4ac-e36a0c80f9ab				
ITA	65116	2022-04-05	 3:00pm	M		NEMCC	at		HNDCC	 	   	 	C	juco     	2022-04-05T19:00Z	3ac3361b-672f-4fab-bdcd-44121fdf3c3b				
ITA	93878	2022-04-07	 4:00am	M		COWL 	at		CCCC 	 	   	 	 	juco     	2022-04-07T08:00Z	898b3ae4-22fa-460e-84dd-9ffca8ea1be9				
ITA	65906	2022-04-08	 1:00pm	M		CACC 	at		CLCC 	 	   	 	 	juco     	2022-04-08T17:00Z	2345d9fd-511f-4a0a-95eb-6e7dc1d97d96				
ITA	50046	2022-04-12	 2:00pm	M		HNDCC	at		MCC  	 	   	 	C	juco     	2022-04-12T18:00Z	66b8e15b-5c5d-4665-b861-452b7378e953				
ITA	95594	2022-04-17	 1:00pm	M		ABRA 	at		SCAD 	 	   	 	 	juco/naia	2022-04-17T17:00Z	d2a1bfcf-6193-4294-90be-5deb441304b7				
ITA	31112	2022-04-20	 3:00pm	M		TXDAL	at		CCCC 	 	   	 	 	d3/juco  	2022-04-20T19:00Z	0291281e-1d64-411e-becd-98070924cd17				
ITA	62705	2022-04-22	11:00am	M		SUM  	at		SCAD 	 	   	 	 	juco/naia	2022-04-22T15:00Z	dc347b55-870e-4479-93c2-ced05ec4bf3a				
ITA	76092	2022-04-22	 3:00pm	M		CCCC 	at		DBAP 	 	   	 	 	juco/d2  	2022-04-22T19:00Z	8dad5b96-b5ca-4887-a4bf-4107b02874f9				
ITA	64839	2022-04-23	 1:00pm	M		ICCC 	at		GRINN	 	   	 	 	juco/d3  	2022-04-23T17:00Z	a5f14644-4464-4d96-a6d7-8590fcc496b4				
ITA	 7284	2022-04-24	11:00am	M		HRTCC	at		LOY  	 	   	 	 	juco/d1  	2022-04-24T15:00Z	a62c0474-cd0a-4e62-a404-201a284e8ab5				
