---
season: 2021-22
division: d3
gender: women
description: composite schedule/scoreboard
updated: 2022-01-21
past: 578 (46%)
future: 692 (54%)
completed: 524 (91%)
unreported: 54 (9%)
sources:
  ITA: 718
  Conferences: 552
itaIds: 722
total: 1270
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
  CUNY	116621	2021-09-24	 5:30pm	W		SARAH	at		JJAY 	W	7-2	 	 	d3     	2021-09-24T21:30Z	                                    		Flushing, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglloMSziGUdYmxr9vkz6S85l2TsGhvLztHHPgotn0EFKxXJeXSmrvaW9acV6Q1ctg%2bVHw61pSZW4lyuyfnpyo0dG6WlmqvL%2fiPK7UI%2fHMbDrw%3d%3d&path=wtennis)
   ITA	 42654	2021-09-25	10:00am	W		ILLCO	at		LWRNC	L	2-7	 	C	d3     	2021-09-25T14:00Z	e5d77e58-cf2e-47e4-8353-f09ea22a6fab				
   ITA	 52893	2021-09-25	10:00am	W		MNM  	at		RIPON	L	0-9	 	C	d3     	2021-09-25T14:00Z	6ea4da86-df32-488b-a470-32bc7d085fdc				
  CSAC	 52493	2021-09-25	10:00am	W		MUHL 	at		CEDAR	W	9-0	 	 	d3     	2021-09-25T14:00Z	                                    		Allentown, PA		
   ITA	 45473	2021-09-25	11:00am	W		MTUNI	at		ALGNY	L	0-9	 	 	d3     	2021-09-25T15:00Z	00d75733-2230-400a-b3fa-41bd305355d0				
   ITA	 79972	2021-09-25	11:00am	W		OHION	at		FRANK	W	9-0	 	 	d3     	2021-09-25T15:00Z	652c8c7f-5da0-4fbb-87cd-4f48cccccc19				
   ITA	 28152	2021-09-25	11:00am	W		RWIL 	at		NIC  	L	3-6	 	C	d3     	2021-09-25T15:00Z	3e5a4c6c-b08d-482e-83c4-800a71af6391				
   ITA	 74262	2021-09-25	11:00am	W		THOM 	at		NVUJ 	 	   	 	 	d3     	2021-09-25T15:00Z	a365af85-46ff-44c7-8f71-1bbacf2a967e				
   LEC	 42297	2021-09-25	12:00pm	W		BRIDG	at		SOUME	W	8-1	 	C	d3     	2021-09-25T16:00Z	                                    		Gorham, ME		[Box Score](/boxscore.aspx?id=FIwt8TCRsl4IWvtnOGf%2bXyG9PAxCd68k3Bb2Psx4%2fAoSemawtmnh1LozKQ9ggumZzbn2GtrHBmjWk68n1befdW1VCl0SVS5p2%2bbQVuG1E64xGg8ZoC4d03KJZo9iZIwA&path=wten)
   ITA	 73929	2021-09-25	12:00pm	W		GORD 	at		WNE  	W	7-2	 	C	d3     	2021-09-25T16:00Z	b7169f94-e60d-4d38-b139-0f7b296a4b7b				
  CUNY	116609	2021-09-25	12:00pm	W		LEHM 	at		HTR  	L	1-8	 	C	d3     	2021-09-25T16:00Z	                                    		New York, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnsllxCldQN2sX6P0phXXYm42U16u15e8DpLLInlza7zggTzv94gDTTiye7VM9HB%2bNOvSUia5RDUN16ysGrGq%2fjKipXG8dVu4Tk3Dc0TYFirg%3d%3d&path=wtennis)
  NJAC	 82391	2021-09-25	12:00pm	W		RTGC 	at		BRYNM	W	6-3	 	 	d3     	2021-09-25T16:00Z	                                    		Bryn Mawr, PA		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnYuNZ%2fdPh2Ftg82mzIMlGIOU7lvLCvbQqCoF2yoFS13kB7boxOtS%2bZARe8kKUr%2bc6%2faC5zrf3714B48jFM56H0vk%2bvrYHOR0IXaEsLOUZC1HLsMg%2bVcFLyTPFQn12WNdw%3d&path=wten)
   ITA	 29907	2021-09-25	12:00pm	W		SIMM 	at		REGIS	W	5-4	 	C	d3     	2021-09-25T16:00Z	c48cbb79-3467-4164-826a-2b232b71c80a				
 Skyln	 51376	2021-09-25	12:00pm	W		SJC  	at		SARAH	L	1-8	 	C	d3     	2021-09-25T16:00Z	                                    		Bronxville, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBQVFiOpXiVnk%2bNEHPDLotZGHOt%2f6XkCW7KAdpcbN1hTvwok2D%2bA%2fIkSrLaGR3grL7ZG354ZusQgmQTkqsYZuCig%3d%3d&path=wten)
   ITA	 34808	2021-09-25	12:00pm	W		SMSU 	at		OLAF 	 	   	 	 	d2/d3  	2021-09-25T16:00Z	358d0fd5-1705-4e70-92d3-69b20599ae88				
   ITA	 99164	2021-09-25	12:00pm	W		SUFLK	at		ENDCT	L	1-8	 	C	d3     	2021-09-25T16:00Z	261e27c1-650e-4e45-abf8-dc20f0478ad7				
   ITA	 79489	2021-09-25	12:00pm	W		WHEAT	at		NPARK	W	9-0	 	C	d3     	2021-09-25T16:00Z	b32caace-ae93-4807-81c5-3be74aad614c				
   ITA	 29308	2021-09-25	 1:00pm	W		LEBAN	at		SUSQ 	 	   	 	 	d3     	2021-09-25T17:00Z	52578aad-6aa7-4467-85b6-d8ae0e3fbb79				
   ITA	 11585	2021-09-25	 1:00pm	W		MESS 	at		GETT 	 	   	 	 	d3     	2021-09-25T17:00Z	6827624a-a7b4-457f-a49b-ee6447ed7ea8				
   LEC	 42229	2021-09-25	 1:00pm	W		RICOL	at		CASTL	W	9-0	 	C	d3     	2021-09-25T17:00Z	                                    		Castleton, VT		[Box Score](/boxscore.aspx?id=295Hu3vOPHiveuFhd0fnwcInCFdg%2bXaLuzQk0Rpbv8advmZMA4y0SIglAN030dktM9B0zj2uREjP1OK%2bd0NxE3lNy74A5lYxW3OyGO1SKfsJOXNqHHtZHpSSjNrj8SF6&path=wten)
   ITA	 87065	2021-09-25	 1:00pm	W		SJCT 	at		CLBS 	L	0-9	 	C	d3     	2021-09-25T17:00Z	dcd3c9d2-afec-40d5-8020-d26959992d60				
   LEC	 42309	2021-09-25	 1:00pm	W		SSU  	at		WCTST	W	5-4	 	C	d3     	2021-09-25T17:00Z	                                    		Danbury, CT		[Box Score](/boxscore.aspx?id=MN5pTQ13EXXQzYgWvYSgDlMMNsXFhAzgnYBr1SB%2bWqZP5ueLoe3mqz%2feg0AF%2bIbAOcMIVs6OWuSlu4VDhtKuiSVT%2b5qMdAeHlRZjY2CivdurDf1EOob%2fxao0MIrApwrO&path=wten)
   ITA	 89168	2021-09-25	 2:00pm	W		ALB  	at		ALMA 	 	   	 	 	d3     	2021-09-25T18:00Z	19eb8c4e-ba10-4f90-9c7a-28c7422e589c				
   AEC	  7527	2021-09-25	 2:00pm	W		GWYN 	at		CAIRN	L	1-8	 	 	d3     	2021-09-25T18:00Z	                                    		Langhorne, PA		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgl1qSnPpOxsgYOr4va3LpaCxVqr25n44mEMyY1pCf4huagI9gJeOiTJiKneTKum5Cwm2sOLk3BwblWWMQI8%2f6Tfa8peNPxNPzwka4ID%2bZYfyw%3d%3d&path=wten)
   ITA	 62348	2021-09-25	 2:00pm	W		HUSS 	at		NVUL 	 	   	 	C	d3     	2021-09-25T18:00Z	0398632b-ec71-4011-81f2-cf1e4153511a				
   ITA	 42537	2021-09-25	 2:30pm	W		CED  	at		MUSK 	W	9-0	 	 	d2/d3  	2021-09-25T18:30Z	95426ce9-3a83-4434-a881-fa773a5c7d57				
   ITA	  7559	2021-09-25	 3:00pm	W		MNM  	at		LWRNC	L	0-9	 	C	d3     	2021-09-25T19:00Z	eb434846-5e85-42f0-b4d5-e896a9ce23a5				
   ITA	 19636	2021-09-25	 3:00pm	W		OHION	vs		ROSHL	W	8-1	N	 	d3     	2021-09-25T19:00Z	d9e3df90-cd05-4951-8eb8-20a50d82cfa6				
   ITA	 80745	2021-09-25	 3:00pm	W		SMSU 	at		CARLE	L	2-7	 	 	d2/d3  	2021-09-25T19:00Z	2e9b2e96-a691-45f0-a3b2-3d0f2d44a070				
   LEC	 42281	2021-09-25	 3:30pm	W		PLYM 	at		MADRT	W	8-1	 	C	d3     	2021-09-25T19:30Z	                                    		Dartmouth, MA		[Box Score](/boxscore.aspx?id=2lsFOwkb48hm%2fXMf%2bzw5mXNzcYhUNgpFHZydI7b54rkBSO0t1BLxP6Lfbozs1pAPz%2fBzT04qZbAxB6x3r09p9Nj0pmGt1MiYRdsi19Mb1yVRkCmU0%2b3wgoeSfFXA1cxK&path=wten)
   ITA	 19663	2021-09-25	 4:00pm	W		ILLCO	at		RIPON	L	3-6	 	C	d3     	2021-09-25T20:00Z	52c014ba-05b4-4467-8037-9bc0ac4a289e				
   ITA	 78475	2021-09-25	 5:00pm	W		THOM 	at		NVUJ 	 	   	 	C	d3     	2021-09-25T21:00Z	7674aaf7-ce81-4971-968a-f3007b2e483d				
   ITA	 18372	2021-09-26	10:00am	W		JCSU 	at		BREV 	W	5-2	 	 	d2/d3  	2021-09-26T14:00Z	4f335b3a-5855-408a-8ee4-79e2afb93ed0				
   ITA	 98445	2021-09-26	12:00pm	W		BARUC	at		SJC  	W	9-0	 	 	d3     	2021-09-26T16:00Z	a8bf1228-6c8c-4530-bd47-edc70ce22252				
  NJAC	 82392	2021-09-26	12:00pm	W		DREW 	at		RTGC 	L	0-9	 	 	d3     	2021-09-26T16:00Z	                                    		Camden, NJ		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnYuNZ%2fdPh2Ftg82mzIMlGIOU7lvLCvbQqCoF2yoFS13kB7boxOtS%2bZARe8kKUr%2bc4NIwuEKcPPkxDpAlfkFnLjgrwPY%2bsZf4EasMi6xJHEr3qyh5NNf%2bNIpUktOyFbYWI%3d&path=wten)
   ITA	 41875	2021-09-26	12:00pm	W		GENES	at		RPI  	L	0-9	 	 	d3     	2021-09-26T16:00Z	38b31b0a-d42b-419b-b8ba-2fe82b437c68				
  CUNY	116622	2021-09-26	12:00pm	W		WCTST	at		JJAY 	W	6-3	 	 	d3     	2021-09-26T16:00Z	                                    		Flushing, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglloMSziGUdYmxr9vkz6S85l2TsGhvLztHHPgotn0EFKxXJeXSmrvaW9acV6Q1ctg9CaM6ZyfhSVmW9BUWU82Ldv%2fB1DoY3S3JUMtr3QWsD3g%3d%3d&path=wtennis)
   ITA	 52589	2021-09-26	12:30pm	W		RIPON	at		LAKEF	L	2-7	 	C	d3     	2021-09-26T16:30Z	869164c9-dac0-4187-b3ca-5c69517ad81f				
   UEC	 52406	2021-09-26	 1:00pm	W		JUN  	at		PATEC	L	1-7	 	 	d3     	2021-09-26T17:00Z	                                    		Williamsport, PA		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgmQ4mqBZKA0sBcNitP6Z%2buV7AeClufsDF3bSx5mJDFxtdPVhFR8A7OUsc19mJaRrN0jrib6jS9GAeMhU4LG4AVUGdGwrMUiOx3MrkZ2HbTtzw%3d%3d&path=wten)
   LEC	 42289	2021-09-26	 1:00pm	W		MADRT	at		LESLY	W	7-2	 	 	d3     	2021-09-26T17:00Z	                                    		Cambridge, MA		[Box Score](/boxscore.aspx?id=2lsFOwkb48hm%2fXMf%2bzw5mXNzcYhUNgpFHZydI7b54rkBSO0t1BLxP6Lfbozs1pAPz%2fBzT04qZbAxB6x3r09p9OhctPWw4kow6U4sf6tUKtFCXpcrGq1tDZtC0KuQlwk0&path=wten)
   ITA	 90985	2021-09-26	 1:00pm	W		WISE 	at		BREV 	W	8-1	 	 	d2/d3  	2021-09-26T17:00Z	9ced7752-9107-44d4-9eca-d393cc067596				
   ITA	 85326	2021-09-26	 2:00pm	W		HUSS 	at		NVUJ 	 	   	 	C	d3     	2021-09-26T18:00Z	a931a4f1-8ad3-48a8-a36f-3d15ea06715a				
   ITA	 93141	2021-09-26	 2:00pm	W		THOM 	at		NVUL 	 	   	 	C	d3     	2021-09-26T18:00Z	45a1e364-31dc-4674-80ad-5523a7091426				
   ITA	 62144	2021-09-26	 2:00pm	W		WEBST	at		TRU  	 	   	 	 	d3/d2  	2021-09-26T18:00Z	aba4c075-6707-49e5-970f-c5a7c165e701				
   AEC	  7513	2021-09-27	 3:00pm	W		CAIRN	at		MARYW	W	6-3	 	 	d3     	2021-09-27T19:00Z	                                    		Scranton, PA		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgk9AFVZDwLtqNFGmD7CvUepxgcL%2bcB0KfhxsOT6WcBbJP%2bz%2bmNGKBZqSB60QstxDzBLZW1BkLQmdgZkcGsfhGXr&path=wten)
   ITA	 61171	2021-09-27	 4:00pm	W		BRKLN	at		FDUF 	L	2-7	 	 	d3     	2021-09-27T20:00Z	5574f81c-867b-4506-8532-282a4a39e9d8				
   ITA	 44934	2021-09-27	 4:00pm	W		HOPE 	at		SPARB	W	6-1	 	 	d3/naia	2021-09-27T20:00Z	05ad161a-4030-4967-9c4b-66aba2a99997				
   ITA	 14929	2021-09-27	 5:00pm	W		VISTA	at		MORNG	L	0-7	 	 	d3/naia	2021-09-27T21:00Z	be06ab22-628c-48a0-b6c3-ebd8c234c0d3				
   LEC	 42333	2021-09-28	 1:00pm	W		MADRT	at		SSU  	W	6-3	 	C	d3     	2021-09-28T17:00Z	                                    		Salem, MA		[Box Score](/boxscore.aspx?id=2lsFOwkb48hm%2fXMf%2bzw5mXNzcYhUNgpFHZydI7b54rkBSO0t1BLxP6Lfbozs1pAPz%2fBzT04qZbAxB6x3r09p9Pn0z0vG3P7d6bQsFc%2bbK2id6fEEhjOuhN%2beho3%2b%2fUfk&path=wten)
   ITA	  2776	2021-09-28	 2:00pm	W		BTHIN	at		TRINE	W	6-3	 	 	naia/d3	2021-09-28T18:00Z	84626aa2-1728-4b8f-9f2b-8d9ccc60bcff				
   ITA	 14477	2021-09-28	 3:00pm	W		SOUVA	at		ROAN 	W	8-1	 	 	d3     	2021-09-28T19:00Z	3e587f4e-fcc2-4790-86e4-0db8e9558111				
   LEC	 43117	2021-09-28	 4:00pm	W		CASTL	at		NVUJ 	W	5-4	 	 	d3     	2021-09-28T20:00Z	                                    		Johnson, VT		[Box Score](/boxscore.aspx?id=295Hu3vOPHiveuFhd0fnwcInCFdg%2bXaLuzQk0Rpbv8advmZMA4y0SIglAN030dktM9B0zj2uREjP1OK%2bd0NxE6%2bHSgJiOgJEsiI8JdoOJFNtOQvuBMaNwIISnk9IntUx&path=wten)
 Lbrty	 43616	2021-09-28	 4:00pm	W		ONEO 	at		SLAW 	L	2-7	 	 	d3     	2021-09-28T20:00Z	                                    		Canton, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglZFwYUmajiCz5yNDh8ov68xSk%2fR3Cjp6YquGZJO%2bZtiGcrfR9tpBK4TQI9JuDPpRj9ifM%2bFL7azQXl3NJmST2TEFjT2ezmPJVRFNdvcx%2bfwA%3d%3d&path=wten)
   ITA	  1045	2021-09-28	 5:00pm	W		ICCC 	at		CENTR	W	6-2	 	 	juco/d3	2021-09-28T21:00Z	39658757-ae31-47c5-86aa-c511e463c1e3				
   ITA	 12956	2021-09-28	 5:00pm	W		LORAS	at		WARTB	W	5-4	 	C	d3     	2021-09-28T21:00Z	ee71f46f-1507-4567-a203-6042ca99d087				
   ITA	 59215	2021-09-28	 5:30pm	W		NVUL 	at		PLATT	 	   	 	 	d3     	2021-09-28T21:30Z	8d50f4dc-ca2e-4063-987d-d146c6999bc7				
   ITA	 79848	2021-09-28	 6:15pm	W		CARTH	at		WHEAT	L	3-6	 	C	d3     	2021-09-28T22:15Z	e0d8c3d5-d6e5-4ff1-8575-b7dc8c67383f				
   ITA	 99862	2021-09-29	 1:00am	W		SUFLK	at		RWIL 	L	0-9	 	C	d3     	2021-09-29T05:00Z	296ebd03-2422-4fe7-bbf2-87b51d3320df				
   ITA	 31063	2021-09-29	11:00am	W		WAL  	at		OBRL 	W	7-2	 	 	d2/d3  	2021-09-29T15:00Z	79e86ca5-dfb2-4e74-9359-fa55f8bb3847				
   ITA	 60249	2021-09-29	 3:00pm	W		CLBS 	at		ENAZ 	W	9-0	 	C	d3     	2021-09-29T19:00Z	f90f90c7-92d3-4361-aeb3-83f12234d54d				
  CUNY	116596	2021-09-29	 3:00pm	W		HTR  	at		BRKLN	W	8-1	 	C	d3     	2021-09-29T19:00Z	                                    		Brooklyn, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgmxyaPBPliuMldgU6%2bqbd79HV4Mb3ZUjptGBHk%2fOLlwG7LKaQXzAmA1lckQPOhElUfarKRk01%2bpt0cDX7ZrBxBP%2fqDOegmWA%2bJhvd1%2bNHx6WQ%3d%3d&path=wtennis)
   ITA	 70062	2021-09-29	 3:00pm	W		JOHN 	at		MARYV	W	7-2	 	 	naia/d3	2021-09-29T19:00Z	0f69da5b-d30d-4470-a46f-90dffd2f522f				
   LEC	 42991	2021-09-29	 3:00pm	W		MABOS	at		BRIDG	L	3-6	 	C	d3     	2021-09-29T19:00Z	                                    		Bridgewater, MA		[Box Score](/boxscore.aspx?id=cv3L9f2HfCnVLGHjxBklkLJNee4iIMPjU9CaO8DpGRyS4QqoCn%2bwYrNFl3T%2fiWxoQ7I6UfkT8lL7ZleL65GiPFWZvowOpHAANErZPnHlVb0u1OL3SWrNTHyd9bugfUnf&path=wten)
   ITA	 31907	2021-09-29	 3:00pm	W		MRMK 	at		BABS 	W	6-3	 	 	d1/d3  	2021-09-29T19:00Z	88774b09-1142-4f80-908f-b1c48d65277f				
   ITA	 13822	2021-09-29	 3:00pm	W		NIC  	at		ENDCT	L	2-6	 	C	d3     	2021-09-29T19:00Z	83712f78-040b-4c29-b892-e00a4fa65ed8				
   ITA	  4079	2021-09-29	 3:00pm	W		SHAWN	at		WITT 	W	5-2	 	 	naia/d3	2021-09-29T19:00Z	a85b5ee4-3da8-4349-af6d-816448c65eaf				
 Lbrty	 43568	2021-09-29	 3:30pm	W		ONEO 	at		RPI  	L	1-8	 	 	d3     	2021-09-29T19:30Z	                                    		Troy, NY		
   ITA	 37738	2021-09-29	 3:30pm	W		SALVE	at		CURRY	L	1-0	 	C	d3     	2021-09-29T19:30Z	169b55cb-12f0-48d2-b667-901507184006				
   ITA	 12062	2021-09-29	 4:00pm	W		LHU  	at		SUSQ 	L	0-1	 	 	d2/d3  	2021-09-29T20:00Z	ccc44c0f-d942-456f-aa9b-57fe41e950f0				
   ITA	 96989	2021-09-29	 4:00pm	W		SUFLK	at		RWIL 	L	0-9	 	C	d3     	2021-09-29T20:00Z	f8f15476-f452-4654-9791-0abf1a85809a				
  WIAC	 48623	2021-09-29	 4:00pm	W		WISSP	at		WIOSH	W	9-0	 	C	d3     	2021-09-29T20:00Z	                                    		Oshkosh, WI		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBxzDbrtdBH0VMSRimwJnuY5puj6QZXLK5pMUVEx1EOM4OvpL6l78xZhCPrHL%2fNqa6AWnsqeyr7MXwPzpBomTi%2fQ%3d%3d&path=wten)
  WIAC	 48617	2021-09-29	 4:00pm	W		WISTO	at		WIEAU	L	0-9	 	C	d3     	2021-09-29T20:00Z	                                    		Eau Claire, WI		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdB4L1WFZ8Rt88XtOd7Kd9GTUebj2kVR0cNbdb1OEVnjk4QYLsx6MQpCbdll2CLm49v8C2bfmPvqGSeCWKR1GAgFg%3d%3d&path=wten)
 Skyln	 51393	2021-09-29	 4:30pm	W		MANH 	at		FARM 	L	1-8	 	C	d3     	2021-09-29T20:30Z	                                    		Farmingdale, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgkOhEwjqwnPB7GrHLJ0Qly8QeASzbw8ksdNEpaT5VEHtGOn2C97rh7Kju9tihRM6hGKYznB9WJ6OSkYijXsPepux4k64aYtQi05%2fHadc%2fSCQtvWZ3c9ZXRVqVs%2fW09v0mY%3d&path=wten)
   AEC	  7520	2021-09-29	 4:30pm	W		MARYW	at		SCRAN	L	2-7	 	 	d3     	2021-09-29T20:30Z	                                    		Scranton, PA		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgk9AFVZDwLtqNFGmD7CvUepxgcL%2bcB0KfhxsOT6WcBbJIOOKkDsJACd8uJtvNW7Gt%2b36Hn1bdU6E3IwCoZZISWm&path=wten)
   ITA	 76715	2021-09-29	 5:00pm	W		COE  	at		CRNLC	W	8-1	 	 	d3     	2021-09-29T21:00Z	218afafb-f8d5-49a4-9184-828be0f06c5d				
   ITA	  7643	2021-09-29	 5:00pm	W		DOANE	at		NEWES	W	9-0	 	 	naia/d3	2021-09-29T21:00Z	057777fd-6c64-4b21-9e46-f2d25310db92				
   ITA	 88666	2021-09-30	 3:00pm	W		BARUC	at		PURCH	W	7-2	 	 	d3     	2021-09-30T19:00Z	157021e7-2678-4a6e-9e26-27d95af5de7f				
   LEC	 42993	2021-09-30	 3:00pm	W		ENAZ 	at		BRIDG	L	0-9	 	 	d3     	2021-09-30T19:00Z	                                    		Bridgewater, MA		[Box Score](/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjQy54U2krPTgVAfwgg0Yz7xvHzx7FnpI7aGxOvkkcK6UaSBfTxu%2buftcwQmoAy1yzRsW5w42rIiD%2bTDRi9ItMHOqJb8%2fThEIw4RmWgcBLm63DrpudLsm5IKw7rD3NSG85jlZqge8NI8s9dLukMgVdwY%3d&path=wten)
   LEC	 42665	2021-09-30	 3:00pm	W		SSU  	at		LESLY	W	7-2	 	 	d3     	2021-09-30T19:00Z	                                    		Cambridge, MA		
   AEC	  7618	2021-09-30	 3:30pm	W		CABR 	at		ALVNA	L	0-9	 	 	d3     	2021-09-30T19:30Z	                                    		Reading, PA		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgkv9H%2bSslY%2bpVlYVcGO4E6CAocG4ehcrgYr8vAZfovx2LqpgRSrnZ0Io1e5FOd7ShRouGp89zujzpqf%2b3EIsYoIpdhabVJw7JsoXPsmshYwAQ%3d%3d&path=wten)
   UEC	 52437	2021-09-30	 3:30pm	W		IMMAC	at		PSUHA	L	3-6	 	 	d3     	2021-09-30T19:30Z	                                    		Middletown, PA		[Box Score](/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjQC3XxdWQr9ebWxq6zj78GR3h0BdQEj8j1F86oV33nZPlT22tyW19qRQH%2fu3nrtS9ZElEB9z%2b6LGZ4mQQdUwD31b8w1NXdr3rIr19oFsaCcHhNzRTa4QrSQnJqlLLCjNwg%3d%3d&path=wten)
   ITA	  7499	2021-09-30	 4:00pm	W		ENDCT	at		HC   	 	   	 	 	d3/d1  	2021-09-30T20:00Z	f7bf506d-0cec-4cbd-a669-14bd368cc6ed				
   LEC	 42705	2021-09-30	 4:00pm	W		MABOS	at		RWIL 	L	0-9	 	 	d3     	2021-09-30T20:00Z	                                    		Bristol, RI		[Video](https://rwuhawks.com/sports/2021/3/26/womens-tennis-live-video.aspx) [Box Score](/boxscore.aspx?id=cv3L9f2HfCnVLGHjxBklkLJNee4iIMPjU9CaO8DpGRyS4QqoCn%2bwYrNFl3T%2fiWxoQ7I6UfkT8lL7ZleL65GiPDcW30GABGncNWOlTObADgWmUny03Ctd0K4tuCE%2bvbit&path=wten)
 Lbrty	 45386	2021-09-30	 4:00pm	W		RAMAP	at		BARD 	W	8-1	 	 	d3     	2021-09-30T20:00Z	                                    		Annandale-on-Hudson, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgn3fQDIqgZ3VtyZRMOS4iVcY%2bYGq6H9U3NT8%2bbQDXZ2%2fKFikri%2fL5KREQcDbiMYI4%2fRGAiMv5SFpRfykEZ9T%2blFwb1mnZADbHpqfBcXUmBy%2fA%3d%3d&path=wten)
   LEC	 42264	2021-09-30	 4:00pm	W		RICOL	at		CURRY	W	8-1	 	 	d3     	2021-09-30T20:00Z	                                    		Milton, MA		[Box Score](/boxscore.aspx?id=DF8%2b6lYeFGqJeZ28T1%2b4hUTeu2kZamy6YdOEJTGfQZvWynxfMCHdYxfcZnshv0zf0EBCL2GVjiEsKQhpPppapQJVkADzVOOh0WH6ZWlE0yysppDxwt7buAf3wIBNOK%2bm&path=wten)
   LEC	 42244	2021-10-01	 3:30pm	W		SOUME	at		PLYM 	L	1-8	 	C	d3     	2021-10-01T19:30Z	                                    		Plymouth, NH		[Box Score](/boxscore.aspx?id=BLxxhvTBvnQI0eJFISAEu6TNWqfoTrp7Qf3oD8jja7eAo92FjrA4bP%2fmGuC18IdzP5pmaDaZo7BfWAiXL1mRij%2fwrYsbJRXeNgRlm0pUaFDaUowwcwB5nltae7sFxmtI&path=wten)
   ITA	 75692	2021-10-01	 4:00pm	W		BRYNM	at		IMMAC	 	   	 	 	d3     	2021-10-01T20:00Z	e5b6ccf6-cf78-47f9-b0bb-d7b593eaef65				
   ITA	 62842	2021-10-01	 4:00pm	W		RPI  	at		SKID 	L	3-6	 	C	d3     	2021-10-01T20:00Z	c011880b-a17a-4d44-af50-55a49f5dcfe8				
 Skyln	 51404	2021-10-01	 4:30pm	W		SARAH	at		FARM 	L	1-8	 	C	d3     	2021-10-01T20:30Z	                                    		Farmingdale, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBQVFiOpXiVnk%2bNEHPDLotZIDI%2fEqfyQ2qdk6zUYDXuInNSv3VuRJPD9U%2f136QBZeyVKPF9WsCNBULCpgETejR%2bQ%3d%3d&path=wten)
   ITA	 99621	2021-10-01	 4:30pm	W		WHEAT	at		ILWES	W	8-1	 	C	d3     	2021-10-01T20:30Z	7e489a04-fefc-46ee-98b6-9dd1c97213ba				
   ITA	 77338	2021-10-01	 5:00pm	W		ELMH 	at		MILIK	L	0-9	 	C	d3     	2021-10-01T21:00Z	34d55b50-07d6-4877-aecf-cf5baee03da9				
   ITA	 31965	2021-10-01	 5:00pm	W		NPARK	at		CARRL	L	3-6	 	C	d3     	2021-10-01T21:00Z	891b4ffd-05f9-4b37-b79e-cdd7b15dedb9				
   ITA	 25543	2021-10-01	 5:00pm	W		NVUJ 	at		PLATT	 	   	 	 	d3     	2021-10-01T21:00Z	f2ce1fd2-bca0-4886-960b-7211e3dae189				
   LEC	 42265	2021-10-02	    TBA	W		SOUME	at		RICOL	L	0-9	 	C	d3     	                 	                                    		Providence, RI		[Box Score](/boxscore.aspx?id=DF8%2b6lYeFGqJeZ28T1%2b4hUTeu2kZamy6YdOEJTGfQZvWynxfMCHdYxfcZnshv0zfIeztkZD5uOqpBJHN6CiD2v%2fi6SBdh3u%2fl5Nf9VM%2b7GVZgqyM4yxMx7qmy%2fpcAkrE&path=wten)
